word;frequency;cobertura;word_order
be;0.0649;0.0649;1
I;0.0455;0.1104;2
the;0.0287;0.1391;3
it;0.0268;0.1658;4
do;0.0257;0.1916;5
a;0.0247;0.2163;6
and;0.0227;0.2389;7
you;0.0211;0.26;8
that;0.0207;0.2807;9
go;0.0184;0.2991;10
not;0.0182;0.3173;11
he;0.0155;0.3328;12
want;0.0155;0.3482;13
no;0.0150;0.3632;14
one;0.0146;0.3778;15
to;0.0137;0.3915;16
there;0.0134;0.4049;17
what;0.0133;0.4182;18
get;0.0127;0.4309;19
in;0.0125;0.4435;20
have;0.0112;0.4546;21
this;0.0107;0.4653;22
my;0.0106;0.4759;23
they;0.0079;0.4838;24
will;0.0075;0.4913;25
yes;0.0066;0.498;26
them;0.0065;0.5045;27
she;0.0062;0.5106;28
know;0.0062;0.5169;29
see;0.0059;0.5228;30
on;0.0057;0.5285;31
come;0.0055;0.534;32
all;0.0054;0.5394;33
here;0.0053;0.5447;34
we;0.0052;0.5499;35
me;0.0052;0.5551;36
look;0.0049;0.56;37
up;0.0047;0.5646;38
big;0.0047;0.5693;39
just;0.0046;0.574;40
him;0.0046;0.5786;41
of;0.0046;0.5833;42
like;0.0045;0.5878;43
for;0.0045;0.5922;44
play;0.0045;0.5967;45
where;0.0043;0.601;46
can;0.0040;0.605;47
with;0.0040;0.609;48
now;0.0037;0.6127;49
then;0.0037;0.6163;50
oh;0.0035;0.6199;51
but;0.0035;0.6234;52
two;0.0034;0.6268;53
put;0.0032;0.63;54
his;0.0031;0.6331;55
why;0.0029;0.636;56
at;0.0025;0.6385;57
say;0.0025;0.641;58
down;0.0025;0.6435;59
thing;0.0025;0.646;60
your;0.0024;0.6484;61
when;0.0023;0.6507;62
out;0.0021;0.6528;63
off;0.0020;0.6548;64
give;0.0020;0.6569;65
need;0.0020;0.6589;66
her;0.0019;0.6608;67
these;0.0019;0.6627;68
eat;0.0018;0.6645;69
so;0.0017;0.6662;70
too;0.0017;0.6679;71
think;0.0017;0.6697;72
house;0.0016;0.6713;73
some;0.0016;0.6729;74
bite;0.0016;0.6745;75
right;0.0015;0.676;76
make;0.0014;0.6773;77
could;0.0014;0.6787;78
back;0.0013;0.68;79
four;0.0013;0.6813;80
take;0.0013;0.6826;81
over;0.0013;0.6838;82
other;0.0012;0.6851;83
another;0.0012;0.6863;84
let;0.0012;0.6875;85
how;0.0012;0.6887;86
away;0.0011;0.6899;87
today;0.0011;0.691;88
sit;0.0011;0.6921;89
girl;0.0011;0.6932;90
any;0.0011;0.6943;91
because;0.0011;0.6955;92
something;0.0010;0.6964;93
three;0.0010;0.6974;94
green;0.0010;0.6984;95
who;0.0010;0.6994;96
find;0.0010;0.7004;97
time;0.0010;0.7015;98
car;0.0009;0.7023;99
an;0.0009;0.7032;100
red;0.0009;0.7041;101
open;0.0009;0.7049;102
watch;0.0008;0.7058;103
or;0.0008;0.7065;104
again;0.0008;0.7073;105
money;0.0008;0.7082;106
blue;0.0008;0.709;107
name;0.0008;0.7098;108
way;0.0007;0.7105;109
hair;0.0007;0.7112;110
shoe;0.0007;0.7119;111
baby;0.0007;0.7126;112
good;0.0007;0.7133;113
home;0.0007;0.714;114
tell;0.0007;0.7147;115
try;0.0007;0.7154;116
yellow;0.0007;0.7161;117
more;0.0007;0.7168;118
else;0.0007;0.7175;119
maybe;0.0007;0.7182;120
mine;0.0006;0.7189;121
stay;0.0006;0.7195;122
help;0.0006;0.7201;123
five;0.0006;0.7207;124
okay;0.0006;0.7213;125
show;0.0006;0.7219;126
new;0.0006;0.7225;127
hi;0.0006;0.7231;128
real;0.0005;0.7236;129
game;0.0005;0.7242;130
orange;0.0005;0.7246;131
