word;frequency;cobertura;word_order
be;0.0464;0.0464;1
there;0.0344;0.0808;2
it;0.0319;0.1127;3
that;0.0315;0.1442;4
I;0.0296;0.1738;5
go;0.0260;0.1999;6
a;0.0258;0.2257;7
the;0.0221;0.2478;8
one;0.0184;0.2662;9
on;0.0183;0.2845;10
in;0.0166;0.3011;11
get;0.0150;0.3161;12
want;0.0126;0.3288;13
do;0.0125;0.3412;14
this;0.0115;0.3527;15
not;0.0113;0.364;16
and;0.0085;0.3725;17
my;0.0082;0.3807;18
you;0.0077;0.3884;19
me;0.0070;0.3954;20
to;0.0058;0.4012;21
put;0.0056;0.4068;22
out;0.0054;0.4122;23
he;0.0054;0.4176;24
come;0.0052;0.4228;25
have;0.0052;0.428;26
up;0.0048;0.4328;27
some;0.0041;0.4369;28
two;0.0041;0.441;29
like;0.0040;0.445;30
make;0.0035;0.4485;31
big;0.0034;0.4519;32
back;0.0029;0.4547;33
play;0.0024;0.4571;34
eat;0.0023;0.4595;35
all;0.0022;0.4617;36
little;0.0021;0.4637;37
see;0.0020;0.4657;38
over;0.0017;0.4675;39
take;0.0017;0.4692;40
for;0.0016;0.4708;41
they;0.0016;0.4723;42
know;0.0015;0.4739;43
cat;0.0015;0.4753;44
house;0.0015;0.4768;45
too;0.0015;0.4784;46
egg;0.0014;0.4798;47
can;0.0013;0.4811;48
we;0.0012;0.4822;49
them;0.0011;0.4833;50
of;0.0010;0.4843;51
at;0.0009;0.4852;52
book;0.0009;0.4861;53
with;0.0009;0.4869;54
water;0.0009;0.4878;55
his;0.0009;0.4888;56
dog;0.0009;0.4896;57
nice;0.0008;0.4904;58
her;0.0008;0.4912;59
say;0.0007;0.4918;60
jump;0.0006;0.4924;61
buy;0.0006;0.493;62
good;0.0006;0.4936;63
very;0.0006;0.4942;64
ball;0.0006;0.4948;65
will;0.0006;0.4955;66
she;0.0005;0.4959;67
home;0.0005;0.4964;68
rabbit;0.0005;0.4969;69
bear;0.0005;0.4974;70
outside;0.0004;0.4978;71
field;0.0003;0.4981;72
bird;0.0003;0.4984;73
sister;0.0003;0.4986;74
then;0.0003;0.4989;75
miss;0.0003;0.4992;76
last;0.0003;0.4995;77
brown;0.0003;0.4997;78
people;0.0003;0.5;79
time;0.0003;0.5003;80
game;0.0002;0.5005;81
give;0.0002;0.5008;82
because;0.0002;0.501;83
lot;0.0002;0.5011;84
day;0.0002;0.5014;85
first;0.0002;0.5016;86
so;0.0002;0.5018;87
frog;0.0002;0.502;88
Dad;0.0002;0.5023;89
next;0.0002;0.5025;90
really;0.0001;0.5026;91
bunny;0.0001;0.5027;92
birthday;0.0001;0.5028;93
our;0.0001;0.5029;94
an;0.0001;0.503;95
new;0.0001;0.5032;96
school;0.0001;0.5032;97
pool;0.0001;0.5033;98
today;0.0001;0.5034;99
saw;0.0001;0.5034;100
friend;0.0001;0.5036;101
fun;0.0000;0.5036;102
after;0.0000;0.5036;103
when;0.0000;0.5037;104
if;0.0000;0.5037;105
cousin;0.0000;0.5037;106
teacher;0.0000;0.5037;107
into;0.0000;0.5037;108
trip;0.0000;0.5037;109
ha;0.0000;0.5037;110
favorite;0.0000;0.5038;111
cool;0.0000;0.5038;112
sometimes;0.0000;0.5038;113
love;0.0000;0.5039;114
but;0.0000;0.5039;115
best;0.0000;0.5039;116
pretty;0.0000;0.504;117
brother;0.0000;0.504;118
