word;frequency;cobertura;word_order
be;0.0649;0.0649;1
I;0.0455;0.1104;2
the;0.0287;0.1391;3
it;0.0268;0.1658;4
do;0.0257;0.1916;5
a;0.0247;0.2163;6
and;0.0227;0.2389;7
you;0.0211;0.26;8
that;0.0207;0.2807;9
go;0.0184;0.2991;10
not;0.0182;0.3173;11
he;0.0155;0.3328;12
want;0.0155;0.3482;13
one;0.0146;0.3628;14
to;0.0137;0.3765;15
there;0.0134;0.3899;16
get;0.0127;0.4026;17
in;0.0125;0.4152;18
have;0.0112;0.4263;19
this;0.0107;0.437;20
my;0.0106;0.4476;21
they;0.0079;0.4555;22
will;0.0075;0.463;23
them;0.0065;0.4695;24
she;0.0062;0.4757;25
know;0.0062;0.4819;26
see;0.0059;0.4878;27
on;0.0057;0.4935;28
come;0.0055;0.4991;29
all;0.0054;0.5044;30
we;0.0052;0.5097;31
me;0.0052;0.5148;32
up;0.0047;0.5195;33
big;0.0047;0.5242;34
of;0.0046;0.5289;35
like;0.0045;0.5334;36
for;0.0045;0.5378;37
play;0.0045;0.5423;38
can;0.0040;0.5463;39
with;0.0040;0.5503;40
then;0.0037;0.5539;41
but;0.0035;0.5574;42
two;0.0034;0.5608;43
put;0.0032;0.5641;44
his;0.0031;0.5672;45
at;0.0025;0.5697;46
say;0.0025;0.5722;47
when;0.0023;0.5745;48
out;0.0021;0.5766;49
give;0.0020;0.5787;50
her;0.0019;0.5806;51
eat;0.0018;0.5823;52
so;0.0017;0.5841;53
too;0.0017;0.5858;54
house;0.0016;0.5874;55
some;0.0016;0.589;56
make;0.0014;0.5903;57
back;0.0013;0.5916;58
take;0.0013;0.5929;59
over;0.0013;0.5942;60
today;0.0011;0.5953;61
because;0.0011;0.5964;62
if;0.0010;0.5974;63
time;0.0010;0.5984;64
very;0.0010;0.5994;65
really;0.0009;0.6003;66
an;0.0009;0.6012;67
day;0.0008;0.602;68
saw;0.0008;0.6028;69
school;0.0008;0.6036;70
love;0.0007;0.6043;71
good;0.0007;0.605;72
home;0.0007;0.6057;73
jump;0.0006;0.6063;74
book;0.0006;0.607;75
friend;0.0006;0.6076;76
new;0.0006;0.6082;77
game;0.0005;0.6087;78
into;0.0005;0.6092;79
after;0.0004;0.6097;80
water;0.0004;0.6101;81
buy;0.0004;0.6105;82
last;0.0004;0.6109;83
dad;0.0004;0.6113;84
people;0.0004;0.6118;85
pool;0.0003;0.6121;86
Birthday;0.0003;0.6125;87
ball;0.0003;0.6128;88
our;0.0003;0.6131;89
outside;0.0003;0.6133;90
brown;0.0003;0.6137;91
nice;0.0003;0.614;92
first;0.0003;0.6143;93
dog;0.0003;0.6146;94
next;0.0003;0.6148;95
miss;0.0003;0.6151;96
sometimes;0.0003;0.6154;97
egg;0.0002;0.6155;98
bear;0.0002;0.6157;99
lot;0.0002;0.6159;100
cat;0.0002;0.6161;101
Aunt;0.0002;0.6162;102
teacher;0.0002;0.6164;103
brother;0.0002;0.6166;104
bird;0.0002;0.6167;105
little;0.0002;0.6169;106
bunny;0.0001;0.6169;107
family;0.0001;0.617;108
rabbit;0.0001;0.6171;109
ha;0.0001;0.6172;110
sister;0.0001;0.6174;111
favorite;0.0001;0.6174;112
fun;0.0001;0.6175;113
cool;0.0001;0.6176;114
field;0.0000;0.6177;115
best;0.0000;0.6177;116
frog;0.0000;0.6177;117
wa;0.0000;0.6178;118
cousin;0.0000;0.6178;119
trip;0.0000;0.6178;120
