word;frequency;cobertura;word_order
chair;0.0004;0.735;139
today;0.0004;0.7354;140
hat;0.0004;0.7358;141
stay;0.0004;0.7362;142
could;0.0004;0.7367;143
new;0.0004;0.7371;144
table;0.0004;0.7375;145
fish;0.0004;0.7379;146
cut;0.0004;0.7383;147
those;0.0004;0.7387;148
please;0.0004;0.7391;149
leg;0.0004;0.7396;150
party;0.0003;0.7398;151
room;0.0003;0.7401;152
food;0.0003;0.7404;153
turn;0.0003;0.7407;154
our;0.0003;0.741;155
top;0.0003;0.7413;156
first;0.0003;0.7416;157
farm;0.0003;0.7419;158
maybe;0.0003;0.7422;159
show;0.0003;0.7425;160
four;0.0002;0.7427;161
egg;0.0002;0.7429;162
hair;0.0002;0.7431;163
ball;0.0002;0.7433;164
real;0.0002;0.7435;165
or;0.0002;0.7437;166
scissor;0.0002;0.7439;167
game;0.0002;0.7441;168
tell;0.0002;0.7443;169
dad;0.0002;0.7445;170
foot;0.0002;0.7447;171
stand;0.0002;0.745;172
five;0.0002;0.7452;173
ready;0.0002;0.7454;174
clean;0.0002;0.7456;175
hi;0.0002;0.7457;176
stop;0.0002;0.746;177
paint;0.0002;0.7462;178
lunch;0.0001;0.7463;179
fence;0.0001;0.7463;180
by;0.0001;0.7465;181
money;0.0001;0.7466;182
tickle;0.0001;0.7466;183
line;0.0001;0.7468;184
us;0.0001;0.7468;185
sand;0.0001;0.7469;186
spider;0.0001;0.747;187
tape;0.0001;0.7471;188
already;0.0001;0.7472;189
ha;0.0001;0.7473;190
glue;0.0001;0.7474;191
whoop;0.0001;0.7474;192
milk;0.0001;0.7476;193
hey;0.0001;0.7477;194
white;0.0001;0.7478;195
butter;0.0001;0.7479;196
thank;0.0001;0.748;197
boat;0.0000;0.748;198
middle;0.0000;0.748;199
guy;0.0000;0.7481;200
peanut;0.0000;0.7481;201
many;0.0000;0.7481;202
Susie;0.0000;0.7482;203
suppose;0.0000;0.7482;204
use;0.0000;0.7483;205
