word;frequency;cobertura;word_order
be;0.0663;0.0663;1
I;0.0440;0.1103;2
do;0.0291;0.1395;3
the;0.0289;0.1683;4
it;0.0279;0.1963;5
you;0.0256;0.2219;6
that;0.0250;0.2469;7
not;0.0202;0.2671;8
and;0.0201;0.2871;9
go;0.0191;0.3063;10
no;0.0161;0.3224;11
there;0.0157;0.3381;12
what;0.0145;0.3526;13
in;0.0133;0.3659;14
one;0.0133;0.3792;15
he;0.0126;0.3919;16
get;0.0125;0.4044;17
this;0.0124;0.4168;18
to;0.0120;0.4288;19
have;0.0118;0.4405;20
my;0.0090;0.4495;21
on;0.0080;0.4575;22
them;0.0078;0.4653;23
know;0.0075;0.4728;24
they;0.0072;0.48;25
me;0.0072;0.4873;26
yes;0.0071;0.4943;27
will;0.0069;0.5013;28
put;0.0065;0.5078;29
want;0.0063;0.514;30
all;0.0062;0.5203;31
where;0.0058;0.526;32
up;0.0058;0.5319;33
come;0.0055;0.5373;34
here;0.0052;0.5426;35
look;0.0052;0.5478;36
see;0.0050;0.5529;37
can;0.0047;0.5576;38
we;0.0046;0.5622;39
oh;0.0045;0.5667;40
like;0.0045;0.5712;41
she;0.0044;0.5757;42
of;0.0044;0.58;43
for;0.0043;0.5843;44
big;0.0042;0.5884;45
play;0.0039;0.5924;46
with;0.0038;0.5962;47
his;0.0032;0.5994;48
other;0.0029;0.6022;49
cannot;0.0029;0.6051;50
two;0.0029;0.608;51
at;0.0027;0.6107;52
down;0.0026;0.6133;53
cause;0.0026;0.6158;54
then;0.0026;0.6185;55
make;0.0025;0.621;56
him;0.0025;0.6234;57
let;0.0025;0.626;58
but;0.0025;0.6285;59
your;0.0025;0.631;60
why;0.0024;0.6334;61
thing;0.0024;0.6358;62
when;0.0022;0.638;63
out;0.0022;0.6402;64
her;0.0021;0.6423;65
um;0.0021;0.6444;66
well;0.0020;0.6463;67
off;0.0020;0.6484;68
back;0.0020;0.6503;69
just;0.0020;0.6523;70
some;0.0020;0.6543;71
say;0.0019;0.6562;72
so;0.0019;0.658;73
an;0.0018;0.6598;74
another;0.0017;0.6615;75
these;0.0017;0.6633;76
bite;0.0017;0.665;77
how;0.0017;0.6667;78
eat;0.0017;0.6684;79
give;0.0016;0.67;80
house;0.0015;0.6716;81
too;0.0015;0.6731;82
three;0.0014;0.6745;83
who;0.0014;0.6759;84
car;0.0013;0.6772;85
bed;0.0013;0.6785;86
baby;0.0013;0.6798;87
again;0.0013;0.681;88
call;0.0013;0.6823;89
right;0.0012;0.6835;90
good;0.0012;0.6847;91
catch;0.0012;0.6859;92
need;0.0012;0.6871;93
because;0.0012;0.6883;94
water;0.0011;0.6894;95
saw;0.0011;0.6905;96
could;0.0011;0.6916;97
tell;0.0011;0.6927;98
toy;0.0011;0.6939;99
help;0.0011;0.695;100
ah;0.0011;0.6961;101
red;0.0011;0.6973;102
away;0.0010;0.6983;103
girl;0.0010;0.6993;104
over;0.0010;0.7003;105
if;0.0010;0.7012;106
try;0.0010;0.7022;107
mine;0.0009;0.7031;108
day;0.0009;0.704;109
more;0.0009;0.7049;110
never;0.0009;0.7058;111
else;0.0009;0.7067;112
find;0.0009;0.7076;113
would;0.0009;0.7085;114
time;0.0009;0.7094;115
boy;0.0009;0.7103;116
fall;0.0009;0.7112;117
from;0.0009;0.712;118
man;0.0008;0.7129;119
watch;0.0008;0.7137;120
buy;0.0008;0.7145;121
dog;0.0008;0.7153;122
head;0.0008;0.7161;123
way;0.0008;0.7169;124
show;0.0008;0.7177;125
room;0.0007;0.7183;126
really;0.0007;0.719;127
turn;0.0007;0.7197;128
about;0.0007;0.7204;129
hair;0.0007;0.7211;130
run;0.0007;0.7218;131
please;0.0007;0.7225;132
open;0.0007;0.7232;133
their;0.0006;0.7238;134
sit;0.0006;0.7244;135
any;0.0006;0.7251;136
blue;0.0006;0.7257;137
hello;0.0006;0.7262;138
cut;0.0006;0.7269;139
green;0.0006;0.7275;140
doctor;0.0006;0.7281;141
wait;0.0005;0.7286;142
lot;0.0005;0.7291;143
or;0.0005;0.7295;144
home;0.0005;0.73;145
new;0.0005;0.7306;146
leave;0.0005;0.7311;147
first;0.0005;0.7316;148
five;0.0005;0.7322;149
those;0.0005;0.7327;150
duck;0.0005;0.7332;151
drink;0.0004;0.7337;152
chair;0.0004;0.7341;153
bad;0.0004;0.7344;154
hold;0.0004;0.7348;155
something;0.0004;0.7352;156
last;0.0004;0.7357;157
top;0.0004;0.736;158
fire;0.0004;0.7365;159
throw;0.0004;0.7368;160
tree;0.0004;0.7372;161
only;0.0004;0.7376;162
fix;0.0004;0.738;163
fly;0.0004;0.7384;164
hear;0.0004;0.7388;165
huh;0.0004;0.7392;166
door;0.0004;0.7396;167
little;0.0004;0.74;168
horse;0.0004;0.7405;169
which;0.0004;0.7409;170
yours;0.0004;0.7413;171
many;0.0004;0.7418;172
black;0.0004;0.7422;173
stop;0.0004;0.7426;174
still;0.0003;0.743;175
lift;0.0003;0.7432;176
jump;0.0003;0.7435;177
juice;0.0003;0.7438;178
box;0.0003;0.7441;179
side;0.0003;0.7444;180
paint;0.0003;0.7447;181
different;0.0003;0.745;182
our;0.0003;0.7454;183
bye;0.0003;0.7457;184
move;0.0003;0.7459;185
today;0.0003;0.7462;186
us;0.0003;0.7465;187
next;0.0003;0.7467;188
use;0.0003;0.747;189
people;0.0003;0.7473;190
same;0.0003;0.7476;191
together;0.0003;0.7478;192
piece;0.0003;0.7482;193
ha;0.0003;0.7485;194
maybe;0.0003;0.7488;195
must;0.0003;0.7491;196
name;0.0003;0.7493;197
nice;0.0003;0.7496;198
very;0.0003;0.7499;199
hi;0.0003;0.7502;200
old;0.0002;0.7504;201
after;0.0002;0.7507;202
everything;0.0002;0.7509;203
finger;0.0002;0.7511;204
swing;0.0002;0.7512;205
push;0.0002;0.7515;206
Ready;0.0002;0.7516;207
everybody;0.0002;0.7518;208
already;0.0002;0.752;209
hand;0.0002;0.7522;210
better;0.0002;0.7524;211
foot;0.0002;0.7526;212
stuff;0.0002;0.7528;213
through;0.0002;0.753;214
somebody;0.0002;0.7531;215
as;0.0002;0.7534;216
somewhere;0.0002;0.7536;217
cup;0.0002;0.7537;218
much;0.0002;0.7539;219
before;0.0002;0.7541;220
whole;0.0002;0.7543;221
yet;0.0002;0.7546;222
wa;0.0001;0.7546;223
long;0.0001;0.7548;224
ball;0.0001;0.7548;225
even;0.0001;0.7549;226
pick;0.0001;0.755;227
inside;0.0001;0.7552;228
ours;0.0001;0.7552;229
by;0.0001;0.7553;230
remember;0.0001;0.7554;231
high;0.0001;0.7555;232
pet;0.0001;0.7555;233
face;0.0001;0.7556;234
turtle;0.0001;0.7557;235
ride;0.0001;0.7558;236
hot;0.0001;0.756;237
tape;0.0001;0.756;238
than;0.0001;0.7561;239
both;0.0001;0.7561;240
great;0.0001;0.7563;241
bug;0.0001;0.7563;242
myself;0.0001;0.7565;243
mean;0.0001;0.7565;244
lunch;0.0001;0.7566;245
mommy;0.0001;0.7567;246
someone;0.0001;0.7568;247
sometimes;0.0001;0.7568;248
middle;0.0000;0.7569;249
hill;0.0000;0.7569;250
Bean;0.0000;0.7569;251
while;0.0000;0.7569;252
hum;0.0000;0.757;253
cookie;0.0000;0.757;254
ya;0.0000;0.757;255
may;0.0000;0.757;256
shut;0.0000;0.7571;257
kind;0.0000;0.7571;258
bird;0.0000;0.7571;259
