word;frequency;cobertura;word_order
be;0.0464;0.0464;1
there;0.0344;0.0808;2
no;0.0333;0.1141;3
it;0.0319;0.146;4
that;0.0315;0.1776;5
I;0.0296;0.2072;6
go;0.0260;0.2332;7
a;0.0258;0.259;8
the;0.0221;0.2811;9
one;0.0184;0.2995;10
on;0.0183;0.3178;11
in;0.0166;0.3344;12
get;0.0150;0.3495;13
want;0.0126;0.3621;14
do;0.0125;0.3746;15
this;0.0115;0.3861;16
not;0.0113;0.3973;17
and;0.0085;0.4058;18
my;0.0082;0.414;19
you;0.0077;0.4217;20
me;0.0070;0.4288;21
yes;0.0069;0.4356;22
what;0.0066;0.4423;23
here;0.0062;0.4485;24
car;0.0061;0.4545;25
to;0.0058;0.4603;26
put;0.0056;0.4659;27
out;0.0054;0.4713;28
come;0.0052;0.4765;29
have;0.0052;0.4817;30
up;0.0048;0.4865;31
some;0.0041;0.4906;32
like;0.0040;0.4946;33
make;0.0035;0.4981;34
big;0.0034;0.5015;35
now;0.0032;0.5047;36
play;0.0024;0.507;37
eat;0.0023;0.5094;38
all;0.0022;0.5116;39
just;0.0020;0.5135;40
see;0.0020;0.5155;41
fall;0.0019;0.5174;42
dear;0.0019;0.5192;43
find;0.0019;0.5212;44
over;0.0017;0.5229;45
for;0.0016;0.5245;46
they;0.0016;0.526;47
know;0.0015;0.5275;48
house;0.0015;0.529;49
too;0.0015;0.5305;50
your;0.0014;0.5319;51
can;0.0013;0.5332;52
we;0.0012;0.5344;53
them;0.0011;0.5354;54
of;0.0010;0.5365;55
at;0.0009;0.5373;56
shop;0.0009;0.5382;57
book;0.0009;0.5391;58
with;0.0009;0.5399;59
his;0.0009;0.5408;60
dog;0.0009;0.5417;61
drive;0.0008;0.5425;62
her;0.0008;0.5433;63
foot;0.0007;0.544;64
read;0.0007;0.5447;65
watch;0.0006;0.5452;66
good;0.0006;0.5458;67
very;0.0006;0.5464;68
money;0.0006;0.5469;69
will;0.0006;0.5476;70
she;0.0005;0.548;71
home;0.0005;0.5485;72
men;0.0005;0.549;73
think;0.0005;0.5495;74
sock;0.0005;0.55;75
dinner;0.0005;0.5505;76
outside;0.0004;0.5509;77
bye;0.0004;0.5513;78
food;0.0004;0.5516;79
field;0.0003;0.5519;80
park;0.0003;0.5522;81
arm;0.0003;0.5525;82
then;0.0003;0.5528;83
carry;0.0003;0.553;84
people;0.0003;0.5533;85
circle;0.0003;0.5536;86
time;0.0003;0.5539;87
call;0.0003;0.5542;88
pen;0.0002;0.5544;89
pie;0.0002;0.5546;90
something;0.0002;0.5549;91
picture;0.0002;0.5551;92
because;0.0002;0.5553;93
name;0.0002;0.5555;94
roll;0.0002;0.5557;95
about;0.0002;0.5559;96
lot;0.0002;0.5561;97
well;0.0002;0.5562;98
write;0.0002;0.5564;99
day;0.0002;0.5566;100
high;0.0002;0.5568;101
so;0.0002;0.557;102
Grandpa;0.0002;0.5572;103
dry;0.0002;0.5574;104
Dad;0.0002;0.5576;105
Christmas;0.0002;0.5578;106
holiday;0.0002;0.558;107
Lucky;0.0002;0.5582;108
how;0.0002;0.5584;109
thing;0.0002;0.5586;110
corner;0.0002;0.5588;111
change;0.0001;0.5589;112
great;0.0001;0.559;113
end;0.0001;0.5591;114
long;0.0001;0.5593;115
race;0.0001;0.5593;116
hill;0.0001;0.5594;117
by;0.0001;0.5596;118
our;0.0001;0.5597;119
could;0.0001;0.5598;120
anymore;0.0001;0.5599;121
school;0.0001;0.5599;122
would;0.0001;0.56;123
soon;0.0001;0.5601;124
maybe;0.0001;0.5602;125
start;0.0001;0.5603;126
live;0.0001;0.5604;127
from;0.0001;0.5605;128
square;0.0001;0.5605;129
sea;0.0001;0.5607;130
today;0.0001;0.5608;131
mat;0.0001;0.5608;132
bowl;0.0001;0.5609;133
tell;0.0001;0.5611;134
old;0.0001;0.5611;135
football;0.0001;0.5612;136
friend;0.0001;0.5613;137
tomorrow;0.0001;0.5614;138
chew;0.0001;0.5615;139
full;0.0001;0.5616;140
together;0.0001;0.5617;141
rock;0.0001;0.5618;142
dust;0.0001;0.5619;143
potato;0.0001;0.562;144
always;0.0000;0.562;145
their;0.0000;0.562;146
fun;0.0000;0.562;147
after;0.0000;0.5621;148
when;0.0000;0.5621;149
shopping;0.0000;0.5621;150
place;0.0000;0.5622;151
if;0.0000;0.5622;152
dentist;0.0000;0.5622;153
forest;0.0000;0.5622;154
also;0.0000;0.5622;155
every;0.0000;0.5622;156
state;0.0000;0.5622;157
teacher;0.0000;0.5622;158
begin;0.0000;0.5623;159
mix;0.0000;0.5623;160
corn;0.0000;0.5623;161
much;0.0000;0.5623;162
ha;0.0000;0.5624;163
kind;0.0000;0.5624;164
ago;0.0000;0.5624;165
favorite;0.0000;0.5624;166
suddenly;0.0000;0.5624;167
meadow;0.0000;0.5624;168
fine;0.0000;0.5625;169
middle;0.0000;0.5625;170
afraid;0.0000;0.5625;171
love;0.0000;0.5625;172
grow;0.0000;0.5626;173
but;0.0000;0.5626;174
turkey;0.0000;0.5626;175
flat;0.0000;0.5626;176
slip;0.0000;0.5627;177
coin;0.0000;0.5627;178
Mother;0.0000;0.5627;179
meet;0.0000;0.5627;180
or;0.0000;0.5627;181
stuff;0.0000;0.5627;182
many;0.0000;0.5628;183
as;0.0000;0.5628;184
care;0.0000;0.5628;185
lane;0.0000;0.5628;186
pumpkin;0.0000;0.5628;187
