word;frequency;cobertura;word_order
be;0.0595;0.0595;1
I;0.0353;0.0948;2
the;0.0311;0.1258;3
it;0.0297;0.1555;4
that;0.0250;0.1805;5
do;0.0222;0.2027;6
no;0.0209;0.2236;7
and;0.0203;0.2439;8
you;0.0197;0.2637;9
not;0.0194;0.283;10
go;0.0181;0.3012;11
there;0.0179;0.3191;12
to;0.0165;0.3355;13
in;0.0154;0.3509;14
this;0.0149;0.3659;15
get;0.0149;0.3808;16
have;0.0128;0.3936;17
one;0.0124;0.406;18
he;0.0111;0.4171;19
my;0.0092;0.4264;20
want;0.0089;0.4353;21
can;0.0088;0.4441;22
what;0.0088;0.4529;23
me;0.0086;0.4615;24
look;0.0075;0.4689;25
on;0.0075;0.4765;26
here;0.0071;0.4836;27
where;0.0071;0.4907;28
oh;0.0067;0.4974;29
put;0.0060;0.5034;30
we;0.0060;0.5094;31
up;0.0057;0.5151;32
them;0.0055;0.5206;33
cannot;0.0052;0.5258;34
like;0.0052;0.531;35
know;0.0050;0.536;36
come;0.0048;0.5408;37
yes;0.0047;0.5456;38
some;0.0046;0.5502;39
they;0.0045;0.5548;40
for;0.0044;0.5592;41
will;0.0042;0.5635;42
out;0.0041;0.5676;43
play;0.0039;0.5715;44
mom;0.0034;0.5748;45
him;0.0034;0.5783;46
your;0.0034;0.5817;47
eat;0.0034;0.585;48
of;0.0033;0.5883;49
all;0.0032;0.5915;50
with;0.0032;0.5947;51
big;0.0029;0.5976;52
need;0.0029;0.6005;53
um;0.0029;0.6034;54
she;0.0028;0.6061;55
why;0.0027;0.6088;56
see;0.0027;0.6115;57
just;0.0027;0.6142;58
but;0.0025;0.6167;59
down;0.0025;0.6192;60
at;0.0024;0.6217;61
make;0.0024;0.624;62
house;0.0024;0.6264;63
these;0.0024;0.6289;64
let;0.0024;0.6313;65
two;0.0024;0.6337;66
her;0.0020;0.6356;67
too;0.0020;0.6376;68
then;0.0020;0.6396;69
open;0.0020;0.6416;70
his;0.0019;0.6435;71
bed;0.0019;0.6453;72
mine;0.0018;0.6471;73
little;0.0018;0.6489;74
over;0.0018;0.6508;75
other;0.0017;0.6524;76
baby;0.0017;0.6541;77
right;0.0016;0.6557;78
water;0.0016;0.6573;79
off;0.0016;0.659;80
car;0.0016;0.6606;81
only;0.0016;0.6622;82
more;0.0016;0.6638;83
because;0.0016;0.6654;84
back;0.0015;0.6669;85
another;0.0015;0.6685;86
find;0.0015;0.67;87
say;0.0014;0.6713;88
bite;0.0014;0.6728;89
hello;0.0014;0.6742;90
drink;0.0013;0.6755;91
way;0.0013;0.6769;92
give;0.0013;0.6781;93
dog;0.0013;0.6794;94
three;0.0013;0.6807;95
door;0.0013;0.682;96
sit;0.0012;0.6832;97
so;0.0012;0.6844;98
girl;0.0012;0.6856;99
cup;0.0012;0.6868;100
lot;0.0011;0.6879;101
jump;0.0010;0.6889;102
again;0.0010;0.6898;103
thing;0.0010;0.6909;104
away;0.0009;0.6918;105
well;0.0009;0.6926;106
hand;0.0009;0.6936;107
tree;0.0009;0.6945;108
black;0.0009;0.6954;109
when;0.0008;0.6962;110
something;0.0008;0.6971;111
fire;0.0008;0.6979;112
blue;0.0008;0.6988;113
hold;0.0008;0.6996;114
time;0.0008;0.7003;115
toy;0.0008;0.7012;116
call;0.0008;0.702;117
juice;0.0007;0.7027;118
leave;0.0007;0.7033;119
fall;0.0007;0.704;120
ah;0.0007;0.7048;121
how;0.0007;0.7055;122
horse;0.0007;0.7062;123
boy;0.0007;0.7069;124
very;0.0007;0.7076;125
yet;0.0007;0.7083;126
green;0.0006;0.7089;127
good;0.0006;0.7095;128
home;0.0006;0.7101;129
an;0.0006;0.7108;130
if;0.0006;0.7114;131
try;0.0006;0.7119;132
bye;0.0006;0.7126;133
hot;0.0006;0.7132;134
help;0.0006;0.7138;135
any;0.0006;0.7145;136
cause;0.0006;0.715;137
red;0.0006;0.7157;138
