word;frequency;cobertura;word_order
be;0.0649;0.0649;1
I;0.0455;0.1104;2
the;0.0287;0.1391;3
it;0.0268;0.1658;4
do;0.0257;0.1916;5
and;0.0227;0.2142;6
you;0.0211;0.2353;7
that;0.0207;0.256;8
go;0.0184;0.2744;9
not;0.0182;0.2926;10
he;0.0155;0.3081;11
want;0.0155;0.3235;12
no;0.0150;0.3385;13
one;0.0146;0.3531;14
to;0.0137;0.3668;15
there;0.0134;0.3802;16
what;0.0133;0.3935;17
get;0.0127;0.4062;18
in;0.0125;0.4188;19
have;0.0112;0.4299;20
this;0.0107;0.4406;21
my;0.0106;0.4512;22
they;0.0079;0.4591;23
will;0.0075;0.4666;24
yes;0.0066;0.4733;25
cause;0.0066;0.4798;26
them;0.0065;0.4863;27
she;0.0062;0.4925;28
know;0.0062;0.4987;29
see;0.0059;0.5046;30
on;0.0057;0.5103;31
come;0.0055;0.5159;32
all;0.0054;0.5212;33
here;0.0053;0.5265;34
we;0.0052;0.5317;35
me;0.0052;0.5369;36
well;0.0050;0.5419;37
look;0.0049;0.5468;38
up;0.0047;0.5515;39
big;0.0047;0.5562;40
just;0.0046;0.5608;41
him;0.0046;0.5655;42
of;0.0046;0.5701;43
like;0.0045;0.5746;44
for;0.0045;0.5791;45
play;0.0045;0.5836;46
where;0.0043;0.5879;47
can;0.0040;0.5919;48
with;0.0040;0.5959;49
then;0.0037;0.5995;50
oh;0.0035;0.6031;51
but;0.0035;0.6066;52
two;0.0034;0.61;53
put;0.0032;0.6132;54
his;0.0031;0.6163;55
why;0.0029;0.6192;56
um;0.0027;0.6219;57
at;0.0025;0.6244;58
say;0.0025;0.6269;59
down;0.0025;0.6294;60
thing;0.0025;0.6319;61
your;0.0024;0.6342;62
when;0.0023;0.6366;63
cannot;0.0023;0.6388;64
out;0.0021;0.641;65
off;0.0020;0.643;66
give;0.0020;0.645;67
need;0.0020;0.647;68
her;0.0019;0.6489;69
these;0.0019;0.6509;70
eat;0.0018;0.6527;71
so;0.0017;0.6544;72
too;0.0017;0.6561;73
house;0.0016;0.6577;74
some;0.0016;0.6593;75
bite;0.0016;0.6609;76
would;0.0016;0.6624;77
man;0.0015;0.664;78
right;0.0015;0.6655;79
make;0.0014;0.6668;80
could;0.0014;0.6682;81
back;0.0013;0.6695;82
over;0.0013;0.6708;83
call;0.0013;0.6721;84
other;0.0012;0.6733;85
bed;0.0012;0.6745;86
another;0.0012;0.6757;87
let;0.0012;0.6769;88
only;0.0012;0.6782;89
how;0.0012;0.6794;90
boy;0.0012;0.6806;91
away;0.0011;0.6818;92
today;0.0011;0.6829;93
about;0.0011;0.6839;94
sit;0.0011;0.685;95
girl;0.0011;0.6862;96
any;0.0011;0.6873;97
because;0.0011;0.6884;98
ah;0.0011;0.6895;99
if;0.0010;0.6905;100
something;0.0010;0.6914;101
three;0.0010;0.6924;102
green;0.0010;0.6934;103
huh;0.0010;0.6944;104
who;0.0010;0.6954;105
find;0.0010;0.6964;106
time;0.0010;0.6975;107
very;0.0010;0.6985;108
from;0.0010;0.6994;109
car;0.0009;0.7003;110
really;0.0009;0.7012;111
bad;0.0009;0.7021;112
an;0.0009;0.703;113
red;0.0009;0.7039;114
open;0.0009;0.7047;115
watch;0.0008;0.7056;116
day;0.0008;0.7063;117
or;0.0008;0.7071;118
saw;0.0008;0.7079;119
again;0.0008;0.7087;120
blue;0.0008;0.7095;121
name;0.0008;0.7103;122
way;0.0007;0.711;123
hair;0.0007;0.7117;124
baby;0.0007;0.7124;125
good;0.0007;0.7131;126
home;0.0007;0.7138;127
tell;0.0007;0.7145;128
toy;0.0007;0.7152;129
try;0.0007;0.7159;130
