word;frequency;cobertura;word_order
be;0.0562;0.0562;1
I;0.0395;0.0957;2
it;0.0316;0.1273;3
go;0.0304;0.1577;4
a;0.0258;0.1835;5
that;0.0253;0.2088;6
no;0.0233;0.2321;7
do;0.0217;0.2538;8
the;0.0207;0.2745;9
not;0.0192;0.2937;10
you;0.0189;0.3125;11
and;0.0185;0.331;12
one;0.0176;0.3486;13
there;0.0169;0.3655;14
get;0.0158;0.3813;15
this;0.0141;0.3954;16
want;0.0128;0.4081;17
to;0.0127;0.4208;18
in;0.0125;0.4333;19
on;0.0121;0.4455;20
my;0.0098;0.4553;21
have;0.0098;0.465;22
what;0.0093;0.4744;23
he;0.0089;0.4832;24
yes;0.0073;0.4906;25
can;0.0069;0.4974;26
here;0.0068;0.5042;27
where;0.0067;0.5109;28
look;0.0066;0.5175;29
now;0.0065;0.524;30
me;0.0064;0.5305;31
put;0.0063;0.5368;32
some;0.0060;0.5428;33
like;0.0059;0.5487;34
we;0.0051;0.5538;35
come;0.0046;0.5584;36
for;0.0040;0.5624;37
up;0.0040;0.5664;38
two;0.0039;0.5703;39
make;0.0038;0.574;40
they;0.0038;0.5778;41
big;0.0037;0.5815;42
just;0.0034;0.5849;43
them;0.0034;0.5883;44
out;0.0033;0.5917;45
all;0.0033;0.5949;46
why;0.0033;0.5982;47
car;0.0032;0.6014;48
will;0.0032;0.6046;49
down;0.0029;0.6076;50
see;0.0029;0.6105;51
baby;0.0029;0.6134;52
because;0.0028;0.6162;53
little;0.0028;0.619;54
play;0.0027;0.6217;55
off;0.0027;0.6244;56
know;0.0026;0.627;57
your;0.0024;0.6294;58
these;0.0023;0.6317;59
with;0.0022;0.634;60
more;0.0021;0.6361;61
of;0.0021;0.6382;62
eat;0.0021;0.6403;63
take;0.0020;0.6423;64
her;0.0020;0.6442;65
back;0.0019;0.6461;66
at;0.0018;0.6479;67
him;0.0018;0.6496;68
let;0.0018;0.6514;69
mine;0.0018;0.6533;70
need;0.0018;0.6551;71
sit;0.0017;0.6568;72
