word;frequency;cobertura;word_order
there;0.0438;0.0438;1
oh;0.0402;0.084;2
no;0.0363;0.1203;3
that;0.0328;0.1531;4
be;0.0321;0.1853;5
a;0.0278;0.2131;6
the;0.0275;0.2406;7
yeah;0.0200;0.2606;8
one;0.0199;0.2805;9
it;0.0193;0.2998;10
car;0.0182;0.3181;11
Mummy;0.0160;0.334;12
what;0.0156;0.3496;13
go;0.0155;0.3651;14
in;0.0134;0.3785;15
on;0.0129;0.3915;16
this;0.0128;0.4043;17
where;0.0116;0.4159;18
and;0.0113;0.4272;19
here;0.0102;0.4373;20
do;0.0090;0.4463;21
more;0.0081;0.4545;22
baby;0.0081;0.4625;23
two;0.0070;0.4695;24
want;0.0068;0.4763;25
I;0.0068;0.4831;26
down;0.0065;0.4897;27
man;0.0064;0.4961;28
yes;0.0052;0.5013;29
you;0.0045;0.5058;30
again;0.0045;0.5103;31
up;0.0044;0.5146;32
look;0.0039;0.5185;33
stick;0.0037;0.5222;34
three;0.0037;0.5259;35
hat;0.0034;0.5293;36
not;0.0033;0.5326;37
get;0.0033;0.5359;38
hello;0.0030;0.5389;39
um;0.0029;0.5418;40
right;0.0029;0.5447;41
break;0.0027;0.5473;42
my;0.0026;0.55;43
shoe;0.0026;0.5526;44
away;0.0025;0.5551;45
all;0.0025;0.5576;46
out;0.0024;0.5601;47
house;0.0024;0.5625;48
big;0.0023;0.5648;49
book;0.0023;0.567;50
back;0.0022;0.5692;51
sit;0.0022;0.5714;52
come;0.0021;0.5735;53
mine;0.0021;0.5757;54
off;0.0020;0.5776;55
find;0.0020;0.5797;56
apple;0.0020;0.5817;57
drink;0.0019;0.5836;58
please;0.0018;0.5854;59
he;0.0018;0.5872;60
ball;0.0017;0.5889;61
way;0.0017;0.5906;62
bite;0.0016;0.5922;63
see;0.0016;0.5939;64
some;0.0016;0.5955;65
like;0.0016;0.5971;66
green;0.0014;0.5985;67
push;0.0014;0.5999;68
put;0.0014;0.6013;69
now;0.0013;0.6025;70
help;0.0013;0.6038;71
eat;0.0013;0.6051;72
Mum;0.0013;0.6064;73
hand;0.0013;0.6077;74
wash;0.0012;0.6089;75
boy;0.0012;0.6101;76
jump;0.0011;0.6112;77
have;0.0011;0.6123;78
catch;0.0010;0.6133;79
naughty;0.0009;0.6142;80
over;0.0009;0.6151;81
little;0.0009;0.616;82
they;0.0009;0.6169;83
head;0.0009;0.6178;84
four;0.0009;0.6187;85
other;0.0008;0.6195;86
for;0.0008;0.6203;87
me;0.0008;0.6211;88
spider;0.0008;0.6219;89
yummy;0.0007;0.6226;90
she;0.0007;0.6233;91
of;0.0007;0.624;92
hey;0.0007;0.6246;93
yum;0.0006;0.6252;94
turn;0.0006;0.6258;95
make;0.0006;0.6264;96
watch;0.0006;0.627;97
too;0.0006;0.6277;98
open;0.0006;0.6283;99
to;0.0006;0.6289;100
stop;0.0006;0.6295;101
play;0.0005;0.63;102
step;0.0005;0.6305;103
bit;0.0005;0.631;104
throw;0.0005;0.6315;105
better;0.0004;0.6318;106
them;0.0004;0.6322;107
ah;0.0004;0.6326;108
who;0.0004;0.6331;109
good;0.0004;0.6334;110
bye;0.0004;0.6338;111
leave;0.0004;0.6342;112
with;0.0004;0.6346;113
move;0.0004;0.6351;114
her;0.0003;0.6354;115
run;0.0003;0.6357;116
take;0.0003;0.6361;117
sorry;0.0003;0.6364;118
five;0.0003;0.6367;119
seven;0.0003;0.637;120
those;0.0003;0.6373;121
finish;0.0003;0.6376;122
him;0.0003;0.6379;123
bin;0.0003;0.6382;124
cannot;0.0003;0.6386;125
these;0.0003;0.6389;126
kick;0.0003;0.6392;127
at;0.0002;0.6394;128
Dad;0.0002;0.6396;129
seat;0.0002;0.6398;130
around;0.0002;0.64;131
need;0.0002;0.6402;132
next;0.0002;0.6404;133
well;0.0002;0.6406;134
else;0.0002;0.6408;135
your;0.0002;0.641;136
okay;0.0002;0.6413;137
high;0.0002;0.6415;138
say;0.0002;0.6417;139
just;0.0002;0.6419;140
name;0.0002;0.6421;141
will;0.0002;0.6423;142
people;0.0002;0.6425;143
we;0.0002;0.6427;144
lunch;0.0001;0.6429;145
sand;0.0001;0.643;146
hole;0.0001;0.6431;147
know;0.0001;0.6432;148
something;0.0001;0.6434;149
can;0.0001;0.6435;150
quick;0.0001;0.6436;151
so;0.0001;0.6437;152
then;0.0001;0.6439;153
time;0.0001;0.644;154
give;0.0001;0.6441;155
funny;0.0001;0.6443;156
show;0.0001;0.6444;157
yours;0.0001;0.6445;158
thing;0.0001;0.6446;159
tell;0.0001;0.6447;160
think;0.0001;0.6449;161
bottom;0.0001;0.645;162
his;0.0001;0.6451;163
yep;0.0001;0.6452;164
let;0.0001;0.6453;165
keep;0.0000;0.6453;166
first;0.0000;0.6454;167
why;0.0000;0.6454;168
into;0.0000;0.6454;169
wait;0.0000;0.6455;170
fell;0.0000;0.6455;171
dig;0.0000;0.6456;172
only;0.0000;0.6456;173
bum;0.0000;0.6456;174
remember;0.0000;0.6457;175
ha;0.0000;0.6457;176
how;0.0000;0.6457;177
very;0.0000;0.6458;178
stay;0.0000;0.6458;179
everybody;0.0000;0.6458;180
home;0.0000;0.6459;181
pick;0.0000;0.6459;182
new;0.0000;0.6459;183
roll;0.0000;0.646;184
than;0.0000;0.646;185
