word;frequency;cobertura;word_order
there;0.0438;0.0438;1
oh;0.0402;0.084;2
no;0.0363;0.1203;3
that;0.0328;0.1531;4
be;0.0321;0.1853;5
the;0.0275;0.2127;6
one;0.0199;0.2326;7
it;0.0193;0.252;8
car;0.0182;0.2702;9
what;0.0156;0.2857;10
go;0.0155;0.3013;11
in;0.0134;0.3147;12
on;0.0129;0.3276;13
this;0.0128;0.3404;14
where;0.0116;0.352;15
and;0.0113;0.3633;16
here;0.0102;0.3735;17
do;0.0090;0.3825;18
more;0.0081;0.3906;19
baby;0.0081;0.3987;20
two;0.0070;0.4057;21
want;0.0068;0.4125;22
I;0.0068;0.4193;23
down;0.0065;0.4258;24
man;0.0064;0.4322;25
yes;0.0052;0.4374;26
you;0.0045;0.4419;27
again;0.0045;0.4464;28
up;0.0044;0.4508;29
look;0.0039;0.4547;30
three;0.0037;0.4584;31
another;0.0035;0.4619;32
not;0.0033;0.4652;33
get;0.0033;0.4684;34
blue;0.0032;0.4716;35
hello;0.0030;0.4746;36
um;0.0029;0.4776;37
right;0.0029;0.4804;38
red;0.0027;0.4831;39
my;0.0026;0.4857;40
away;0.0025;0.4883;41
all;0.0025;0.4908;42
toy;0.0025;0.4933;43
out;0.0024;0.4958;44
house;0.0024;0.4982;45
big;0.0023;0.5005;46
back;0.0022;0.5026;47
sit;0.0022;0.5049;48
huh;0.0022;0.5071;49
come;0.0021;0.5091;50
mine;0.0021;0.5113;51
off;0.0020;0.5133;52
find;0.0020;0.5153;53
drink;0.0019;0.5172;54
paint;0.0019;0.5191;55
door;0.0018;0.5209;56
please;0.0018;0.5227;57
he;0.0018;0.5245;58
water;0.0017;0.5261;59
ball;0.0017;0.5279;60
way;0.0017;0.5295;61
horse;0.0017;0.5312;62
bite;0.0016;0.5328;63
juice;0.0016;0.5344;64
see;0.0016;0.5361;65
duck;0.0016;0.5377;66
some;0.0016;0.5393;67
like;0.0016;0.5409;68
dog;0.0015;0.5424;69
green;0.0014;0.5438;70
push;0.0014;0.5452;71
put;0.0014;0.5466;72
tree;0.0013;0.5479;73
help;0.0013;0.5492;74
eat;0.0013;0.5505;75
hand;0.0013;0.5518;76
foot;0.0012;0.5529;77
boy;0.0012;0.5542;78
fall;0.0012;0.5554;79
jump;0.0011;0.5565;80
