word;frequency;cobertura;word_order
at;0.0009;0.6302;95
top;0.0009;0.6311;96
let;0.0009;0.632;97
with;0.0009;0.6329;98
five;0.0009;0.6338;99
water;0.0009;0.6347;100
his;0.0009;0.6356;101
dog;0.0009;0.6365;102
him;0.0008;0.6373;103
duck;0.0008;0.6381;104
nice;0.0008;0.6389;105
her;0.0008;0.6397;106
boy;0.0008;0.6405;107
chair;0.0007;0.6412;108
say;0.0007;0.6419;109
hand;0.0007;0.6426;110
foot;0.0007;0.6432;111
who;0.0007;0.6439;112
bed;0.0007;0.6446;113
turn;0.0007;0.6454;114
juice;0.0007;0.6461;115
push;0.0007;0.6468;116
head;0.0007;0.6475;117
jump;0.0006;0.6481;118
watch;0.0006;0.6486;119
buy;0.0006;0.6493;120
good;0.0006;0.6498;121
throw;0.0006;0.6504;122
cup;0.0006;0.651;123
very;0.0006;0.6516;124
hair;0.0006;0.6522;125
ball;0.0006;0.6528;126
move;0.0006;0.6534;127
will;0.0006;0.654;128
she;0.0005;0.6545;129
run;0.0005;0.655;130
home;0.0005;0.6555;131
piece;0.0005;0.656;132
hold;0.0005;0.6565;133
help;0.0005;0.657;134
tree;0.0005;0.6575;135
better;0.0005;0.658;136
fly;0.0005;0.6585;137
fire;0.0004;0.6589;138
ride;0.0004;0.6593;139
bye;0.0004;0.6597;140
through;0.0004;0.6601;141
ready;0.0004;0.6605;142
black;0.0004;0.6609;143
why;0.0004;0.6614;144
pick;0.0004;0.6617;145
leave;0.0004;0.6621;146
tape;0.0004;0.6625;147
cut;0.0004;0.6629;148
wait;0.0003;0.6632;149
paint;0.0003;0.6635;150
girl;0.0003;0.6638;151
bird;0.0003;0.664;152
shut;0.0003;0.6643;153
then;0.0003;0.6646;154
last;0.0003;0.6649;155
try;0.0003;0.6652;156
catch;0.0003;0.6656;157
people;0.0003;0.6659;158
time;0.0003;0.6662;159
yet;0.0003;0.6665;160
call;0.0003;0.6667;161
room;0.0002;0.6669;162
doctor;0.0002;0.6671;163
yours;0.0002;0.6674;164
side;0.0002;0.6675;165
something;0.0002;0.6677;166
any;0.0002;0.6679;167
bean;0.0002;0.6681;168
give;0.0002;0.6683;169
because;0.0002;0.6685;170
name;0.0002;0.6687;171
about;0.0002;0.6689;172
lot;0.0002;0.669;173
only;0.0002;0.6692;174
well;0.0002;0.6693;175
finger;0.0002;0.6696;176
day;0.0002;0.6698;177
first;0.0002;0.67;178
high;0.0002;0.6702;179
must;0.0002;0.6704;180
so;0.0002;0.6706;181
face;0.0002;0.6709;182
next;0.0002;0.6711;183
how;0.0002;0.6713;184
show;0.0002;0.6714;185
thing;0.0002;0.6716;186
same;0.0001;0.6718;187
still;0.0001;0.6719;188
really;0.0001;0.672;189
great;0.0001;0.6721;190
long;0.0001;0.6722;191
hill;0.0001;0.6723;192
by;0.0001;0.6725;193
remember;0.0001;0.6725;194
everybody;0.0001;0.6726;195
our;0.0001;0.6727;196
an;0.0001;0.6728;197
new;0.0001;0.673;198
could;0.0001;0.6731;199
turtle;0.0001;0.6731;200
around;0.0001;0.6732;201
never;0.0001;0.6733;202
ah;0.0001;0.6734;203
would;0.0001;0.6735;204
maybe;0.0001;0.6736;205
from;0.0001;0.6737;206
lift;0.0001;0.6738;207
today;0.0001;0.6739;208
bad;0.0001;0.674;209
different;0.0001;0.674;210
saw;0.0001;0.6741;211
inside;0.0001;0.6742;212
tell;0.0001;0.6743;213
old;0.0001;0.6744;214
swing;0.0001;0.6745;215
hear;0.0001;0.6746;216
else;0.0001;0.6747;217
together;0.0001;0.6748;218
ant;0.0001;0.6749;219
bet;0.0000;0.6749;220
their;0.0000;0.6749;221
after;0.0000;0.675;222
when;0.0000;0.675;223
while;0.0000;0.675;224
if;0.0000;0.675;225
also;0.0000;0.675;226
us;0.0000;0.6751;227
already;0.0000;0.6751;228
corn;0.0000;0.6751;229
much;0.0000;0.6752;230
which;0.0000;0.6752;231
ha;0.0000;0.6752;232
kind;0.0000;0.6752;233
before;0.0000;0.6752;234
myself;0.0000;0.6753;235
whole;0.0000;0.6753;236
mean;0.0000;0.6753;237
sometimes;0.0000;0.6754;238
everything;0.0000;0.6754;239
lunch;0.0000;0.6754;240
middle;0.0000;0.6755;241
but;0.0000;0.6755;242
hi;0.0000;0.6755;243
even;0.0000;0.6755;244
pet;0.0000;0.6756;245
bug;0.0000;0.6756;246
leaf;0.0000;0.6756;247
or;0.0000;0.6757;248
stuff;0.0000;0.6757;249
use;0.0000;0.6757;250
many;0.0000;0.6757;251
somebody;0.0000;0.6758;252
as;0.0000;0.6758;253
than;0.0000;0.6758;254
ya;0.0000;0.6758;255
messy;0.0000;0.6758;256
somewhere;0.0000;0.6759;257
both;0.0000;0.6759;258
most;0.0000;0.6759;259
cause;0.0000;0.6759;260
May;0.0000;0.676;261
someone;0.0000;0.676;262
