word;frequency;cobertura;word_order
be;0.0595;0.0595;1
I;0.0353;0.0948;2
yeah;0.0334;0.1282;3
the;0.0311;0.1593;4
it;0.0297;0.1889;5
that;0.0250;0.214;6
a;0.0226;0.2366;7
do;0.0222;0.2588;8
no;0.0209;0.2797;9
and;0.0203;0.3;10
you;0.0197;0.3197;11
not;0.0194;0.3391;12
go;0.0181;0.3573;13
there;0.0179;0.3752;14
to;0.0165;0.3916;15
in;0.0154;0.407;16
this;0.0149;0.4219;17
get;0.0149;0.4369;18
have;0.0128;0.4497;19
one;0.0124;0.4621;20
he;0.0111;0.4732;21
my;0.0092;0.4824;22
want;0.0089;0.4914;23
can;0.0088;0.5002;24
what;0.0088;0.5089;25
me;0.0086;0.5176;26
look;0.0075;0.525;27
on;0.0075;0.5326;28
here;0.0071;0.5397;29
where;0.0071;0.5468;30
oh;0.0067;0.5535;31
put;0.0060;0.5595;32
we;0.0060;0.5655;33
now;0.0057;0.5711;34
up;0.0057;0.5768;35
them;0.0055;0.5823;36
like;0.0052;0.5875;37
know;0.0050;0.5926;38
come;0.0048;0.5974;39
yes;0.0047;0.6021;40
some;0.0046;0.6068;41
they;0.0045;0.6113;42
for;0.0044;0.6158;43
will;0.0042;0.62;44
out;0.0041;0.6241;45
play;0.0039;0.628;46
mom;0.0034;0.6314;47
him;0.0034;0.6348;48
your;0.0034;0.6382;49
eat;0.0034;0.6416;50
of;0.0033;0.6449;51
all;0.0032;0.6481;52
with;0.0032;0.6513;53
big;0.0029;0.6542;54
need;0.0029;0.657;55
um;0.0029;0.6599;56
she;0.0028;0.6627;57
why;0.0027;0.6654;58
see;0.0027;0.6681;59
just;0.0027;0.6708;60
but;0.0025;0.6733;61
down;0.0025;0.6758;62
at;0.0024;0.6782;63
make;0.0024;0.6806;64
these;0.0024;0.683;65
let;0.0024;0.6854;66
two;0.0024;0.6878;67
take;0.0020;0.6898;68
her;0.0020;0.6918;69
too;0.0020;0.6938;70
then;0.0020;0.6958;71
open;0.0020;0.6978;72
his;0.0019;0.6996;73
mine;0.0018;0.7014;74
little;0.0018;0.7032;75
over;0.0018;0.705;76
other;0.0017;0.7067;77
baby;0.0017;0.7084;78
break;0.0017;0.7101;79
right;0.0016;0.7117;80
water;0.0016;0.7133;81
off;0.0016;0.7149;82
only;0.0016;0.7166;83
more;0.0016;0.7182;84
because;0.0016;0.7198;85
back;0.0015;0.7213;86
another;0.0015;0.7228;87
find;0.0015;0.7243;88
think;0.0015;0.7258;89
say;0.0014;0.7272;90
bite;0.0014;0.7287;91
hello;0.0014;0.7301;92
way;0.0013;0.7314;93
give;0.0013;0.7327;94
three;0.0013;0.734;95
sit;0.0012;0.7351;96
so;0.0012;0.7363;97
girl;0.0012;0.7376;98
stick;0.0011;0.7387;99
lot;0.0011;0.7397;100
animal;0.0011;0.7408;101
bear;0.0010;0.7419;102
again;0.0010;0.7428;103
okay;0.0010;0.7438;104
funny;0.0010;0.7448;105
thing;0.0010;0.7458;106
away;0.0009;0.7467;107
well;0.0009;0.7476;108
hand;0.0009;0.7485;109
when;0.0008;0.7493;110
something;0.0008;0.7502;111
wash;0.0008;0.751;112
hold;0.0008;0.7518;113
time;0.0008;0.7526;114
call;0.0008;0.7534;115
juice;0.0007;0.7541;116
nothing;0.0007;0.7548;117
leave;0.0007;0.7555;118
book;0.0007;0.7562;119
fall;0.0007;0.7569;120
ah;0.0007;0.7576;121
how;0.0007;0.7583;122
shall;0.0007;0.7589;123
boy;0.0007;0.7597;124
very;0.0007;0.7604;125
cold;0.0006;0.761;126
good;0.0006;0.7616;127
home;0.0006;0.7622;128
if;0.0006;0.7629;129
try;0.0006;0.7634;130
bye;0.0006;0.764;131
hot;0.0006;0.7647;132
help;0.0006;0.7653;133
any;0.0006;0.7659;134
cheese;0.0006;0.7666;135
red;0.0006;0.7672;136
watch;0.0005;0.7677;137
yours;0.0005;0.7682;138
