word;frequency;cobertura;word_order
be;0.0464;0.0464;1
there;0.0344;0.0808;2
no;0.0333;0.1141;3
it;0.0319;0.146;4
that;0.0315;0.1776;5
I;0.0296;0.2072;6
go;0.0260;0.2332;7
a;0.0258;0.259;8
the;0.0221;0.2811;9
one;0.0184;0.2995;10
on;0.0183;0.3178;11
in;0.0166;0.3344;12
get;0.0150;0.3495;13
want;0.0126;0.3621;14
do;0.0125;0.3746;15
this;0.0115;0.3861;16
not;0.0113;0.3973;17
and;0.0085;0.4058;18
my;0.0082;0.414;19
you;0.0077;0.4217;20
me;0.0070;0.4288;21
yes;0.0069;0.4356;22
what;0.0066;0.4423;23
where;0.0064;0.4486;24
here;0.0062;0.4548;25
car;0.0061;0.4609;26
down;0.0060;0.4669;27
to;0.0058;0.4727;28
look;0.0057;0.4784;29
put;0.0056;0.484;30
out;0.0054;0.4894;31
he;0.0054;0.4948;32
come;0.0052;0.5;33
have;0.0052;0.5052;34
more;0.0049;0.51;35
up;0.0048;0.5148;36
some;0.0041;0.5189;37
two;0.0041;0.523;38
like;0.0040;0.527;39
off;0.0039;0.531;40
make;0.0035;0.5345;41
big;0.0034;0.5379;42
now;0.0032;0.541;43
sit;0.0032;0.5442;44
baby;0.0032;0.5475;45
back;0.0029;0.5503;46
play;0.0024;0.5527;47
need;0.0023;0.555;48
eat;0.0023;0.5573;49
all;0.0022;0.5595;50
away;0.0022;0.5617;51
please;0.0021;0.5638;52
little;0.0021;0.5659;53
just;0.0020;0.5679;54
see;0.0020;0.5699;55
mine;0.0019;0.5718;56
sleep;0.0018;0.5736;57
over;0.0017;0.5753;58
toy;0.0017;0.5771;59
take;0.0017;0.5788;60
for;0.0016;0.5804;61
they;0.0016;0.5819;62
three;0.0016;0.5836;63
know;0.0015;0.5851;64
cat;0.0015;0.5866;65
house;0.0015;0.588;66
too;0.0015;0.5896;67
these;0.0014;0.591;68
your;0.0014;0.5924;69
those;0.0014;0.5937;70
can;0.0013;0.595;71
other;0.0012;0.5962;72
drink;0.0012;0.5974;73
stop;0.0012;0.5985;74
we;0.0012;0.5997;75
open;0.0012;0.6009;76
them;0.0011;0.6019;77
door;0.0011;0.603;78
shoe;0.0011;0.6041;79
right;0.0010;0.6051;80
hot;0.0010;0.6061;81
of;0.0010;0.6071;82
at;0.0009;0.608;83
let;0.0009;0.6089;84
book;0.0009;0.6098;85
with;0.0009;0.6106;86
water;0.0009;0.6115;87
his;0.0009;0.6125;88
dog;0.0009;0.6133;89
milk;0.0009;0.6142;90
eye;0.0009;0.6152;91
drive;0.0008;0.616;92
him;0.0008;0.6168;93
her;0.0008;0.6175;94
okay;0.0008;0.6183;95
boy;0.0008;0.6192;96
chair;0.0007;0.6199;97
doll;0.0007;0.6205;98
under;0.0007;0.6212;99
say;0.0007;0.6219;100
hand;0.0007;0.6226;101
who;0.0007;0.6233;102
bed;0.0007;0.624;103
turn;0.0007;0.6247;104
juice;0.0007;0.6254;105
head;0.0007;0.6261;106
read;0.0007;0.6268;107
work;0.0006;0.6274;108
watch;0.0006;0.628;109
good;0.0006;0.6285;110
ball;0.0006;0.6292;111
will;0.0006;0.6298;112
she;0.0005;0.6303;113
home;0.0005;0.6307;114
help;0.0005;0.6312;115
think;0.0005;0.6317;116
sock;0.0005;0.6322;117
wash;0.0005;0.6327;118
bath;0.0005;0.6332;119
dinner;0.0005;0.6336;120
outside;0.0004;0.6341;121
ride;0.0004;0.6344;122
garage;0.0004;0.6348;123
leg;0.0004;0.6352;124
why;0.0004;0.6356;125
food;0.0004;0.636;126
cold;0.0004;0.6364;127
stay;0.0003;0.6367;128
girl;0.0003;0.637;129
hurt;0.0003;0.6373;130
sister;0.0003;0.6376;131
then;0.0003;0.6379;132
tire;0.0003;0.6382;133
walk;0.0003;0.6385;134
table;0.0003;0.6388;135
story;0.0003;0.6392;136
people;0.0003;0.6395;137
time;0.0003;0.6398;138
room;0.0002;0.64;139
something;0.0002;0.6402;140
pant;0.0002;0.6404;141
hungry;0.0002;0.6406;142
give;0.0002;0.6409;143
because;0.0002;0.6411;144
Grandma;0.0002;0.6413;145
about;0.0002;0.6415;146
close;0.0002;0.6416;147
first;0.0002;0.6419;148
so;0.0002;0.6421;149
Grandpa;0.0002;0.6423;150
Dad;0.0002;0.6425;151
happy;0.0002;0.6427;152
how;0.0002;0.6429;153
thing;0.0002;0.6431;154
shirt;0.0001;0.6432;155
hug;0.0001;0.6433;156
by;0.0001;0.6434;157
our;0.0001;0.6435;158
could;0.0001;0.6436;159
breakfast;0.0001;0.6437;160
school;0.0001;0.6438;161
around;0.0001;0.6439;162
today;0.0001;0.644;163
bad;0.0001;0.6441;164
inside;0.0001;0.6442;165
kitchen;0.0001;0.6443;166
friend;0.0001;0.6444;167
sad;0.0001;0.6445;168
coat;0.0001;0.6447;169
sick;0.0001;0.6448;170
their;0.0000;0.6448;171
when;0.0000;0.6448;172
mad;0.0000;0.6449;173
thirsty;0.0000;0.6449;174
if;0.0000;0.6449;175
us;0.0000;0.6449;176
music;0.0000;0.6449;177
ha;0.0000;0.6449;178
lunch;0.0000;0.645;179
love;0.0000;0.645;180
but;0.0000;0.6451;181
hi;0.0000;0.6451;182
brother;0.0000;0.6451;183
tv;0.0000;0.6451;184
