word;frequency;cobertura;word_order
be;0.0595;0.0595;1
I;0.0353;0.0948;2
the;0.0311;0.1258;3
it;0.0297;0.1555;4
that;0.0250;0.1805;5
a;0.0226;0.2032;6
do;0.0222;0.2253;7
and;0.0203;0.2457;8
you;0.0197;0.2654;9
not;0.0194;0.2848;10
go;0.0181;0.3029;11
there;0.0179;0.3208;12
to;0.0165;0.3372;13
in;0.0154;0.3526;14
this;0.0149;0.3676;15
get;0.0149;0.3825;16
have;0.0128;0.3953;17
one;0.0124;0.4078;18
he;0.0111;0.4189;19
my;0.0092;0.4281;20
want;0.0089;0.437;21
can;0.0088;0.4458;22
me;0.0086;0.4544;23
on;0.0075;0.4619;24
put;0.0060;0.4679;25
we;0.0060;0.4739;26
up;0.0057;0.4796;27
them;0.0055;0.4851;28
like;0.0052;0.4903;29
know;0.0050;0.4953;30
come;0.0048;0.5002;31
some;0.0046;0.5048;32
they;0.0045;0.5094;33
for;0.0044;0.5138;34
will;0.0042;0.518;35
out;0.0041;0.5222;36
play;0.0039;0.526;37
mom;0.0034;0.5294;38
eat;0.0034;0.5328;39
of;0.0033;0.5361;40
all;0.0032;0.5393;41
with;0.0032;0.5425;42
big;0.0029;0.5454;43
she;0.0028;0.5482;44
see;0.0027;0.5509;45
but;0.0025;0.5534;46
at;0.0024;0.5558;47
make;0.0024;0.5581;48
house;0.0024;0.5606;49
two;0.0024;0.5629;50
cat;0.0022;0.5651;51
take;0.0020;0.5672;52
her;0.0020;0.5691;53
too;0.0020;0.5711;54
then;0.0020;0.5731;55
his;0.0019;0.575;56
little;0.0018;0.5768;57
over;0.0018;0.5786;58
water;0.0016;0.5802;59
rabbit;0.0016;0.5819;60
because;0.0016;0.5835;61
back;0.0015;0.585;62
say;0.0014;0.5864;63
give;0.0013;0.5876;64
dog;0.0013;0.5889;65
so;0.0012;0.5901;66
lot;0.0011;0.5912;67
bear;0.0010;0.5922;68
jump;0.0010;0.5932;69
when;0.0008;0.594;70
birthday;0.0008;0.5948;71
time;0.0008;0.5956;72
book;0.0007;0.5963;73
very;0.0007;0.597;74
good;0.0006;0.5976;75
home;0.0006;0.5982;76
an;0.0006;0.5989;77
if;0.0006;0.5995;78
friend;0.0005;0.6;79
people;0.0005;0.6005;80
nice;0.0005;0.6009;81
today;0.0004;0.6014;82
new;0.0004;0.6018;83
school;0.0004;0.6022;84
next;0.0004;0.6026;85
really;0.0003;0.6029;86
saw;0.0003;0.6032;87
our;0.0003;0.6035;88
outside;0.0003;0.6038;89
first;0.0003;0.6041;90
into;0.0003;0.6044;91
egg;0.0002;0.6046;92
bunny;0.0002;0.6048;93
ball;0.0002;0.605;94
buy;0.0002;0.6052;95
day;0.0002;0.6054;96
game;0.0002;0.6056;97
brown;0.0002;0.6058;98
frog;0.0002;0.6059;99
dad;0.0002;0.6061;100
bird;0.0002;0.6063;101
cool;0.0002;0.6065;102
field;0.0001;0.6066;103
love;0.0001;0.6067;104
after;0.0001;0.6068;105
last;0.0001;0.6069;106
teacher;0.0001;0.607;107
brother;0.0001;0.6071;108
ha;0.0001;0.6072;109
miss;0.0001;0.6073;110
pool;0.0000;0.6074;111
cousin;0.0000;0.6074;112
sometimes;0.0000;0.6074;113
