word;frequency;cobertura;word_order
take;0.0020;0.7068;72
her;0.0020;0.7087;73
back;0.0019;0.7106;74
at;0.0018;0.7124;75
him;0.0018;0.7142;76
let;0.0018;0.716;77
mine;0.0018;0.7178;78
need;0.0018;0.7196;79
sit;0.0017;0.7213;80
too;0.0017;0.723;81
find;0.0017;0.7246;82
say;0.0016;0.7262;83
three;0.0016;0.7278;84
think;0.0016;0.7293;85
his;0.0016;0.7309;86
over;0.0015;0.7324;87
house;0.0014;0.7339;88
please;0.0014;0.7353;89
break;0.0014;0.7366;90
right;0.0014;0.7381;91
she;0.0013;0.7394;92
then;0.0013;0.7406;93
away;0.0013;0.7419;94
very;0.0012;0.7431;95
hello;0.0012;0.7444;96
way;0.0011;0.7455;97
okay;0.0011;0.7465;98
Man;0.0010;0.7475;99
who;0.0010;0.7485;100
open;0.0010;0.7495;101
but;0.0009;0.7504;102
green;0.0009;0.7513;103
those;0.0009;0.7522;104
stop;0.0009;0.753;105
four;0.0009;0.754;106
other;0.0008;0.7548;107
drink;0.0008;0.7556;108
when;0.0008;0.7565;109
stick;0.0008;0.7573;110
something;0.0007;0.758;111
hat;0.0007;0.7587;112
home;0.0007;0.7594;113
hand;0.0007;0.76;114
give;0.0007;0.7607;115
about;0.0007;0.7614;116
so;0.0007;0.762;117
watch;0.0006;0.7626;118
good;0.0006;0.7632;119
book;0.0006;0.7638;120
five;0.0006;0.7644;121
ball;0.0006;0.765;122
better;0.0006;0.7656;123
thing;0.0006;0.7662;124
jump;0.0005;0.7668;125
run;0.0005;0.7673;126
only;0.0005;0.7678;127
help;0.0005;0.7683;128
time;0.0005;0.7688;129
head;0.0005;0.7693;130
finish;0.0005;0.7698;131
apple;0.0005;0.7703;132
yours;0.0005;0.7709;133
today;0.0005;0.7713;134
turn;0.0005;0.7718;135
shoe;0.0005;0.7723;136
bye;0.0005;0.7728;137
naughty;0.0005;0.7733;138
sorry;0.0005;0.7737;139
how;0.0005;0.7743;140
boy;0.0005;0.7747;141
wait;0.0004;0.7751;142
hole;0.0004;0.7755;143
stay;0.0004;0.7759;144
throw;0.0004;0.7763;145
gotta;0.0004;0.7767;146
into;0.0004;0.7771;147
hey;0.0004;0.7775;148
roll;0.0004;0.7779;149
push;0.0004;0.7784;150
wash;0.0004;0.7788;151
leave;0.0004;0.7792;152
move;0.0004;0.7796;153
friend;0.0004;0.78;154
yum;0.0004;0.7803;155
still;0.0003;0.7806;156
keep;0.0003;0.7809;157
could;0.0003;0.7812;158
new;0.0003;0.7815;159
if;0.0003;0.7817;160
fell;0.0003;0.782;161
which;0.0003;0.7824;162
funny;0.0003;0.7827;163
name;0.0003;0.783;164
bring;0.0003;0.7833;165
well;0.0003;0.7836;166
first;0.0003;0.7839;167
catch;0.0003;0.7842;168
spider;0.0003;0.7845;169
people;0.0003;0.7848;170
next;0.0003;0.7851;171
seven;0.0003;0.7854;172
pick;0.0003;0.7857;173
bin;0.0002;0.7858;174
our;0.0002;0.786;175
else;0.0002;0.7863;176
step;0.0002;0.7864;177
dad;0.0002;0.7866;178
saw;0.0002;0.7868;179
bit;0.0002;0.787;180
tell;0.0002;0.7872;181
bottom;0.0002;0.7874;182
kick;0.0002;0.7876;183
show;0.0002;0.7878;184
yummy;0.0001;0.7879;185
everybody;0.0001;0.788;186
us;0.0001;0.7881;187
ah;0.0001;0.7882;188
around;0.0001;0.7883;189
quick;0.0001;0.7883;190
cool;0.0001;0.7885;191
should;0.0001;0.7885;192
lunch;0.0001;0.7887;193
seat;0.0001;0.7888;194
remember;0.0001;0.7889;195
high;0.0001;0.789;196
sand;0.0001;0.7891;197
as;0.0001;0.7891;198
yep;0.0001;0.7892;199
than;0.0000;0.7892;200
nah;0.0000;0.7892;201
teacher;0.0000;0.7893;202
dig;0.0000;0.7893;203
guy;0.0000;0.7893;204
ha;0.0000;0.7893;205
wa;0.0000;0.7893;206
bum;0.0000;0.7893;207
brother;0.0000;0.7894;208
Spiderman;0.0000;0.7894;209
beautiful;0.0000;0.7894;210
