word;frequency;cobertura;word_order
be;0.0464;0.0464;1
there;0.0344;0.0808;2
no;0.0333;0.1141;3
it;0.0319;0.146;4
that;0.0315;0.1776;5
I;0.0296;0.2072;6
yeah;0.0278;0.2349;7
go;0.0260;0.261;8
a;0.0258;0.2868;9
the;0.0221;0.3089;10
oh;0.0205;0.3294;11
one;0.0184;0.3477;12
on;0.0183;0.3661;13
in;0.0166;0.3827;14
get;0.0150;0.3977;15
want;0.0126;0.4104;16
do;0.0125;0.4228;17
this;0.0115;0.4343;18
not;0.0113;0.4456;19
and;0.0085;0.4541;20
my;0.0082;0.4622;21
you;0.0077;0.47;22
me;0.0070;0.477;23
yes;0.0069;0.4839;24
what;0.0066;0.4905;25
where;0.0064;0.4969;26
here;0.0062;0.5031;27
down;0.0060;0.5091;28
to;0.0058;0.5149;29
look;0.0057;0.5206;30
put;0.0056;0.5261;31
out;0.0054;0.5315;32
he;0.0054;0.5369;33
come;0.0052;0.5421;34
have;0.0052;0.5473;35
more;0.0049;0.5522;36
up;0.0048;0.5569;37
some;0.0041;0.5611;38
two;0.0041;0.5652;39
like;0.0040;0.5692;40
off;0.0039;0.5731;41
make;0.0035;0.5766;42
um;0.0035;0.5801;43
big;0.0034;0.5835;44
again;0.0033;0.5868;45
another;0.0032;0.59;46
now;0.0032;0.5931;47
sit;0.0032;0.5964;48
baby;0.0032;0.5996;49
back;0.0029;0.6024;50
huh;0.0026;0.6051;51
play;0.0024;0.6075;52
need;0.0023;0.6097;53
eat;0.0023;0.612;54
all;0.0022;0.6142;55
away;0.0022;0.6165;56
man;0.0021;0.6186;57
please;0.0021;0.6207;58
little;0.0021;0.6227;59
just;0.0020;0.6247;60
see;0.0020;0.6267;61
red;0.0020;0.6287;62
fall;0.0019;0.6306;63
mine;0.0019;0.6325;64
bite;0.0019;0.6344;65
find;0.0019;0.6363;66
stick;0.0018;0.6381;67
over;0.0017;0.6399;68
break;0.0017;0.6416;69
take;0.0017;0.6433;70
for;0.0016;0.6449;71
Way;0.0016;0.6465;72
they;0.0016;0.648;73
three;0.0016;0.6497;74
know;0.0015;0.6512;75
too;0.0015;0.6527;76
these;0.0014;0.6541;77
your;0.0014;0.6555;78
those;0.0014;0.6569;79
can;0.0013;0.6582;80
other;0.0012;0.6594;81
stop;0.0012;0.6605;82
we;0.0012;0.6617;83
hello;0.0012;0.6628;84
open;0.0012;0.664;85
them;0.0011;0.665;86
draw;0.0011;0.6662;87
right;0.0010;0.6671;88
four;0.0010;0.6681;89
hot;0.0010;0.6691;90
of;0.0010;0.6701;91
at;0.0009;0.671;92
let;0.0009;0.6719;93
book;0.0009;0.6728;94
with;0.0009;0.6737;95
