word;frequency;cobertura;word_order
be;0.0649;0.0649;1
I;0.0455;0.1104;2
the;0.0287;0.1391;3
it;0.0268;0.1658;4
do;0.0257;0.1916;5
a;0.0247;0.2163;6
and;0.0227;0.2389;7
you;0.0211;0.26;8
that;0.0207;0.2807;9
go;0.0184;0.2991;10
not;0.0182;0.3173;11
yeah;0.0161;0.3334;12
he;0.0155;0.3489;13
want;0.0155;0.3644;14
no;0.0150;0.3794;15
one;0.0146;0.3939;16
to;0.0137;0.4077;17
there;0.0134;0.4211;18
what;0.0133;0.4343;19
get;0.0127;0.4471;20
in;0.0125;0.4596;21
have;0.0112;0.4708;22
this;0.0107;0.4814;23
my;0.0106;0.492;24
they;0.0079;0.4999;25
will;0.0075;0.5075;26
yes;0.0066;0.5141;27
them;0.0065;0.5206;28
she;0.0062;0.5268;29
know;0.0062;0.533;30
see;0.0059;0.5389;31
on;0.0057;0.5446;32
come;0.0055;0.5501;33
all;0.0054;0.5555;34
here;0.0053;0.5608;35
we;0.0052;0.566;36
me;0.0052;0.5712;37
well;0.0050;0.5762;38
look;0.0049;0.5811;39
up;0.0047;0.5858;40
big;0.0047;0.5905;41
just;0.0046;0.5951;42
him;0.0046;0.5998;43
of;0.0046;0.6044;44
like;0.0045;0.6089;45
for;0.0045;0.6134;46
play;0.0045;0.6178;47
where;0.0043;0.6222;48
can;0.0040;0.6261;49
with;0.0040;0.6302;50
now;0.0037;0.6338;51
then;0.0037;0.6375;52
oh;0.0035;0.641;53
but;0.0035;0.6445;54
two;0.0034;0.6479;55
put;0.0032;0.6511;56
his;0.0031;0.6542;57
why;0.0029;0.6572;58
um;0.0027;0.6598;59
at;0.0025;0.6623;60
say;0.0025;0.6648;61
down;0.0025;0.6673;62
thing;0.0025;0.6698;63
your;0.0024;0.6722;64
when;0.0023;0.6745;65
cannot;0.0023;0.6768;66
out;0.0021;0.6789;67
off;0.0020;0.6809;68
give;0.0020;0.6829;69
need;0.0020;0.685;70
her;0.0019;0.6869;71
these;0.0019;0.6888;72
bring;0.0018;0.6906;73
eat;0.0018;0.6924;74
so;0.0017;0.6941;75
too;0.0017;0.6958;76
break;0.0017;0.6975;77
think;0.0017;0.6993;78
house;0.0016;0.7009;79
some;0.0016;0.7025;80
bite;0.0016;0.704;81
man;0.0015;0.7056;82
right;0.0015;0.7071;83
make;0.0014;0.7084;84
could;0.0014;0.7098;85
Mummy;0.0014;0.7112;86
back;0.0013;0.7125;87
four;0.0013;0.7138;88
take;0.0013;0.7151;89
over;0.0013;0.7163;90
other;0.0012;0.7176;91
let;0.0012;0.7188;92
only;0.0012;0.72;93
how;0.0012;0.7213;94
boy;0.0012;0.7225;95
away;0.0011;0.7236;96
today;0.0011;0.7247;97
about;0.0011;0.7258;98
sit;0.0011;0.7269;99
because;0.0011;0.728;100
ah;0.0011;0.7291;101
mum;0.0011;0.7302;102
if;0.0010;0.7312;103
something;0.0010;0.7322;104
three;0.0010;0.7331;105
green;0.0010;0.7341;106
who;0.0010;0.7351;107
find;0.0010;0.7362;108
time;0.0010;0.7372;109
very;0.0010;0.7382;110
car;0.0009;0.7391;111
fell;0.0009;0.7399;112
open;0.0009;0.7408;113
watch;0.0008;0.7416;114
saw;0.0008;0.7424;115
again;0.0008;0.7433;116
name;0.0008;0.744;117
way;0.0007;0.7447;118
shoe;0.0007;0.7454;119
baby;0.0007;0.7461;120
good;0.0007;0.7468;121
home;0.0007;0.7475;122
tell;0.0007;0.7482;123
more;0.0007;0.7489;124
else;0.0007;0.7496;125
mine;0.0006;0.7503;126
jump;0.0006;0.7509;127
stay;0.0006;0.7516;128
remember;0.0006;0.7522;129
book;0.0006;0.7528;130
