word;frequency;cobertura;word_order
be;0.0562;0.0562;1
I;0.0395;0.0957;2
it;0.0316;0.1273;3
go;0.0304;0.1577;4
a;0.0258;0.1835;5
that;0.0253;0.2088;6
no;0.0233;0.2321;7
do;0.0217;0.2538;8
the;0.0207;0.2745;9
not;0.0192;0.2937;10
you;0.0189;0.3125;11
and;0.0185;0.331;12
one;0.0176;0.3486;13
there;0.0169;0.3655;14
get;0.0158;0.3813;15
this;0.0141;0.3954;16
want;0.0128;0.4081;17
to;0.0127;0.4208;18
in;0.0125;0.4333;19
on;0.0121;0.4455;20
my;0.0098;0.4553;21
have;0.0098;0.465;22
what;0.0093;0.4744;23
yes;0.0073;0.4817;24
can;0.0069;0.4886;25
here;0.0068;0.4954;26
now;0.0065;0.5019;27
me;0.0064;0.5083;28
put;0.0063;0.5147;29
some;0.0060;0.5207;30
like;0.0059;0.5266;31
we;0.0051;0.5316;32
come;0.0046;0.5363;33
for;0.0040;0.5402;34
up;0.0040;0.5442;35
make;0.0038;0.548;36
they;0.0038;0.5518;37
big;0.0037;0.5555;38
just;0.0034;0.5589;39
them;0.0034;0.5623;40
out;0.0033;0.5656;41
all;0.0033;0.5689;42
car;0.0032;0.5721;43
will;0.0032;0.5753;44
see;0.0029;0.5782;45
because;0.0028;0.581;46
play;0.0027;0.5837;47
know;0.0026;0.5863;48
your;0.0024;0.5887;49
with;0.0022;0.591;50
of;0.0021;0.593;51
eat;0.0021;0.5952;52
her;0.0020;0.5971;53
at;0.0018;0.5989;54
too;0.0017;0.6006;55
find;0.0017;0.6022;56
think;0.0016;0.6038;57
his;0.0016;0.6054;58
over;0.0015;0.6069;59
house;0.0014;0.6083;60
she;0.0013;0.6096;61
then;0.0013;0.6109;62
fall;0.0012;0.6121;63
very;0.0012;0.6133;64
maybe;0.0009;0.6142;65
but;0.0009;0.6151;66
dear;0.0009;0.616;67
shop;0.0008;0.6168;68
when;0.0008;0.6176;69
read;0.0008;0.6184;70
something;0.0007;0.6191;71
home;0.0007;0.6198;72
