word;frequency;cobertura;word_order
there;0.0438;0.0438;1
that;0.0328;0.0766;2
be;0.0321;0.1087;3
a;0.0278;0.1366;4
the;0.0275;0.164;5
one;0.0199;0.1839;6
it;0.0193;0.2033;7
go;0.0155;0.2188;8
in;0.0134;0.2322;9
on;0.0129;0.2451;10
this;0.0128;0.2579;11
and;0.0113;0.2692;12
do;0.0090;0.2782;13
two;0.0070;0.2852;14
want;0.0068;0.292;15
I;0.0068;0.2988;16
you;0.0045;0.3033;17
up;0.0044;0.3077;18
egg;0.0037;0.3114;19
not;0.0033;0.3147;20
get;0.0033;0.3179;21
cat;0.0029;0.3208;22
my;0.0026;0.3235;23
all;0.0025;0.326;24
out;0.0024;0.3285;25
house;0.0024;0.3309;26
big;0.0023;0.3332;27
book;0.0023;0.3354;28
back;0.0022;0.3376;29
come;0.0021;0.3397;30
he;0.0018;0.3415;31
water;0.0017;0.3431;32
ball;0.0017;0.3449;33
see;0.0016;0.3465;34
some;0.0016;0.3481;35
like;0.0016;0.3498;36
dog;0.0015;0.3513;37
put;0.0014;0.3527;38
eat;0.0013;0.354;39
jump;0.0011;0.3551;40
have;0.0011;0.3562;41
nice;0.0011;0.3573;42
rabbit;0.0011;0.3584;43
over;0.0009;0.3593;44
little;0.0009;0.3602;45
they;0.0009;0.3611;46
for;0.0008;0.362;47
me;0.0008;0.3628;48
bear;0.0008;0.3636;49
she;0.0007;0.3643;50
of;0.0007;0.3649;51
make;0.0006;0.3656;52
too;0.0006;0.3662;53
to;0.0006;0.3668;54
field;0.0005;0.3673;55
play;0.0005;0.3679;56
them;0.0004;0.3682;57
good;0.0004;0.3686;58
with;0.0004;0.369;59
her;0.0003;0.3694;60
bird;0.0003;0.3696;61
take;0.0003;0.37;62
frog;0.0003;0.3702;63
miss;0.0003;0.3705;64
at;0.0002;0.3707;65
Dad;0.0002;0.3709;66
bunny;0.0002;0.3711;67
next;0.0002;0.3713;68
lot;0.0002;0.3715;69
say;0.0002;0.3717;70
will;0.0002;0.3719;71
people;0.0002;0.3721;72
we;0.0002;0.3724;73
know;0.0001;0.3725;74
birthday;0.0001;0.3726;75
love;0.0001;0.3727;76
buy;0.0001;0.3729;77
can;0.0001;0.373;78
so;0.0001;0.3731;79
then;0.0001;0.3732;80
time;0.0001;0.3733;81
give;0.0001;0.3735;82
outside;0.0001;0.3736;83
his;0.0001;0.3737;84
pool;0.0000;0.3737;85
first;0.0000;0.3738;86
into;0.0000;0.3738;87
brown;0.0000;0.3739;88
ha;0.0000;0.3739;89
day;0.0000;0.3739;90
very;0.0000;0.374;91
home;0.0000;0.374;92
last;0.0000;0.3741;93
an;0.0000;0.3741;94
Easter;0.0000;0.3741;95
new;0.0000;0.3742;96
