word;frequency;cobertura;word_order
be;0.0562;0.0562;1
I;0.0395;0.0957;2
it;0.0316;0.1273;3
go;0.0304;0.1577;4
a;0.0258;0.1835;5
that;0.0253;0.2088;6
no;0.0233;0.2321;7
do;0.0217;0.2538;8
the;0.0207;0.2745;9
not;0.0192;0.2937;10
you;0.0189;0.3125;11
and;0.0185;0.331;12
one;0.0176;0.3486;13
there;0.0169;0.3655;14
get;0.0158;0.3813;15
oh;0.0158;0.3971;16
this;0.0141;0.4111;17
want;0.0128;0.4239;18
to;0.0127;0.4366;19
in;0.0125;0.4491;20
on;0.0121;0.4612;21
my;0.0098;0.471;22
have;0.0098;0.4808;23
what;0.0093;0.4902;24
he;0.0089;0.499;25
yes;0.0073;0.5063;26
can;0.0069;0.5132;27
here;0.0068;0.52;28
where;0.0067;0.5267;29
look;0.0066;0.5333;30
now;0.0065;0.5398;31
me;0.0064;0.5462;32
put;0.0063;0.5526;33
some;0.0060;0.5586;34
like;0.0059;0.5645;35
we;0.0051;0.5696;36
come;0.0046;0.5742;37
for;0.0040;0.5782;38
up;0.0040;0.5821;39
two;0.0039;0.586;40
make;0.0038;0.5898;41
they;0.0038;0.5936;42
big;0.0037;0.5973;43
just;0.0034;0.6007;44
them;0.0034;0.6041;45
out;0.0033;0.6074;46
another;0.0033;0.6108;47
all;0.0033;0.614;48
why;0.0033;0.6173;49
car;0.0032;0.6205;50
will;0.0032;0.6237;51
down;0.0029;0.6267;52
see;0.0029;0.6296;53
baby;0.0029;0.6325;54
because;0.0028;0.6353;55
little;0.0028;0.638;56
play;0.0027;0.6408;57
bite;0.0027;0.6434;58
off;0.0027;0.6462;59
know;0.0026;0.6487;60
your;0.0024;0.6512;61
these;0.0023;0.6535;62
with;0.0022;0.6557;63
train;0.0022;0.6579;64
again;0.0021;0.66;65
more;0.0021;0.6622;66
of;0.0021;0.6642;67
eat;0.0021;0.6663;68
take;0.0020;0.6683;69
her;0.0020;0.6703;70
back;0.0019;0.6722;71
at;0.0018;0.6739;72
