word;frequency;cobertura;word_order
at;0.0009;0.6549;96
top;0.0009;0.6558;97
let;0.0009;0.6567;98
with;0.0009;0.6576;99
five;0.0009;0.6585;100
cake;0.0009;0.6594;101
water;0.0009;0.6603;102
his;0.0009;0.6612;103
dog;0.0009;0.6621;104
milk;0.0009;0.663;105
him;0.0008;0.6638;106
her;0.0008;0.6646;107
okay;0.0008;0.6654;108
boat;0.0007;0.6661;109
chair;0.0007;0.6668;110
say;0.0007;0.6675;111
hand;0.0007;0.6682;112
foot;0.0007;0.6688;113
fish;0.0007;0.6695;114
who;0.0007;0.6702;115
turn;0.0007;0.671;116
juice;0.0007;0.6716;117
stand;0.0007;0.6723;118
watch;0.0006;0.6729;119
good;0.0006;0.6734;120
whoop;0.0006;0.6741;121
White;0.0006;0.6746;122
hair;0.0006;0.6753;123
ball;0.0006;0.6759;124
money;0.0006;0.6765;125
move;0.0006;0.6771;126
hide;0.0006;0.6776;127
will;0.0006;0.6783;128
she;0.0005;0.6787;129
home;0.0005;0.6792;130
help;0.0005;0.6796;131
think;0.0005;0.6802;132
wash;0.0005;0.6807;133
fire;0.0004;0.6811;134
ready;0.0004;0.6815;135
leg;0.0004;0.6819;136
black;0.0004;0.6824;137
why;0.0004;0.6828;138
food;0.0004;0.6832;139
spider;0.0004;0.6836;140
tape;0.0004;0.6839;141
cut;0.0004;0.6843;142
paint;0.0003;0.6846;143
stay;0.0003;0.6849;144
girl;0.0003;0.6852;145
tickle;0.0003;0.6855;146
color;0.0003;0.6858;147
sister;0.0003;0.686;148
fence;0.0003;0.6864;149
clean;0.0003;0.6867;150
then;0.0003;0.687;151
table;0.0003;0.6873;152
line;0.0003;0.6877;153
try;0.0003;0.688;154
light;0.0003;0.6883;155
time;0.0003;0.6886;156
yet;0.0003;0.6889;157
room;0.0002;0.6891;158
something;0.0002;0.6893;159
any;0.0002;0.6894;160
game;0.0002;0.6896;161
give;0.0002;0.6899;162
because;0.0002;0.6901;163
Boo;0.0002;0.6903;164
name;0.0002;0.6905;165
hey;0.0002;0.6906;166
lot;0.0002;0.6908;167
first;0.0002;0.691;168
so;0.0002;0.6913;169
Dad;0.0002;0.6915;170
thank;0.0002;0.6917;171
sand;0.0002;0.6919;172
farm;0.0002;0.6921;173
how;0.0002;0.6923;174
show;0.0002;0.6924;175
thing;0.0002;0.6926;176
birthday;0.0001;0.6928;177
by;0.0001;0.6929;178
our;0.0001;0.693;179
an;0.0001;0.6931;180
new;0.0001;0.6932;181
could;0.0001;0.6934;182
bell;0.0001;0.6934;183
maybe;0.0001;0.6935;184
butter;0.0001;0.6936;185
party;0.0001;0.6937;186
Bobby;0.0001;0.6938;187
today;0.0001;0.6939;188
real;0.0001;0.694;189
bit;0.0001;0.6941;190
tell;0.0001;0.6942;191
else;0.0001;0.6943;192
when;0.0000;0.6944;193
sure;0.0000;0.6944;194
whoa;0.0000;0.6944;195
us;0.0000;0.6944;196
Jamie;0.0000;0.6945;197
already;0.0000;0.6945;198
ha;0.0000;0.6945;199
cracker;0.0000;0.6945;200
lunch;0.0000;0.6945;201
middle;0.0000;0.6946;202
but;0.0000;0.6946;203
hi;0.0000;0.6947;204
or;0.0000;0.6947;205
use;0.0000;0.6947;206
many;0.0000;0.6947;207
wand;0.0000;0.6947;208
suppose;0.0000;0.6948;209
glue;0.0000;0.6948;210
scissor;0.0000;0.6948;211
