word;quantity;frequency
book;2;0.0105
toothbrush;3;0.0158
brush;4;0.0211
banana;2;0.0105
flower;4;0.0211
represent;1;0.0053
car;4;0.0211
noise;1;0.0053
Daddy;3;0.0158
spoon;3;0.0158
cot;3;0.0158
door;4;0.0211
pig;1;0.0053
nose;2;0.0105
chair;8;0.0421
mouth;2;0.0105
paper;8;0.0421
byebye;1;0.0053
plane;1;0.0053
cow;2;0.0105
meow;1;0.0053
boy;7;0.0368
ball;6;0.0316
bus;4;0.0211
shoe;3;0.0158
teddy;3;0.0158
pram;2;0.0105
mug;2;0.0105
gate;1;0.0053
cake;6;0.0316
biscuit;1;0.0053
light;2;0.0105
baby;7;0.0368
fish;1;0.0053
hat;1;0.0053
down;1;0.0053
milk;1;0.0053
pencil;1;0.0053
rain;1;0.0053
tea;3;0.0158
woman;1;0.0053
doggy;5;0.0263
comb;3;0.0158
pear;1;0.0053
apple;6;0.0316
piggy;2;0.0105
lady;3;0.0158
horse;1;0.0053
tell;1;0.0053
puppy;1;0.0053
water;3;0.0158
duck;3;0.0158
mummie;2;0.0105
stair;1;0.0053
key;2;0.0105
tongue;3;0.0158
bed;1;0.0053
jam;2;0.0105
nail;1;0.0053
sun;3;0.0158
table;1;0.0053
tree;1;0.0053
bird;1;0.0053
rabbit;1;0.0053
cup;2;0.0105
of;1;0.0053
bath;1;0.0053
bag;2;0.0105
seesaw;3;0.0158
no;1;0.0053
egg;1;0.0053
man;1;0.0053
letter;1;0.0053
road;1;0.0053
all_gone;1;0.0053
sock;1;0.0053
eye;1;0.0053
bib;1;0.0053
birdie;2;0.0105
girl;1;0.0053
sheep;1;0.0053
pen;1;0.0053
sweetie;1;0.0053
Sandy;1;0.0053
jug;1;0.0053
Ribena;1;0.0053
scarf;1;0.0053
