word;quantity;frequency
cake;630;0.002
birdie;252;0.001
pencil;27;0.0
boat;819;0.002
bus;468;0.001
chair;324;0.001
train;2070;0.006
lady;738;0.002
kiss;153;0.0
ring;135;0.0
bucket;63;0.0
all_gone;684;0.002
teddy;1251;0.003
tea;567;0.002
tongue;18;0.0
spoon;162;0.0
orange;918;0.003
light;135;0.0
chocolate;198;0.001
Marmite;45;0.0
milk;378;0.001
biscuit;594;0.002
bib;90;0.0
medicine;9;0.0
mug;18;0.0
bottle;99;0.0
mouse;180;0.0
cotton;9;0.0
lap;9;0.0
shop;396;0.001
story;18;0.0
cardigan;36;0.0
toothbrush;18;0.0
parcel;45;0.0
shoe;945;0.003
balloon;72;0.0
duck;594;0.002
mummie;585;0.002
Daddy;3663;0.01
toast;189;0.001
crispies;54;0.0
lounge;9;0.0
sweetie;234;0.001
banana;198;0.001
crocodile;36;0.0
supper;27;0.0
pepper;18;0.0
tree;459;0.001
pen;288;0.001
beer;81;0.0
Mummy;5823;0.016
Mini;9;0.0
byebye;486;0.001
Sally;18;0.0
yellow;810;0.002
toe;180;0.0
kakaka;9;0.0
bike;198;0.001
glass;72;0.0
meow;36;0.0
Jenny;162;0.0
buy;54;0.0
grape;243;0.001
piece;81;0.0
bread;99;0.0
lion;576;0.002
ups_a_daisy;27;0.0
wipe;45;0.0
dear;2871;0.008
reindeer;18;0.0
hat;1251;0.003
Lucky;9;0.0
behind;18;0.0
Suki;36;0.0
pottie;90;0.0
onion;45;0.0
top;198;0.001
curler;27;0.0
quack;126;0.0
bacon;45;0.0
Kipper;27;0.0
doggy;171;0.0
bone;63;0.0
prune;27;0.0
bless;9;0.0
swim;180;0.0
dummy;36;0.0
night_night;162;0.0
pudding;45;0.0
bum;18;0.0
umbrella;54;0.0
clinic;9;0.0
lawn;9;0.0
grass;342;0.001
wine;9;0.0
rhubarb;36;0.0
dress;180;0.0
gown;9;0.0
doo;9;0.0
cannot;117;0.0
Maria;18;0.0
Lulu;72;0.0
letter;54;0.0
bottom;54;0.0
sunny;9;0.0
mind;81;0.0
sore;27;0.0
map;18;0.0
chin;9;0.0
cushion;90;0.0
John;27;0.0
sugar;117;0.0
window;270;0.001
sick;9;0.0
Tim;9;0.0
naughty;324;0.001
spider;297;0.001
climb;180;0.0
belt;9;0.0
fly;162;0.0
lorry;171;0.0
library;9;0.0
boot;45;0.0
cough;9;0.0
upstairs;63;0.0
tie;45;0.0
moo;99;0.0
cow;945;0.003
dirty;135;0.0
leaf;9;0.0
door;648;0.002
egg;1359;0.004
finger;45;0.0
leg;243;0.001
jam;45;0.0
pig;351;0.001
seat;81;0.0
ear;225;0.001
mouth;153;0.0
chicken;234;0.001
gate;9;0.0
kettle;18;0.0
lolly;45;0.0
tart;9;0.0
doctor;27;0.0
dark;18;0.0
carry;144;0.0
cup;171;0.0
nose;324;0.001
boo;45;0.0
handkerchief;18;0.0
doggie;180;0.0
dolly;792;0.002
seesaw;243;0.001
wireless;18;0.0
truck;1116;0.003
pram;432;0.001
bunny;63;0.0
fire;90;0.0
Jaffa;9;0.0
dustbin;18;0.0
button;126;0.0
holly;18;0.0
gorilla;99;0.0
pinkie;9;0.0
foot;423;0.001
pink;288;0.001
Lucy;81;0.0
sleep;675;0.002
own;9;0.0
cuddle;162;0.0
knife;117;0.0
peg;9;0.0
ride;117;0.0
corner;99;0.0
blue;1170;0.003
tit;36;0.0
butter;81;0.0
basket;135;0.0
polar;27;0.0
shy;9;0.0
busy;9;0.0
fight;18;0.0
alone;18;0.0
bag;369;0.001
key;54;0.0
enough;36;0.0
horse;603;0.002
curtain;72;0.0
heavy;54;0.0
tin;126;0.0
Lockett;9;0.0
bark;18;0.0
careful;27;0.0
clip;54;0.0
hair;387;0.001
cupboard;54;0.0
com;9;0.0
course;9;0.0
Easter;9;0.0
better;135;0.0
pip;18;0.0
thank_you;189;0.001
macaroni;9;0.0
thumb;18;0.0
tricycle;9;0.0
Grandpa;180;0.0
peepo;18;0.0
jump;414;0.001
floor;135;0.0
inside;99;0.0
starling;18;0.0
robin;18;0.0
jelly;45;0.0
boil;18;0.0
cream;63;0.0
poof;9;0.0
goosie;18;0.0
gander;9;0.0
crumb;9;0.0
round;495;0.001
rain;45;0.0
slipper;72;0.0
Chandley;9;0.0
foal;9;0.0
drink;693;0.002
crust;18;0.0
carrot;72;0.0
Jack;9;0.0
slide;189;0.001
