word;quantity;frequency
cake;420;0.002
birdie;168;0.001
pencil;18;0.0
boat;546;0.002
bus;312;0.001
chair;216;0.001
table;210;0.001
train;1380;0.006
lady;492;0.002
kiss;102;0.0
ring;90;0.0
bucket;42;0.0
all_gone;456;0.002
teddy;834;0.003
tea;378;0.002
tongue;12;0.0
spoon;108;0.0
orange;612;0.003
light;90;0.0
chocolate;132;0.001
Marmite;30;0.0
milk;252;0.001
biscuit;396;0.002
bib;60;0.0
medicine;6;0.0
mug;12;0.0
bottle;66;0.0
mouse;120;0.0
cotton;6;0.0
lap;6;0.0
shop;264;0.001
story;12;0.0
cardigan;24;0.0
toothbrush;12;0.0
parcel;30;0.0
balloon;48;0.0
duck;396;0.002
mummie;390;0.002
Daddy;2442;0.01
toast;126;0.001
crispies;36;0.0
lounge;6;0.0
sweetie;156;0.001
banana;132;0.001
crocodile;24;0.0
supper;18;0.0
ready;48;0.0
pepper;12;0.0
water;402;0.002
tree;306;0.001
pen;192;0.001
beer;54;0.0
Mini;6;0.0
pocket;54;0.0
byebye;324;0.001
Sally;12;0.0
yellow;540;0.002
toe;120;0.0
kakaka;6;0.0
nice;276;0.001
bike;132;0.001
glass;48;0.0
meow;24;0.0
Jenny;108;0.0
another;852;0.004
buy;36;0.0
grape;162;0.001
piece;54;0.0
bread;66;0.0
work;162;0.001
kind;6;0.0
lion;384;0.002
ups_a_daisy;18;0.0
wipe;30;0.0
dear;1914;0.008
reindeer;12;0.0
Lucky;6;0.0
behind;12;0.0
Suki;24;0.0
pottie;60;0.0
bear;192;0.001
onion;30;0.0
kitchen;18;0.0
top;132;0.001
paper;216;0.001
curler;18;0.0
quack;84;0.0
bacon;30;0.0
Kipper;18;0.0
fish;948;0.004
doggy;114;0.0
bone;42;0.0
prune;18;0.0
love;30;0.0
God;6;0.0
bless;6;0.0
swim;120;0.0
dummy;24;0.0
girl;54;0.0
night_night;108;0.0
pudding;30;0.0
night;48;0.0
umbrella;36;0.0
clinic;6;0.0
lawn;6;0.0
grass;228;0.001
wine;6;0.0
rhubarb;24;0.0
dress;120;0.0
gown;6;0.0
doo;6;0.0
Maria;12;0.0
Lulu;48;0.0
letter;36;0.0
sunny;6;0.0
mind;54;0.0
sore;18;0.0
map;12;0.0
chin;6;0.0
cushion;60;0.0
John;18;0.0
sugar;78;0.0
window;180;0.001
cry;276;0.001
sick;6;0.0
Tim;6;0.0
climb;120;0.0
belt;6;0.0
fly;108;0.0
lorry;114;0.0
library;6;0.0
boot;30;0.0
cough;6;0.0
upstairs;42;0.0
tie;30;0.0
moo;66;0.0
cow;630;0.003
dirty;90;0.0
leaf;6;0.0
door;432;0.002
egg;906;0.004
finger;30;0.0
leg;162;0.001
jam;30;0.0
pig;234;0.001
sun;156;0.001
eye;258;0.001
ear;150;0.001
mouth;102;0.0
chicken;156;0.001
gate;6;0.0
kettle;12;0.0
lolly;30;0.0
tart;6;0.0
doctor;18;0.0
dark;12;0.0
carry;96;0.0
cup;114;0.0
nose;216;0.001
sure;18;0.0
boo;30;0.0
hi;156;0.001
handkerchief;12;0.0
doggie;120;0.0
dolly;528;0.002
seesaw;162;0.001
wireless;12;0.0
truck;744;0.003
pram;288;0.001
bunny;42;0.0
fire;60;0.0
Jaffa;6;0.0
dustbin;12;0.0
button;84;0.0
holly;12;0.0
gorilla;66;0.0
pinkie;6;0.0
foot;282;0.001
pink;192;0.001
red;648;0.003
Lucy;54;0.0
sleep;450;0.002
own;6;0.0
cuddle;108;0.0
knife;78;0.0
peg;6;0.0
ride;78;0.0
corner;66;0.0
blue;780;0.003
tit;24;0.0
butter;54;0.0
animal;24;0.0
basket;90;0.0
polar;18;0.0
shy;6;0.0
busy;6;0.0
fight;12;0.0
alone;12;0.0
bag;246;0.001
key;36;0.0
wear;36;0.0
enough;24;0.0
horse;402;0.002
curtain;48;0.0
heavy;36;0.0
tin;84;0.0
Lockett;6;0.0
bark;12;0.0
careful;18;0.0
hot;228;0.001
clip;36;0.0
hair;258;0.001
cupboard;36;0.0
com;6;0.0
course;6;0.0
Easter;6;0.0
pip;12;0.0
thank_you;126;0.001
macaroni;6;0.0
thumb;12;0.0
tricycle;6;0.0
Grandpa;120;0.0
peepo;12;0.0
fall;300;0.001
floor;90;0.0
outside;36;0.0
inside;66;0.0
starling;12;0.0
robin;12;0.0
jelly;30;0.0
boil;12;0.0
cream;42;0.0
poof;6;0.0
goosie;12;0.0
gander;6;0.0
crumb;6;0.0
round;330;0.001
rain;30;0.0
slipper;48;0.0
Chandley;6;0.0
foal;6;0.0
crust;12;0.0
cheese;222;0.001
carrot;48;0.0
Jack;6;0.0
last;12;0.0
slide;126;0.001
