word;quantity;frequency
fine;28;0.0
h;84;0.0
boy;238;0.001
Nana;7;0.0
Mummy;546;0.002
from;238;0.001
Christopher;14;0.0
too;413;0.002
much;56;0.0
Christmas;84;0.0
uh;413;0.002
pull;98;0.0
turn;196;0.001
uhhuh;315;0.001
navy;7;0.0
ha;84;0.0
cowboy;7;0.0
okay;728;0.003
mine;252;0.001
ah;308;0.001
Kyle;21;0.0
think;448;0.002
wee;1533;0.006
head;203;0.001
would;238;0.001
fit;154;0.001
big;1113;0.004
fat;56;0.0
look;1407;0.005
brown;49;0.0
blue;161;0.001
asleep;21;0.0
me;1939;0.007
down;686;0.003
back;532;0.002
as_well;140;0.001
O;1064;0.004
well;525;0.002
could;301;0.001
change;35;0.0
nappie;14;0.0
just;525;0.002
doll;77;0.0
house;413;0.002
Rachel;42;0.0
have_to;504;0.002
dress;91;0.0
come;1463;0.005
see;1351;0.005
how;455;0.002
stuff;42;0.0
put;1743;0.007
Daddy;385;0.001
upstairs;63;0.0
dog;224;0.001
them;2100;0.008
kitchen;28;0.0
close;98;0.0
door;105;0.0
rain;14;0.0
now;896;0.003
an;476;0.002
Aunty;14;0.0
cat;126;0.0
carpet;35;0.0
settee;7;0.0
here;1407;0.005
baby;336;0.001
seat;21;0.0
where;1547;0.006
oh;1211;0.005
pink;35;0.0
towel;21;0.0
bath;49;0.0
bed;357;0.001
right;322;0.001
whole;63;0.0
lot;126;0.0
sister;35;0.0
toilet;77;0.0
edge;7;0.0
sh;14;0.0
car;350;0.001
so_that;7;0.0
will;1862;0.007
cot;7;0.0
table;70;0.0
can;1267;0.005
round;119;0.0
make;672;0.003
into;196;0.001
super;7;0.0
same;77;0.0
as;63;0.0
we;1225;0.005
paint;77;0.0
school;203;0.001
today;77;0.0
play;1057;0.004
day;231;0.001
top;105;0.0
stair;21;0.0
rotten;7;0.0
dinner;98;0.0
stupid;21;0.0
chair;105;0.0
build;105;0.0
need;329;0.001
these;469;0.002
puppy;7;0.0
anywhere;21;0.0
allow;91;0.0
saw;294;0.001
fell;441;0.002
off;546;0.002
ow;70;0.0
fall;238;0.001
sleep;196;0.001
um;553;0.002
morning;49;0.0
cause;686;0.003
nighttime;7;0.0
girl;266;0.001
nothing;147;0.001
th;91;0.0
