word;quantity;frequency
toothbrush;9;0.016
brush;12;0.021
banana;6;0.011
flower;12;0.021
represent;3;0.005
noise;3;0.005
Daddy;9;0.016
spoon;9;0.016
cot;9;0.016
pig;3;0.005
nose;6;0.011
mouth;6;0.011
paper;24;0.042
byebye;3;0.005
plane;3;0.005
cow;6;0.011
meow;3;0.005
bus;12;0.021
teddy;9;0.016
pram;6;0.011
mug;6;0.011
gate;3;0.005
cake;18;0.032
biscuit;3;0.005
light;6;0.011
fish;3;0.005
hat;3;0.005
pencil;3;0.005
rain;3;0.005
tea;9;0.016
woman;3;0.005
doggy;15;0.026
comb;9;0.016
pear;3;0.005
apple;18;0.032
piggy;6;0.011
lady;9;0.016
horse;3;0.005
tell;3;0.005
puppy;3;0.005
duck;9;0.016
mummie;6;0.011
stair;3;0.005
key;6;0.011
tongue;9;0.016
jam;6;0.011
nail;3;0.005
sun;9;0.016
tree;3;0.005
bird;3;0.005
rabbit;3;0.005
cup;6;0.011
bag;6;0.011
seesaw;9;0.016
egg;3;0.005
man;3;0.005
letter;3;0.005
road;3;0.005
all_gone;3;0.005
bib;3;0.005
birdie;6;0.011
sheep;3;0.005
pen;3;0.005
sweetie;3;0.005
Sandy;3;0.005
jug;3;0.005
Ribena;3;0.005
scarf;3;0.005
