word;quantity;frequency
yeah;3976;0.033
bag;32;0.0
crisp;28;0.0
Noddy;12;0.0
take;240;0.002
jumper;8;0.0
wet;16;0.0
now;672;0.006
toast;24;0.0
daddy;136;0.001
uhhuh;128;0.001
a;2692;0.023
fudge;8;0.0
mummie;96;0.001
clown;24;0.0
Santa;40;0.0
hat;48;0.0
sleep;112;0.001
pinch;8;0.0
wee;308;0.003
basket;20;0.0
color;88;0.001
digger;4;0.0
teddy;64;0.001
bear;120;0.001
behind;28;0.0
blind;8;0.0
live;60;0.001
birdie;8;0.0
pacifier;28;0.0
tire;24;0.0
bath;40;0.0
jammies;4;0.0
magical;4;0.0
sleigh;4;0.0
yo;4;0.0
ho;8;0.0
gingerbread;4;0.0
snowman;8;0.0
book;80;0.001
chimney;52;0.0
block;8;0.0
table;44;0.0
bobble;4;0.0
Christmas;8;0.0
chocolate;56;0.0
ale;4;0.0
beer;20;0.0
couple;12;0.0
phone;28;0.0
sofa;4;0.0
cow;148;0.001
seal;12;0.0
sea;12;0.0
sock;16;0.0
sweetie;16;0.0
sore;16;0.0
smoke;4;0.0
kick;12;0.0
read;28;0.0
stay;52;0.0
bike;32;0.0
scissor;28;0.0
tractor;24;0.0
butterfly;8;0.0
blow;52;0.0
balloon;12;0.0
Abbeycentre;8;0.0
clock;16;0.0
past;8;0.0
eight;16;0.0
trouser;4;0.0
school;52;0.0
climb;20;0.0
slide;100;0.001
whee;8;0.0
bless;4;0.0
O;92;0.001
uh;48;0.0
shop;28;0.0
anyhow;4;0.0
save;8;0.0
hassle;4;0.0
em;64;0.001
shoe;68;0.001
Rachel;16;0.0
skip;8;0.0
pencil;28;0.0
have_to;200;0.002
paper;16;0.0
Cathy;24;0.0
Linda;20;0.0
hiccup;24;0.0
m;12;0.0
Mickey;8;0.0
mou;4;0.0
mouse;8;0.0
n;28;0.0
brown;20;0.0
hard;40;0.0
pink;104;0.001
break;204;0.002
sharp;4;0.0
sharpen;4;0.0
toilet;24;0.0
ye;16;0.0
pant;8;0.0
Hunch;4;0.0
Hunchback;4;0.0
round;132;0.001
radio;4;0.0
moo;40;0.0
change;32;0.0
its;60;0.001
nappie;16;0.0
fee;28;0.0
anyway;12;0.0
circus;8;0.0
photo;4;0.0
touch;16;0.0
movin;12;0.0
Adam;12;0.0
nothing;84;0.001
doin;4;0.0
homework;8;0.0
coffee;28;0.0
sugar;12;0.0
milk;16;0.0
Coke;4;0.0
freezer;16;0.0
beep;12;0.0
cream;148;0.001
alright;16;0.0
creamy;8;0.0
stripy;8;0.0
wha;12;0.0
finish;48;0.0
bread;32;0.0
ba;8;0.0
cold;72;0.001
lovely;8;0.0
Laura;4;0.0
eh;36;0.0
park;52;0.0
kite;20;0.0
air;24;0.0
flied;4;0.0
far;16;0.0
wind;16;0.0
jigsaw;36;0.0
ruin;4;0.0
trouble;4;0.0
Pingu;12;0.0
tiny;40;0.0
Tilly;16;0.0
Tom;24;0.0
rest;32;0.0
tie;8;0.0
flower;36;0.0
forward;8;0.0
nuisance;8;0.0
wheelbarrow;4;0.0
leg;52;0.0
til;4;0.0
clothe;8;0.0
puzzle;8;0.0
pajama;24;0.0
Tots;8;0.0
eye;40;0.0
nearly;16;0.0
bring;28;0.0
okay;116;0.001
Postman;40;0.0
Pat;40;0.0
mum;348;0.003
keep;44;0.0
wipe;8;0.0
tea;72;0.001
Claus;4;0.0
doll;16;0.0
upstairs;24;0.0
always;12;0.0
cry;24;0.0
as_well;36;0.0
Granda;8;0.0
g;20;0.0
sticky;8;0.0
Granny;20;0.0
Rangers;16;0.0
ow;60;0.001
suck;4;0.0
four;24;0.0
six;28;0.0
seven;16;0.0
nine;8;0.0
once;4;0.0
fish;52;0.0
alive;4;0.0
slipper;20;0.0
Barbara;4;0.0
storm;12;0.0
walk;44;0.0
hallway;4;0.0
night;8;0.0
hall;4;0.0
umbrella;20;0.0
pretend;100;0.001
thank_you;88;0.001
generally;4;0.0
real;20;0.0
firm;4;0.0
evidence;4;0.0
hurt;52;0.0
exercise;4;0.0
small;40;0.0
G_B;4;0.0
Hokey_Pokey;4;0.0
arm;8;0.0
Lion;40;0.0
King;8;0.0
Simba;4;0.0
t;76;0.001
fl;4;0.0
puppy;52;0.0
thingy;16;0.0
elephant;20;0.0
tiger;40;0.0
horsie;104;0.001
giraffe;100;0.001
oink;16;0.0
zoo;24;0.0
sheep;64;0.001
funny;116;0.001
c;20;0.0
pram;24;0.0
motorbike;12;0.0
farm;40;0.0
Stripe;4;0.0
animal;132;0.001
Ethan;72;0.001
nursery;16;0.0
window;76;0.001
och;4;0.0
yeh;12;0.0
twin;4;0.0
think;184;0.002
bang;28;0.0
everyone;4;0.0
ear;64;0.001
trunk;4;0.0
outside;32;0.0
into;36;0.0
himself;20;0.0
wash;100;0.001
yourself;16;0.0
ring;12;0.0
sh;4;0.0
mish;4;0.0
Michelle;4;0.0
cousin;4;0.0
Chelle;4;0.0
cat;260;0.002
truck;28;0.0
h;20;0.0
fat;12;0.0
dolphin;4;0.0
bubble;4;0.0
Mummy;316;0.003
Mel;4;0.0
cough;4;0.0
motor;8;0.0
yellow;68;0.001
game;24;0.0
safe;4;0.0
horsies;8;0.0
fit;92;0.001
helicopter;116;0.001
wear;12;0.0
fur;4;0.0
Cecil;8;0.0
brother;16;0.0
enough;20;0.0
birthday;96;0.001
Caspar;12;0.0
br;4;0.0
mother;4;0.0
nappy;4;0.0
Da;8;0.0
life;4;0.0
shout;8;0.0
feed;4;0.0
listen;4;0.0
roller;4;0.0
drop;20;0.0
swim;36;0.0
self;4;0.0
knee;8;0.0
story;20;0.0
dad;20;0.0
splash;12;0.0
happy;56;0.0
scar;8;0.0
shower;8;0.0
rain;24;0.0
band;4;0.0
a_lot_of;4;0.0
noise;64;0.001
yep;76;0.001
stand;28;0.0
path;4;0.0
Sally;8;0.0
awfully;4;0.0
might;32;0.0
lots_of;12;0.0
cupboard;12;0.0
fell;32;0.0
song;32;0.0
strong;4;0.0
hop;16;0.0
Devin;12;0.0
hit;20;0.0
teacher;8;0.0
