word;quantity;frequency
fine;24;0.0
h;72;0.0
Nana;6;0.0
from;204;0.001
Christopher;12;0.0
much;48;0.0
Christmas;72;0.0
uh;354;0.002
pull;84;0.0
uhhuh;270;0.001
navy;6;0.0
cowboy;6;0.0
Kyle;18;0.0
wee;1314;0.006
would;204;0.001
fit;132;0.001
fat;48;0.0
brown;42;0.0
blue;138;0.001
asleep;18;0.0
as_well;120;0.001
O;912;0.004
change;30;0.0
nappie;12;0.0
doll;66;0.0
Rachel;36;0.0
have_to;432;0.002
dress;78;0.0
stuff;36;0.0
Daddy;330;0.001
upstairs;54;0.0
dog;192;0.001
kitchen;24;0.0
close;84;0.0
door;90;0.0
rain;12;0.0
an;408;0.002
Aunty;12;0.0
cat;108;0.0
carpet;30;0.0
settee;6;0.0
pink;30;0.0
towel;18;0.0
bath;42;0.0
bed;306;0.001
whole;54;0.0
lot;108;0.0
sister;30;0.0
toilet;66;0.0
edge;6;0.0
sh;12;0.0
so_that;6;0.0
cot;6;0.0
table;60;0.0
round;102;0.0
super;6;0.0
same;66;0.0
paint;66;0.0
school;174;0.001
day;198;0.001
top;90;0.0
stair;18;0.0
rotten;6;0.0
dinner;84;0.0
stupid;18;0.0
chair;90;0.0
build;90;0.0
puppy;6;0.0
anywhere;18;0.0
allow;78;0.0
ow;60;0.0
fall;204;0.001
sleep;168;0.001
morning;42;0.0
cause;588;0.003
nighttime;6;0.0
girl;228;0.001
nothing;126;0.001
th;78;0.0
tidy;24;0.0
dish;24;0.0
before;42;0.0
r;6;0.0
rest;90;0.0
dirty;18;0.0
tire;42;0.0
hungry;24;0.0
c;36;0.0
cover;24;0.0
paper;48;0.0
garden;42;0.0
free;30;0.0
sun;18;0.0
flower;78;0.0
gr;6;0.0
grow;90;0.0
yet;54;0.0
b;72;0.0
lovely;84;0.0
toy;258;0.001
place;30;0.0
never;204;0.001
picture;84;0.0
father;12;0.0
gir;12;0.0
tha;24;0.0
window;102;0.0
through;42;0.0
side;66;0.0
sleepy;30;0.0
Linda;36;0.0
dentist;6;0.0
tooth;12;0.0
fill;18;0.0
downstairs;12;0.0
hide;60;0.0
eee;12;0.0
drawer;30;0.0
really;156;0.001
mummie;414;0.002
drive;42;0.0
another;396;0.002
or;108;0.0
somewhere;42;0.0
call;288;0.001
special;36;0.0
read;138;0.001
bear;84;0.0
alone;12;0.0
park;120;0.001
par;6;0.0
lay;6;0.0
owl;12;0.0
t;78;0.0
sk;6;0.0
pond;18;0.0
float;6;0.0
night;132;0.001
nice;66;0.0
runned;36;0.0
bounce;6;0.0
red;264;0.001
tie;30;0.0
Pocahontas;42;0.0
video;72;0.0
Pocahontus;18;0.0
sock;36;0.0
Granpa;12;0.0
Pot;24;0.0
Grandpa;12;0.0
jigsaw;204;0.001
puzzle;48;0.0
Noddy;96;0.0
bad;84;0.0
kill;78;0.0
Smith;12;0.0
bare;12;0.0
foot;48;0.0
tail;18;0.0
lipstick;42;0.0
use;60;0.0
lose;78;0.0
lie;66;0.0
water;246;0.001
elephant;36;0.0
gettin;24;0.0
awful;36;0.0
mess;108;0.0
kid;12;0.0
makin;18;0.0
start;84;0.0
em;540;0.002
chil;6;0.0
child;60;0.0
spill;12;0.0
orange;18;0.0
trunk;18;0.0
breakfast;36;0.0
egg;36;0.0
cup;36;0.0
floor;30;0.0
smash;18;0.0
crash;96;0.0
banana;48;0.0
gown;12;0.0
