word;quantity;frequency
hello;27;0.0
yeah;1521;0.016
soup;9;0.0
would;150;0.002
cause;618;0.007
mummie;156;0.002
busy;3;0.0
tidy;21;0.0
draw;69;0.001
dough;3;0.0
paint;9;0.0
box;30;0.0
sand;21;0.0
somebody;18;0.0
thank_you;15;0.0
monkey;60;0.001
c;96;0.001
t;66;0.001
hard;63;0.001
word;6;0.0
cannot;213;0.002
Cathy;99;0.001
pram;24;0.0
doggie;18;0.0
park;48;0.001
Kilty;3;0.0
Duke;6;0.0
wee;504;0.005
stand;36;0.0
bird;15;0.0
build;108;0.001
tree;54;0.001
run;48;0.001
picnic;6;0.0
teeth;27;0.0
Tyrannosaurus;6;0.0
Rex;6;0.0
Tyrannosaur;3;0.0
stink;18;0.0
stinky;15;0.0
winky;9;0.0
throw;51;0.001
way;66;0.001
O;417;0.004
well;474;0.005
has_to;24;0.0
cowboy;9;0.0
spider;24;0.0
giant;15;0.0
ah;102;0.001
vacuum;3;0.0
clean;6;0.0
agh;6;0.0
explosive;12;0.0
man;144;0.002
castle;102;0.001
Mummy;132;0.001
horse;57;0.001
rock;15;0.0
fast;18;0.0
fell;84;0.001
from;90;0.001
r;27;0.0
robot;12;0.0
name;72;0.001
Conor;9;0.0
four;120;0.001
Craiglands;3;0.0
dinosaur;174;0.002
Daddy;63;0.001
nursery;21;0.0
bike;45;0.0
Matthew;3;0.0
shop;48;0.001
any;105;0.001
bus;6;0.0
anymore;24;0.0
Playbus;3;0.0
snowy;9;0.0
jig;3;0.0
jigsaw;57;0.001
bear;18;0.0
zoo;12;0.0
scar;21;0.0
tiger;33;0.0
saw;75;0.001
Thomas;63;0.001
television;3;0.0
ask;21;0.0
wonder;12;0.0
snow;12;0.0
kiss;3;0.0
d;93;0.001
train;24;0.0
sweet;33;0.0
noisy;9;0.0
tn;6;0.0
stair;30;0.0
til;9;0.0
have_to;168;0.002
minute;42;0.0
sweetie;9;0.0
leave;30;0.0
its;24;0.0
fix;45;0.0
very;93;0.001
silly;66;0.001
wrong;30;0.0
only;117;0.001
finger;21;0.0
oh;333;0.004
uh;150;0.002
lose;48;0.001
pretend;51;0.001
em;189;0.002
a_lot_of;18;0.0
bite;150;0.002
try;66;0.001
show;57;0.001
across;6;0.0
chat;3;0.0
talk;39;0.0
warm;3;0.0
jump;60;0.001
chocolate;12;0.0
Indians;3;0.0
wah;15;0.0
cry;27;0.0
grow;27;0.0
fly;33;0.0
near;9;0.0
w;69;0.001
settee;6;0.0
s;36;0.0
alright;18;0.0
h;75;0.001
uhhuh;51;0.001
horn;18;0.0
Sebastian;12;0.0
swing;12;0.0
handstand;6;0.0
Kitkat;9;0.0
blue;78;0.001
bunny;6;0.0
th;72;0.001
m;39;0.0
rabbit;6;0.0
floor;15;0.0
mhm;204;0.002
bring;168;0.002
banana;15;0.0
kick;15;0.0
Missus;6;0.0
Jack;12;0.0
Chloe;6;0.0
huh;96;0.001
Indian;6;0.0
round;60;0.001
game;51;0.001
really;87;0.001
an;81;0.001
Bacchiosaurus;6;0.0
none;30;0.0
call;123;0.001
Diplocus;3;0.0
Stegosaurus;12;0.0
y;45;0.0
tail;15;0.0
nah;24;0.0
tell;66;0.001
monster;54;0.001
raptor;48;0.001
nuh;21;0.0
still;48;0.001
bar;3;0.0
nope;15;0.0
reason;3;0.0
hate;30;0.0
Smarties;30;0.0
hit;75;0.001
or;72;0.001
smack;24;0.0
behave;9;0.0
yo;33;0.0
Christophers;3;0.0
mum;105;0.001
lemme;3;0.0
duck;51;0.001
another;114;0.001
haha;18;0.0
l;48;0.001
biscuit;24;0.0
fish;39;0.0
pull;12;0.0
b;75;0.001
whooo;6;0.0
aye;24;0.0
Triceratops;9;0.0
point;3;0.0
hor;6;0.0
mouth;27;0.0
tickle;6;0.0
stroke;3;0.0
tongue;3;0.0
j;15;0.0
um;252;0.003
hold;51;0.001
Adam;69;0.001
break;162;0.002
measure;3;0.0
tape;33;0.0
cross;6;0.0
bell;12;0.0
maybe;69;0.001
n;48;0.001
next;24;0.0
same;60;0.001
as;18;0.0
egg;15;0.0
line;3;0.0
pussycat;6;0.0
bottom;18;0.0
joker;6;0.0
Frostie;6;0.0
snowman;3;0.0
miss;30;0.0
else;69;0.001
apple;9;0.0
orange;45;0.0
kite;12;0.0
lion;63;0.001
giraffe;36;0.0
zebra;9;0.0
xylophone;3;0.0
track;6;0.0
walrus;12;0.0
nearly;12;0.0
finish;27;0.0
yup;234;0.002
find;99;0.001
Pingu;3;0.0
eh;39;0.0
roar;3;0.0
noise;21;0.0
pond;3;0.0
quack;12;0.0
Brontosaurus;3;0.0
live;39;0.0
place;9;0.0
prehistoric;3;0.0
hear;9;0.0
rac;3;0.0
race;9;0.0
hey;30;0.0
muffin;3;0.0
forty;3;0.0
clock;12;0.0
Mars;3;0.0
Kathryn;21;0.0
smoke;9;0.0
oo;18;0.0
so_that;9;0.0
great;15;0.0
nod;3;0.0
before;33;0.0
boom;24;0.0
hide;15;0.0
somewhere;21;0.0
tyrrano;3;0.0
Teradactyls;3;0.0
tyranno;3;0.0
P;69;0.001
tr;18;0.0
tri;3;0.0
fight;45;0.0
themselves;12;0.0
each_other;3;0.0
allow;51;0.001
Peter;36;0.0
naw;27;0.0
happen;6;0.0
Kinder;3;0.0
next_to;3;0.0
video;12;0.0
men;9;0.0
feel;48;0.001
belly;12;0.0
Pocket;6;0.0
Jumanji;9;0.0
scary;12;0.0
myself;21;0.0
picture;54;0.001
sweety;3;0.0
drum;3;0.0
animal;24;0.0
elephant;15;0.0
move;36;0.0
new;57;0.001
Sabretoothed;3;0.0
desert;3;0.0
scrap;3;0.0
ear;33;0.0
lie;15;0.0
stick;18;0.0
rest;6;0.0
die;9;0.0
fall;30;0.0
lift;30;0.0
grass;9;0.0
tractor;12;0.0
out_of;69;0.001
hole;12;0.0
trap;21;0.0
half;6;0.0
sc;6;0.0
share;6;0.0
spiky;3;0.0
Jurassic;33;0.0
sleepy;3;0.0
st;9;0.0
pl;6;0.0
Plodicus;9;0.0
Spiderman;6;0.0
Xman;3;0.0
after;42;0.0
Burger;15;0.0
King;6;0.0
dead;30;0.0
five;57;0.001
crocodile;15;0.0
alligator;15;0.0
you_all;6;0.0
together;18;0.0
engine;21;0.0
fire;18;0.0
arm;42;0.0
cool;9;0.0
real;51;0.001
might;9;0.0
rat;3;0.0
g;45;0.0
pincher;3;0.0
bone;9;0.0
Mc;3;0.0
Donalds;3;0.0
Sunday;15;0.0
pizza;6;0.0
badder;3;0.0
baddie;39;0.0
trip;3;0.0
shark;30;0.0
Billy;9;0.0
whale;15;0.0
Free;3;0.0
Willy;3;0.0
ba;24;0.0
bat;12;0.0
knock;9;0.0
mouse;24;0.0
soft;12;0.0
ouch;6;0.0
Pocahontas;6;0.0
nightmare;9;0.0
witch;9;0.0
horr;3;0.0
horrible;6;0.0
tyra;3;0.0
Tyrannoxxx;3;0.0
soldier;33;0.0
nowhere;9;0.0
whole;18;0.0
lot;15;0.0
Power;63;0.001
Rangers;39;0.0
black;45;0.0
Tommy;6;0.0
army;3;0.0
lizard;9;0.0
key;21;0.0
Ranger;21;0.0
Gretas;3;0.0
catch;42;0.0
Action;12;0.0
card;9;0.0
color;36;0.0
Tyrrana;6;0.0
Tyranna;6;0.0
sharp;9;0.0
snap;15;0.0
yellow;63;0.001
red;84;0.001
pink;24;0.0
Batman;96;0.001
beside;57;0.001
wood;6;0.0
push;12;0.0
bang;12;0.0
climb;24;0.0
again;78;0.001
knight;6;0.0
cloak;6;0.0
super;3;0.0
hair;69;0.001
sort;15;0.0
piece;24;0.0
plug;9;0.0
Essio;3;0.0
killer;3;0.0
brush;6;0.0
Robin;3;0.0
buy;39;0.0
much;12;0.0
Tyrannodon;9;0.0
ty;3;0.0
meet;3;0.0
Flinstones;3;0.0
own;48;0.001
Patheosaurus;3;0.0
Batmans;3;0.0
Granny;57;0.001
flower;36;0.0
knife;3;0.0
kill;27;0.0
brilliant;12;0.0
uniform;3;0.0
Calvin;6;0.0
white;9;0.0
camera;12;0.0
night;39;0.0
parachute;6;0.0
toilet;27;0.0
seat;12;0.0
towel;3;0.0
ever;9;0.0
gettin;24;0.0
better;24;0.0
lovely;18;0.0
Dinoman;3;0.0
either;3;0.0
as_if;3;0.0
Terradon;3;0.0
Dinatron;3;0.0
meat;9;0.0
eater;6;0.0
slip;6;0.0
earthquake;3;0.0
wh;15;0.0
Dxxxtaurs;3;0.0
Dematrons;6;0.0
Dematron;3;0.0
alien;9;0.0
tha;24;0.0
into;48;0.001
tiny;15;0.0
idea;6;0.0
whee;27;0.0
Spike;3;0.0
slide;15;0.0
dry;6;0.0
stripy;3;0.0
christmas;3;0.0
dragon;9;0.0
flag;6;0.0
fort;3;0.0
dungeon;24;0.0
keep;60;0.001
nothing;36;0.0
goody;3;0.0
group;3;0.0
should;12;0.0
lock;18;0.0
snake;12;0.0
Robocops;6;0.0
boo;3;0.0
downstairs;15;0.0
Robocop;18;0.0
Sasha;6;0.0
chum;12;0.0
everything;30;0.0
heap;6;0.0
September;9;0.0
change;30;0.0
tember;3;0.0
yeek;3;0.0
sandwich;12;0.0
mix;3;0.0
initial;3;0.0
Chr;3;0.0
Christopher;36;0.0
Michelle;6;0.0
Michelles;3;0.0
Stacie;21;0.0
Greta;30;0.0
yourselves;3;0.0
ra;3;0.0
tra;3;0.0
ge;3;0.0
old;33;0.0
di;6;0.0
smash;3;0.0
goat;3;0.0
himself;39;0.0
Rhinos;3;0.0
best;3;0.0
downhill;3;0.0
Teradactyl;6;0.0
Terradaon;3;0.0
Terradons;6;0.0
giddyup;12;0.0
road;3;0.0
horsie;12;0.0
whoo;9;0.0
yeehah;3;0.0
eee;12;0.0
yee;3;0.0
even;18;0.0
green;93;0.001
middle;3;0.0
top;36;0.0
yet;15;0.0
Daniel;6;0.0
Jesus;24;0.0
winned;3;0.0
win;3;0.0
yours;48;0.001
every;9;0.0
aw;12;0.0
cousin;3;0.0
Ashley;3;0.0
sunny;6;0.0
day;72;0.001
mean;24;0.0
zzzz;6;0.0
bozo;78;0.001
pow;3;0.0
whoa;15;0.0
Max;6;0.0
Mighty;3;0.0
disgust;6;0.0
skateboard;3;0.0
gun;9;0.0
face;18;0.0
Robo;3;0.0
cop;3;0.0
rain;6;0.0
sword;6;0.0
side;12;0.0
behind;9;0.0
naughty;3;0.0
guess;12;0.0
wha;3;0.0
cr;3;0.0
cave;3;0.0
Castleward;3;0.0
already;15;0.0
long;21;0.0
insect;3;0.0
ahhah;6;0.0
chicken;30;0.0
rooster;3;0.0
sure;15;0.0
injection;18;0.0
lo;3;0.0
Scamper;6;0.0
yourself;6;0.0
creepy;3;0.0
crawlies;3;0.0
through;18;0.0
jeep;9;0.0
stuff;24;0.0
everyone;6;0.0
Aunt;15;0.0
June;9;0.0
window;18;0.0
sh;21;0.0
trick;9;0.0
choo;24;0.0
shake;6;0.0
battery;12;0.0
blow;6;0.0
Emma;15;0.0
anybody;9;0.0
dish;9;0.0
Gnasher;9;0.0
rip;12;0.0
bum;15;0.0
traffic;9;0.0
light;15;0.0
front;9;0.0
Trafficker;6;0.0
present;12;0.0
slugger;9;0.0
