word;quantity;frequency
yeah;7952;0.033
what;2088;0.009
toy;192;0.001
bag;64;0.0
look;1776;0.007
crisp;56;0.0
Noddy;24;0.0
jumper;16;0.0
off;384;0.002
wet;32;0.0
now;1344;0.006
cause;136;0.001
why;640;0.003
toast;48;0.0
somebody;128;0.001
door;320;0.001
help;152;0.001
no;4976;0.021
daddy;272;0.001
hot;152;0.001
uhhuh;256;0.001
oh;1592;0.007
fudge;16;0.0
where;1696;0.007
mummie;192;0.001
clown;48;0.0
Santa;80;0.0
baby;400;0.002
another;368;0.002
hat;96;0.0
sleep;224;0.001
pinch;16;0.0
wee;616;0.003
basket;40;0.0
color;176;0.001
digger;8;0.0
bed;448;0.002
about;96;0.0
teddy;128;0.001
sit;280;0.001
behind;56;0.0
blind;16;0.0
live;120;0.001
room;72;0.0
birdie;16;0.0
pacifier;56;0.0
tire;48;0.0
bath;80;0.0
jammies;8;0.0
could;104;0.0
magical;8;0.0
sleigh;8;0.0
yo;8;0.0
ho;16;0.0
boy;168;0.001
gingerbread;8;0.0
snowman;16;0.0
chimney;104;0.0
block;16;0.0
table;88;0.0
bobble;8;0.0
Christmas;16;0.0
fall;168;0.001
chocolate;112;0.0
ale;8;0.0
beer;40;0.0
couple;24;0.0
phone;56;0.0
find;352;0.001
sofa;8;0.0
cow;296;0.001
seal;24;0.0
sea;24;0.0
sock;32;0.0
sweetie;32;0.0
him;816;0.003
sore;32;0.0
smoke;8;0.0
kick;24;0.0
read;56;0.0
again;232;0.001
stay;104;0.0
bike;64;0.0
scissor;56;0.0
tractor;48;0.0
three;304;0.001
butterfly;16;0.0
who;112;0.0
man;104;0.0
blow;104;0.0
balloon;24;0.0
yes;1128;0.005
Abbeycentre;16;0.0
clock;32;0.0
past;16;0.0
eight;32;0.0
let;576;0.002
here;1696;0.007
blue;200;0.001
trouser;8;0.0
high;72;0.0
climb;40;0.0
slide;200;0.001
down;600;0.003
whee;16;0.0
ah;176;0.001
bless;8;0.0
O;184;0.001
uh;96;0.0
huh;24;0.0
well;208;0.001
shop;56;0.0
anyhow;8;0.0
save;16;0.0
any;152;0.001
hassle;8;0.0
try;136;0.001
em;128;0.001
yet;160;0.001
black;216;0.001
shoe;136;0.001
just;640;0.003
Rachel;32;0.0
skip;16;0.0
pencil;56;0.0
these;576;0.002
have_to;400;0.002
paper;32;0.0
Cathy;48;0.0
Linda;40;0.0
hiccup;48;0.0
cut;96;0.0
maybe;64;0.0
m;24;0.0
Mickey;16;0.0
mou;8;0.0
mouse;16;0.0
n;56;0.0
hard;80;0.0
need;680;0.003
pink;208;0.001
break;408;0.002
sharp;8;0.0
sharpen;8;0.0
toilet;48;0.0
ye;32;0.0
pant;16;0.0
Hunch;8;0.0
Hunchback;8;0.0
cannot;1232;0.005
turn;64;0.0
round;264;0.001
your;808;0.003
radio;8;0.0
moo;80;0.0
change;64;0.0
its;120;0.001
nappie;32;0.0
fee;56;0.0
other;400;0.002
way;312;0.001
box;56;0.0
mine;424;0.002
green;136;0.001
anyway;24;0.0
circus;16;0.0
photo;8;0.0
touch;32;0.0
movin;24;0.0
Adam;24;0.0
nothing;168;0.001
doin;8;0.0
homework;16;0.0
only;384;0.002
coffee;56;0.0
sugar;24;0.0
milk;32;0.0
Coke;8;0.0
