word;quantity;frequency
yeah;22158;0.028
jelly;72;0.0
doggie;195;0.0
uhhuh;21;0.0
lion;294;0.0
clown;126;0.0
caravan;18;0.0
foal;9;0.0
og;3;0.0
frog;183;0.0
wee;690;0.001
Coke;30;0.0
Daddy;2718;0.003
Milky;6;0.0
Way;1284;0.002
would;51;0.0
paper;207;0.0
video;66;0.0
O;288;0.0
ring;171;0.0
duck;645;0.001
quack;84;0.0
nap;6;0.0
swan;12;0.0
ten;162;0.0
Mummy;8145;0.01
brekkie;3;0.0
sausage;267;0.0
bobble;54;0.0
fall;1476;0.002
present;81;0.0
cake;717;0.001
candle;81;0.0
Tots;45;0.0
Bangor;6;0.0
bang;714;0.001
again;2637;0.003
morrow;6;0.0
boat;567;0.001
ho;3;0.0
Mmn;3;0.0
beside;15;0.0
bone;111;0.0
pacifier;36;0.0
show;120;0.0
count;63;0.0
teddy;621;0.001
bear;393;0.0
mummie;537;0.001
into;12;0.0
drawer;15;0.0
nothing;120;0.0
page;186;0.0
clothe;276;0.0
hair;483;0.001
nice;615;0.001
sponge;9;0.0
soap;30;0.0
swim;285;0.0
pool;54;0.0
Ruth;6;0.0
bite;1536;0.002
wrong;207;0.0
uh;42;0.0
mhm;8790;0.011
six;432;0.001
five;726;0.001
Bianca;21;0.0
aye;33;0.0
brick;1086;0.001
money;441;0.001
oh;16308;0.02
cause;6;0.0
match;15;0.0
break;1344;0.002
man;1665;0.002
box;1254;0.002
Pingan;3;0.0
nose;303;0.0
huh;2106;0.003
aya;3;0.0
vix;3;0.0
Aunty;12;0.0
Cathy;3;0.0
soon;114;0.0
apple;510;0.001
eh;27;0.0
kick;102;0.0
mouse;159;0.0
l;24;0.0
bickie;24;0.0
buggy;24;0.0
d;126;0.0
e;141;0.0
um;2757;0.003
Mini;27;0.0
hm;30;0.0
grocery;3;0.0
park;237;0.0
slide;333;0.0
upstairs;231;0.0
terrible;6;0.0
smell;9;0.0
husband;3;0.0
bottom;297;0.0
carrot;129;0.0
grape;540;0.001
fee;63;0.0
bird;204;0.0
elephant;546;0.001
hat;924;0.001
oops;3;0.0
funny;156;0.0
another;2544;0.003
body;51;0.0
red;1626;0.002
fix;957;0.001
whoop;510;0.001
tractor;576;0.001
foot;528;0.001
bike;213;0.0
digger;465;0.001
Arthur;15;0.0
bucket;129;0.0
dumper;81;0.0
truck;1386;0.002
tipper;6;0.0
muck;18;0.0
crab;57;0.0
bounce;36;0.0
sea;96;0.0
air;12;0.0
cup;459;0.001
tea;981;0.001
crash;1209;0.002
Sticklebricks;15;0.0
ach;3;0.0
dear;1482;0.002
Gung_gung;18;0.0
granny;162;0.0
Duplo;156;0.0
bowl;81;0.0
phone;177;0.0
train;3216;0.004
ladder;171;0.0
anymore;78;0.0
naughty;678;0.001
very;465;0.001
chug;6;0.0
whole;6;0.0
day;183;0.0
pottie;150;0.0
boot;90;0.0
hee;3;0.0
haw;3;0.0
ear;210;0.0
clock;87;0.0
fly;405;0.001
birdie;105;0.0
piggie;18;0.0
sore;150;0.0
gate;372;0.0
cry;351;0.0
buzz;15;0.0
sand;177;0.0
chip;645;0.001
brush;153;0.0
Scott;3;0.0
crisp;132;0.0
neenaw;24;0.0
bee;87;0.0
an;111;0.0
excavator;3;0.0
dump;84;0.0
draw;879;0.001
helicopter;171;0.0
stand;552;0.001
pig;783;0.001
horsie;381;0.0
sheep;348;0.0
baa;207;0.0
fire;309;0.0
engine;258;0.0
minute;276;0.0
Christmas;156;0.0
tree;396;0.0
lipstick;45;0.0
nail;42;0.0
polish;3;0.0
cannot;2994;0.004
touch;99;0.0
tiny;138;0.0
cracker;3;0.0
face;198;0.0
paint;207;0.0
dollie;3;0.0
trouser;282;0.0
towel;84;0.0
dry;165;0.0
comb;78;0.0
swing;93;0.0
puppy;63;0.0
motor;48;0.0
pink;423;0.001
Spain;9;0.0
feets;36;0.0
key;231;0.0
find;1521;0.002
toilet;39;0.0
sweetie;75;0.0
Blobby;3;0.0
pen;180;0.0
Ernie;6;0.0
out_of;219;0.0
shop;684;0.001
dock;9;0.0
hickory_dickory_dock;6;0.0
Snow;54;0.0
White;444;0.001
Cinderella;3;0.0
Godmother;3;0.0
angel;24;0.0
wand;3;0.0
pocket;150;0.0
full;45;0.0
begin;30;0.0
sing;222;0.0
doydoydoy;3;0.0
king;114;0.0
bread;222;0.0
hang;36;0.0
c;111;0.0
black;351;0.0
peck;48;0.0
oo;69;0.0
monkey;732;0.001
chicken;453;0.001
hen;186;0.0
Pingu;246;0.0
Peggy;9;0.0
Patch;6;0.0
Poppy;42;0.0
all_gone;570;0.001
Jenny;108;0.0
Ben;243;0.0
moo;243;0.0
cuddle;102;0.0
meringue;15;0.0
pudding;27;0.0
sucker;39;0.0
wood;21;0.0
night_night;135;0.0
Marmite;15;0.0
crust;15;0.0
supper;15;0.0
mouth;210;0.0
tummy;186;0.0
biscuit;381;0.0
buy;507;0.001
flower;96;0.0
nut;135;0.0
starling;9;0.0
orange;1311;0.002
corner;144;0.0
ups_a_daisy;48;0.0
honey;33;0.0
toast;180;0.0
blue;1710;0.002
jam;66;0.0
tart;15;0.0
plate;180;0.0
hello;921;0.001
Lulu;114;0.0
finish;336;0.0
sorry;348;0.0
toe;351;0.0
darling;42;0.0
Jane;24;0.0
scooter;3;0.0
penny;168;0.0
byebye;375;0.0
Beryl;3;0.0
road;240;0.0
leave;354;0.0
thank_you;465;0.001
only;120;0.0
gooseberry;6;0.0
pie;177;0.0
Sovereign;3;0.0
rain;333;0.0
sandal;12;0.0
nappie;78;0.0
downstairs;153;0.0
comfy;6;0.0
squirrel;12;0.0
beer;42;0.0
frighten;24;0.0
cage;18;0.0
Minor;3;0.0
Lucky;180;0.0
ready;339;0.0
dirty;267;0.0
Mum;927;0.001
bring;324;0.0
ache;3;0.0
better;435;0.001
lot;129;0.0
butter;54;0.0
Smarties;12;0.0
piece;414;0.001
floor;525;0.001
beat;15;0.0
pick;282;0.0
upside;33;0.0
band;9;0.0
dolly;1641;0.002
cardi;3;0.0
poor;330;0.0
Smartie;3;0.0
late;354;0.0
throw;468;0.001
sparrow;3;0.0
temper;3;0.0
move;477;0.001
rosebud;3;0.0
round;1413;0.002
bicycle;33;0.0
mend;213;0.0
flag;30;0.0
pajama;81;0.0
top;723;0.001
kid;21;0.0
