word;quantity;frequency
jelly;120;0.0
look;7530;0.006
doggie;325;0.0
uhhuh;35;0.0
book;1165;0.001
like;5325;0.004
why;555;0.0
about;270;0.0
one;24400;0.018
lion;490;0.0
clown;210;0.0
caravan;30;0.0
foal;15;0.0
take;2310;0.002
this;15255;0.011
og;5;0.0
frog;305;0.0
wee;1150;0.001
drink;1580;0.001
of;1350;0.001
Coke;50;0.0
come;6880;0.005
Daddy;4530;0.003
all;2925;0.002
up;6365;0.005
Milky;10;0.0
Way;2140;0.002
would;85;0.0
put;7405;0.006
paper;345;0.0
video;110;0.0
O;480;0.0
ring;285;0.0
duck;1075;0.001
quack;140;0.0
nap;10;0.0
swan;20;0.0
ten;270;0.0
sock;640;0.0
Mummy;13575;0.01
and;11270;0.008
boy;1105;0.001
who;880;0.001
at;1155;0.001
work;745;0.001
they;2070;0.002
brekkie;5;0.0
sausage;445;0.0
too;2060;0.002
hot;1330;0.001
bobble;90;0.0
sleep;2435;0.002
fall;2460;0.002
present;135;0.0
toy;2305;0.002
cake;1195;0.001
candle;135;0.0
get;19995;0.015
Tots;75;0.0
tv;15;0.0
me;9325;0.007
Bangor;10;0.0
bang;1190;0.001
away;2975;0.002
stay;370;0.0
back;3810;0.003
again;4395;0.003
morrow;10;0.0
boat;945;0.001
hi;50;0.0
ho;5;0.0
to;7710;0.006
give;330;0.0
love;55;0.0
Mmn;5;0.0
beside;25;0.0
bone;185;0.0
pacifier;60;0.0
she;615;0.0
show;200;0.0
how;225;0.0
good;740;0.001
count;105;0.0
teddy;1035;0.001
bear;655;0.0
mummie;895;0.001
do;16580;0.012
them;1415;0.001
into;20;0.0
drawer;25;0.0
door;1425;0.001
there;45730;0.034
nothing;200;0.0
page;310;0.0
now;4225;0.003
her;1045;0.001
clothe;460;0.0
down;8015;0.006
have;6885;0.005
bath;620;0.0
he;7235;0.005
wash;690;0.001
his;1220;0.001
hand;960;0.001
hair;805;0.001
baby;4265;0.003
girl;450;0.0
nice;1025;0.001
sponge;15;0.0
soap;50;0.0
swim;475;0.0
pool;90;0.0
Ruth;10;0.0
for;2080;0.002
bite;2560;0.002
wrong;345;0.0
uh;70;0.0
where;8445;0.006
two;5430;0.004
mhm;14650;0.011
six;720;0.001
five;1210;0.001
Bianca;35;0.0
aye;55;0.0
car;8090;0.006
brick;1810;0.001
play;3180;0.002
money;735;0.001
ball;860;0.001
oh;27180;0.02
cause;10;0.0
match;25;0.0
milk;1235;0.001
right;1315;0.001
break;2240;0.002
man;2775;0.002
box;2090;0.002
Pingan;5;0.0
nose;505;0.0
over;2325;0.002
huh;3510;0.003
head;915;0.001
aya;5;0.0
vix;5;0.0
will;845;0.001
Aunty;20;0.0
