word;quantity;frequency
uh;5;0.001
do;195;0.045
not;115;0.027
know;65;0.015
who;15;0.003
and;105;0.024
then;35;0.008
all;25;0.006
thing;10;0.002
come;20;0.005
fly;5;0.001
well;45;0.01
only;20;0.005
try;5;0.001
to;15;0.003
open;5;0.001
this;15;0.003
but;10;0.002
wee;20;0.005
other;5;0.001
toy;10;0.002
fell;5;0.001
out_of;10;0.002
um;50;0.012
feel;5;0.001
like;30;0.007
appetite;5;0.001
nope;5;0.001
nah;5;0.001
when;5;0.001
they;75;0.017
back;10;0.002
we;25;0.006
mister;20;0.005
Aunt;5;0.001
June;5;0.001
prince;5;0.001
mean;15;0.003
puppy;5;0.001
can;15;0.003
bring;15;0.003
them;55;0.013
cage;55;0.013
big;75;0.017
dog;15;0.003
where;30;0.007
get;55;0.013
from;5;0.001
have;40;0.009
for;30;0.007
Paddy;30;0.007
why;20;0.005
would;25;0.006
just;10;0.002
fat;20;0.005
br;5;0.001
him;15;0.003
hold;5;0.001
he;35;0.008
will;15;0.003
how;25;0.006
d;15;0.003
case;15;0.003
your;5;0.001
up;15;0.003
stair;5;0.001
loft;5;0.001
one;30;0.007
put;20;0.005
house;5;0.001
dinosaur;5;0.001
O;70;0.016
there;65;0.015
rainy;10;0.002
day;10;0.002
cause;15;0.003
pick;5;0.001
of;25;0.006
favorite;5;0.001
Mummy;80;0.018
gelatin;20;0.005
strawberry;15;0.003
magic;10;0.002
bite;5;0.001
w;5;0.001
next;15;0.003
break;5;0.001
or;5;0.001
me;25;0.006
giant;5;0.001
look;10;0.002
at;5;0.001
knee;5;0.001
hi;5;0.001
oo;15;0.003
cannot;5;0.001
eat;30;0.007
any;10;0.002
sorry;10;0.002
fair;5;0.001
greedy;10;0.002
give;5;0.001
thank_you;5;0.001
shark;10;0.002
picture;5;0.001
machine;5;0.001
eh;5;0.001
huh;10;0.002
now;15;0.003
velociraptor;5;0.001
e;5;0.001
have_to;15;0.003
feed;5;0.001
spoon;10;0.002
milk;10;0.002
ah;15;0.003
wow;10;0.002
pink;10;0.002
yellow;5;0.001
blue;5;0.001
Cristopher;5;0.001
bang;5;0.001
wah;5;0.001
Hammy;10;0.002
hamster;5;0.001
play;10;0.002
outside;5;0.001
Power;10;0.002
Ranger;10;0.002
with;5;0.001
b;25;0.006
sword;10;0.002
red;5;0.001
white;5;0.001
tell;10;0.002
sign;5;0.001
g;5;0.001
kill;5;0.001
hurt;5;0.001
pardon;5;0.001
knight;15;0.003
bad;10;0.002
right;5;0.001
truth;5;0.001
say;10;0.002
down;5;0.001
beach;5;0.001
away;5;0.001
sea;5;0.001
think;5;0.001
Mum;5;0.001
baby;5;0.001
thank;5;0.001
buy;5;0.001
oh;5;0.001
both;5;0.001
these;15;0.003
should;5;0.001
hm;5;0.001
juice;5;0.001
very;5;0.001
nice;5;0.001
stick;5;0.001
hard;5;0.001
Daddy;5;0.001
