word;quantity;frequency
uh;9;0.001
fly;9;0.001
wee;36;0.005
toy;18;0.002
fell;9;0.001
out_of;18;0.002
appetite;9;0.001
nope;9;0.001
nah;9;0.001
mister;36;0.005
Aunt;9;0.001
June;9;0.001
prince;9;0.001
puppy;9;0.001
cage;99;0.013
dog;27;0.003
Paddy;54;0.007
would;45;0.006
fat;36;0.005
br;9;0.001
d;27;0.003
case;27;0.003
stair;9;0.001
loft;9;0.001
house;9;0.001
dinosaur;9;0.001
O;126;0.016
rainy;18;0.002
cause;27;0.003
favorite;9;0.001
Mummy;144;0.018
gelatin;36;0.005
strawberry;27;0.003
magic;18;0.002
w;9;0.001
giant;9;0.001
knee;9;0.001
oo;27;0.003
cannot;9;0.001
fair;9;0.001
greedy;18;0.002
thank_you;9;0.001
shark;18;0.002
picture;9;0.001
machine;9;0.001
eh;9;0.001
velociraptor;9;0.001
e;9;0.001
have_to;27;0.003
feed;9;0.001
spoon;18;0.002
milk;18;0.002
pink;18;0.002
yellow;9;0.001
blue;9;0.001
Cristopher;9;0.001
bang;9;0.001
wah;9;0.001
Hammy;18;0.002
hamster;9;0.001
Power;18;0.002
Ranger;18;0.002
b;45;0.006
sword;18;0.002
white;9;0.001
g;9;0.001
kill;9;0.001
hurt;9;0.001
pardon;9;0.001
knight;27;0.003
truth;9;0.001
beach;9;0.001
sea;9;0.001
Mum;9;0.001
buy;9;0.001
both;9;0.001
should;9;0.001
hm;9;0.001
Daddy;9;0.001
