word;quantity;frequency
look;13839;0.007
will;6727;0.003
open;2065;0.001
me;13461;0.006
yuck;175;0.0
uhhuh;700;0.0
puttin;14;0.0
your;5117;0.002
ear;392;0.0
wait;847;0.0
show;476;0.0
uh;133;0.0
good;1288;0.001
cup;973;0.0
where;13923;0.007
cutter;70;0.0
see;6048;0.003
whole;21;0.0
lot;693;0.0
injection;49;0.0
put;13230;0.006
come;9681;0.005
off;5740;0.003
fall;2555;0.001
time;994;0.0
back;3941;0.002
these;4823;0.002
scissor;105;0.0
fell;581;0.0
prescription;35;0.0
monster;616;0.0
we;10605;0.005
bring;658;0.0
pension;14;0.0
what;19523;0.009
saw;427;0.0
baby;6027;0.003
too;3521;0.002
much;420;0.0
stayin;7;0.0
something;1442;0.001
an;777;0.0
cry;819;0.0
doll;392;0.0
lip;63;0.0
cryin;105;0.0
tire;525;0.0
food;1001;0.0
box;1204;0.001
maybe;1967;0.001
hungry;399;0.0
way;2359;0.001
away;2730;0.001
Pauline;14;0.0
tell;455;0.0
them;7154;0.003
only;1008;0.0
playin;7;0.0
let;3773;0.002
him;3689;0.002
hat;1421;0.001
all_gone;350;0.0
Johnston;14;0.0
try;1134;0.001
again;4396;0.002
take;4144;0.002
cornflakes;98;0.0
some;12537;0.006
mine;3815;0.002
oh;32935;0.016
stick;1708;0.001
stinkin;35;0.0
poo;560;0.0
want;26670;0.013
Mummy;12572;0.006
ironin;28;0.0
markin;7;0.0
mark;91;0.0
finish;1113;0.001
if;595;0.0
dolly;2688;0.001
stink;14;0.0
would;343;0.0
anything;133;0.0
need;3787;0.002
hair;1288;0.001
brush;196;0.0
cause;413;0.0
wee;1722;0.001
give;1407;0.001
stay;749;0.0
here;14175;0.007
have_to;2121;0.001
hold;1344;0.001
talc;7;0.0
gettin;21;0.0
walkin;7;0.0
tryin;28;0.0
walk;651;0.0
though;77;0.0
ssh;98;0.0
drinkin;21;0.0
milk;1225;0.001
tea;2023;0.001
set;154;0.0
now;13594;0.007
jackal;7;0.0
Sleepy;63;0.0
Doc;42;0.0
hole;777;0.0
hand;1358;0.001
chick;168;0.0
wheel;980;0.0
trolley;42;0.0
can;14322;0.007
Mister;63;0.0
Shaw;14;0.0
Noddy;364;0.0
everything;147;0.0
their;266;0.0
bye;1099;0.001
station;686;0.0
morning;161;0.0
clock;119;0.0
happy;462;0.0
clap;28;0.0
why;6902;0.003
singin;14;0.0
clappin;14;0.0
mummie;1435;0.001
daddy;5292;0.003
shoe;980;0.0
smell;140;0.0
clown;98;0.0
bus;651;0.0
round;2373;0.001
garden;308;0.0
teddy;1260;0.001
bear;483;0.0
step;329;0.0
two;8113;0.004
eensie;49;0.0
weensie;49;0.0
spider;616;0.0
climb;210;0.0
drain;14;0.0
runnin;49;0.0
sit;3528;0.002
roll;903;0.0
over;3199;0.002
hey;868;0.0
three;3290;0.002
bed;1883;0.001
little;5796;0.003
pea;371;0.0
dinosaur;224;0.0
soup;462;0.0
live;378;0.0
hear;329;0.0
thunder;14;0.0
school;280;0.0
play;5656;0.003
child;266;0.0
Barney;84;0.0
himself;105;0.0
jumpin;21;0.0
smack;119;0.0
doctor;707;0.0
jump;1113;0.001
sittin;7;0.0
room;567;0.0
change;112;0.0
pig;903;0.0
wash;833;0.0
sleep;1925;0.001
cover;371;0.0
drink;1694;0.001
bottle;392;0.0
four;1953;0.001
five;1176;0.001
once;35;0.0
catch;630;0.0
fish;966;0.0
alive;7;0.0
six;833;0.0
seven;637;0.0
eight;588;0.0
nine;581;0.0
ten;518;0.0
bite;5558;0.003
finger;833;0.0
so;1358;0.001
which;693;0.0
right;3010;0.001
sick;483;0.0
makin;7;0.0
better;1351;0.001
Calpol;7;0.0
yum;742;0.0
wrong;539;0.0
sore;259;0.0
mouth;539;0.0
cream;532;0.0
lipstick;133;0.0
lovely;280;0.0
please;2926;0.001
dirty;469;0.0
waken;21;0.0
water;1512;0.001
more;4424;0.002
us;217;0.0
black;966;0.0
fee;147;0.0
first;665;0.0
big;7651;0.004
smile;84;0.0
longer;42;0.0
yours;1120;0.001
cherry;56;0.0
stop;1827;0.001
down;6153;0.003
street;35;0.0
rollin;42;0.0
just;7140;0.003
Barbara;35;0.0
outside;602;0.0
herself;63;0.0
door;1694;0.001
Granny;189;0.0
McAteer;7;0.0
without;21;0.0
nanny;175;0.0
really;588;0.0
startin;28;0.0
huh;2268;0.001
how;1078;0.001
tall;182;0.0
doin;49;0.0
pillow;84;0.0
balloon;203;0.0
love;203;0.0
girl;1141;0.001
well;630;0.0
O;791;0.0
tree;623;0.0
bad;420;0.0
boy;980;0.0
sandwich;301;0.0
Pingu;686;0.0
cheese;525;0.0
tomato;840;0.0
oops;42;0.0
daisy;217;0.0
another;6944;0.003
eh;119;0.0
nah;7;0.0
Abbey;7;0.0
centre;7;0.0
hit;343;0.0
snow;308;0.0
house;2933;0.001
okay;2212;0.001
knife;315;0.0
fork;322;0.0
taste;91;0.0
make;7868;0.004
keep;581;0.0
bobble;98;0.0
hurt;1078;0.001
blue;2240;0.001
ball;1183;0.001
help;1106;0.001
eee;35;0.0
call;973;0.0
thing;1316;0.001
yellow;1764;0.001
cannot;10150;0.005
its;105;0.0
hot;1323;0.001
feel;210;0.0
cook;588;0.0
eat;4403;0.002
still;525;0.0
cold;882;0.0
start;245;0.0
spaghetti;252;0.0
fifty;49;0.0
pound;189;0.0
ah;245;0.0
could;686;0.0
lady;1050;0.001
buy;1456;0.001
chocolate;504;0.0
thirty;119;0.0
egg;2380;0.001
wet;854;0.0
dry;336;0.0
cool;245;0.0
hello;2576;0.001
fix;637;0.0
leave;931;0.0
Jonsey;35;0.0
chest;56;0.0
shout;77;0.0
break;2891;0.001
kick;336;0.0
behave;21;0.0
hard;399;0.0
carrot;343;0.0
green;1904;0.001
pepper;280;0.0
car;6671;0.003
garage;280;0.0
noise;553;0.0
petrol;434;0.0
bandage;14;0.0
loose;70;0.0
och;7;0.0
rubber;7;0.0
Santa;231;0.0
wood;84;0.0
push;924;0.0
happen;231;0.0
shop;1701;0.001
cheeky;21;0.0
place;161;0.0
coal;91;0.0
blow;490;0.0
whistle;105;0.0
Jade;35;0.0
heavy;462;0.0
lump;56;0.0
nearly;427;0.0
spill;126;0.0
Raggy;14;0.0
runned;63;0.0
about;1393;0.001
Jim;154;0.0
boat;819;0.0
leg;777;0.0
hospital;112;0.0
birthday;553;0.0
candle;196;0.0
lighter;56;0.0
light;385;0.0
rice;63;0.0
sing;763;0.0
paper;483;0.0
thank_you;1680;0.001
asleep;378;0.0
work;1379;0.001
nail;315;0.0
hammer;287;0.0
hammerin;21;0.0
very;2450;0.001
noisy;224;0.0
allow;35;0.0
slipper;196;0.0
aeroplane;399;0.0
boom;7;0.0
die;56;0.0
toy;1407;0.001
money;511;0.0
forget;133;0.0
twenty;259;0.0
naw;14;0.0
bouncy;21;0.0
castle;420;0.0
whee;784;0.0
because;5866;0.003
high;266;0.0
stuff;266;0.0
dog;1393;0.001
listen;84;0.0
ladder;182;0.0
think;3290;0.002
card;259;0.0
Tiny;399;0.0
behind;329;0.0
ornament;14;0.0
settee;49;0.0
aha;7;0.0
nope;21;0.0
sister;189;0.0
beside;63;0.0
badge;63;0.0
bokey;14;0.0
skin;42;0.0
cut;1106;0.001
grind;35;0.0
trouser;301;0.0
nappie;98;0.0
wipe;280;0.0
ugh;161;0.0
goodness;21;0.0
sake;7;0.0
F;28;0.0
thirsty;28;0.0
juice;567;0.0
paddle;21;0.0
pool;252;0.0
burst;77;0.0
poor;336;0.0
Sarah;49;0.0
Katie;28;0.0
mother;84;0.0
toddler;21;0.0
tomorrow;252;0.0
radio;42;0.0
turn;952;0.0
brother;84;0.0
park;301;0.0
close;777;0.0
run;1078;0.001
Kilty;7;0.0
cardigan;7;0.0
straw;49;0.0
dark;350;0.0
nothing;672;0.0
pitter;7;0.0
patter;7;0.0
top;1414;0.001
Manchester;154;0.0
