word;quantity;frequency
yeah;2028;0.016
soup;12;0.0
read;84;0.001
mummie;208;0.002
busy;4;0.0
tidy;28;0.0
draw;92;0.001
story;36;0.0
a;3108;0.025
kitchen;20;0.0
dough;4;0.0
sand;28;0.0
now;460;0.004
thank_you;20;0.0
monkey;80;0.001
okay;80;0.001
c;128;0.001
t;88;0.001
cat;20;0.0
hard;84;0.001
word;8;0.0
Cathy;132;0.001
dad;56;0.0
sister;16;0.0
pram;32;0.0
doggie;24;0.0
think;220;0.002
take;164;0.001
park;64;0.001
Kilty;4;0.0
Duke;8;0.0
wee;672;0.005
stand;48;0.0
build;144;0.001
picnic;8;0.0
food;28;0.0
teeth;36;0.0
Tyrannosaurus;8;0.0
Rex;8;0.0
Tyrannosaur;4;0.0
stink;24;0.0
stinky;20;0.0
winky;12;0.0
O;556;0.004
has_to;32;0.0
cowboy;12;0.0
spider;32;0.0
giant;20;0.0
vacuum;4;0.0
clean;8;0.0
agh;8;0.0
explosive;16;0.0
castle;136;0.001
Mummy;176;0.001
rock;20;0.0
fast;24;0.0
fell;112;0.001
r;36;0.0
robot;16;0.0
Conor;12;0.0
four;160;0.001
Craiglands;4;0.0
love;84;0.001
dinosaur;232;0.002
Daddy;84;0.001
school;104;0.001
work;140;0.001
nursery;28;0.0
doll;12;0.0
bike;60;0.0
Matthew;4;0.0
shop;64;0.001
brother;24;0.0
bus;8;0.0
anymore;32;0.0
Playbus;4;0.0
snowy;12;0.0
jig;4;0.0
jigsaw;76;0.001
bear;24;0.0
zoo;16;0.0
scar;28;0.0
tiger;44;0.0
Thomas;84;0.001
television;4;0.0
ask;28;0.0
hungry;36;0.0
wonder;16;0.0
snow;16;0.0
tv;32;0.0
kiss;4;0.0
d;124;0.001
train;32;0.0
sweet;44;0.0
book;80;0.001
noisy;12;0.0
tn;8;0.0
stair;40;0.0
til;12;0.0
have_to;224;0.002
minute;56;0.0
sweetie;12;0.0
its;32;0.0
silly;88;0.001
wrong;40;0.0
uh;200;0.002
lose;64;0.001
pretend;68;0.001
em;252;0.002
a_lot_of;24;0.0
across;8;0.0
leg;32;0.0
chat;4;0.0
talk;52;0.0
warm;4;0.0
cold;16;0.0
chocolate;16;0.0
Indians;4;0.0
wah;20;0.0
cry;36;0.0
grow;36;0.0
near;12;0.0
sleep;80;0.001
w;92;0.001
settee;8;0.0
s;48;0.0
hurt;32;0.0
alright;24;0.0
h;100;0.001
table;12;0.0
uhhuh;68;0.001
horn;24;0.0
Sebastian;16;0.0
handstand;8;0.0
sock;20;0.0
shoe;88;0.001
Kitkat;12;0.0
bunny;8;0.0
th;96;0.001
m;52;0.0
rabbit;8;0.0
floor;20;0.0
mhm;272;0.002
bring;224;0.002
banana;20;0.0
kick;20;0.0
Missus;8;0.0
Jack;16;0.0
Chloe;8;0.0
friend;76;0.001
Indian;8;0.0
round;80;0.001
game;68;0.001
Bacchiosaurus;8;0.0
none;40;0.0
Diplocus;4;0.0
Stegosaurus;16;0.0
y;60;0.0
tail;20;0.0
nah;32;0.0
monster;72;0.001
raptor;64;0.001
nuh;28;0.0
bar;4;0.0
nope;20;0.0
reason;4;0.0
hate;40;0.0
Smarties;40;0.0
hit;100;0.001
smack;32;0.0
behave;12;0.0
yo;44;0.0
Christophers;4;0.0
mum;140;0.001
lemme;4;0.0
haha;24;0.0
l;64;0.001
biscuit;32;0.0
fish;52;0.0
pull;16;0.0
b;100;0.001
whooo;8;0.0
aye;32;0.0
Triceratops;12;0.0
eye;40;0.0
point;4;0.0
hor;8;0.0
close;44;0.0
mouth;36;0.0
tickle;8;0.0
stroke;4;0.0
tongue;4;0.0
j;20;0.0
Adam;92;0.001
break;216;0.002
measure;4;0.0
cross;8;0.0
bell;16;0.0
n;64;0.001
egg;20;0.0
line;4;0.0
pussycat;8;0.0
bottom;24;0.0
joker;8;0.0
Frostie;8;0.0
snowman;4;0.0
miss;40;0.0
apple;12;0.0
orange;60;0.0
kite;16;0.0
lion;84;0.001
giraffe;48;0.0
zebra;12;0.0
xylophone;4;0.0
track;8;0.0
walrus;16;0.0
nearly;16;0.0
finish;36;0.0
yup;312;0.002
Pingu;4;0.0
eh;52;0.0
roar;4;0.0
noise;28;0.0
pond;4;0.0
quack;16;0.0
Brontosaurus;4;0.0
live;52;0.0
place;12;0.0
prehistoric;4;0.0
rac;4;0.0
race;12;0.0
hey;40;0.0
outside;36;0.0
coat;16;0.0
muffin;4;0.0
forty;4;0.0
clock;16;0.0
Mars;4;0.0
Kathryn;28;0.0
smoke;12;0.0
oo;24;0.0
so_that;12;0.0
nod;4;0.0
boom;32;0.0
hide;20;0.0
tyrrano;4;0.0
Teradactyls;4;0.0
tyranno;4;0.0
P;92;0.001
tr;24;0.0
tri;4;0.0
fight;60;0.0
themselves;16;0.0
each_other;4;0.0
allow;68;0.001
Peter;48;0.0
naw;36;0.0
happen;8;0.0
Kinder;4;0.0
next_to;4;0.0
video;16;0.0
men;12;0.0
feel;64;0.001
belly;16;0.0
Pocket;8;0.0
Jumanji;12;0.0
scary;16;0.0
picture;72;0.001
sweety;4;0.0
drum;4;0.0
animal;32;0.0
elephant;20;0.0
Sabretoothed;4;0.0
desert;4;0.0
scrap;4;0.0
ear;44;0.0
lie;20;0.0
stick;24;0.0
rest;8;0.0
die;12;0.0
grass;12;0.0
tractor;16;0.0
out_of;92;0.001
hole;16;0.0
trap;28;0.0
half;8;0.0
sc;8;0.0
share;8;0.0
spiky;4;0.0
Jurassic;44;0.0
sleepy;4;0.0
st;12;0.0
pl;8;0.0
Plodicus;12;0.0
Spiderman;8;0.0
Xman;4;0.0
Burger;20;0.0
King;8;0.0
dead;40;0.0
crocodile;20;0.0
alligator;20;0.0
you_all;8;0.0
engine;28;0.0
arm;56;0.0
cool;12;0.0
real;68;0.001
might;12;0.0
rat;4;0.0
g;60;0.0
pincher;4;0.0
bone;12;0.0
Mc;4;0.0
Donalds;4;0.0
Sunday;20;0.0
pizza;8;0.0
badder;4;0.0
baddie;52;0.0
trip;4;0.0
shark;40;0.0
Billy;12;0.0
whale;20;0.0
Free;4;0.0
Willy;4;0.0
ba;32;0.0
bat;16;0.0
knock;12;0.0
mouse;32;0.0
soft;16;0.0
ouch;8;0.0
Pocahontas;8;0.0
nightmare;12;0.0
witch;12;0.0
horr;4;0.0
horrible;8;0.0
tyra;4;0.0
Tyrannoxxx;4;0.0
soldier;44;0.0
nowhere;12;0.0
Power;84;0.001
Rangers;52;0.0
Tommy;8;0.0
army;4;0.0
lizard;12;0.0
key;28;0.0
Ranger;28;0.0
Gretas;4;0.0
garage;32;0.0
Action;16;0.0
card;12;0.0
color;48;0.0
Tyrrana;8;0.0
Tyranna;8;0.0
sharp;12;0.0
snap;20;0.0
yellow;84;0.001
pink;32;0.0
Batman;128;0.001
store;12;0.0
beside;76;0.001
wood;8;0.0
bang;16;0.0
climb;32;0.0
knight;8;0.0
cloak;8;0.0
super;4;0.0
sort;20;0.0
plug;12;0.0
Essio;4;0.0
bath;16;0.0
killer;4;0.0
brush;8;0.0
Robin;4;0.0
Tyrannodon;12;0.0
ty;4;0.0
meet;4;0.0
Flinstones;4;0.0
own;64;0.001
Patheosaurus;4;0.0
Batmans;4;0.0
Granny;76;0.001
stay;80;0.001
flower;48;0.0
knife;4;0.0
kill;36;0.0
brilliant;16;0.0
uniform;4;0.0
Calvin;8;0.0
white;12;0.0
camera;16;0.0
night;52;0.0
parachute;8;0.0
toilet;36;0.0
seat;16;0.0
towel;4;0.0
ever;12;0.0
gettin;32;0.0
lovely;24;0.0
Dinoman;4;0.0
either;4;0.0
as_if;4;0.0
Terradon;4;0.0
Dinatron;4;0.0
meat;12;0.0
eater;8;0.0
slip;8;0.0
earthquake;4;0.0
wh;20;0.0
Dxxxtaurs;4;0.0
Dematrons;8;0.0
Dematron;4;0.0
alien;12;0.0
tha;32;0.0
into;64;0.001
tiny;20;0.0
idea;8;0.0
whee;36;0.0
Spike;4;0.0
slide;20;0.0
dry;8;0.0
stripy;4;0.0
christmas;4;0.0
dragon;12;0.0
flag;8;0.0
fort;4;0.0
dungeon;32;0.0
keep;80;0.001
nothing;48;0.0
goody;4;0.0
group;4;0.0
should;16;0.0
lock;24;0.0
snake;16;0.0
Robocops;8;0.0
boo;4;0.0
downstairs;20;0.0
Robocop;24;0.0
Sasha;8;0.0
chum;16;0.0
