word;quantity;frequency
book;8;0.011
toothbrush;12;0.016
brush;16;0.021
banana;8;0.011
flower;16;0.021
represent;4;0.005
noise;4;0.005
Daddy;12;0.016
spoon;12;0.016
cot;12;0.016
pig;4;0.005
nose;8;0.011
mouth;8;0.011
paper;32;0.042
byebye;4;0.005
plane;4;0.005
cow;8;0.011
meow;4;0.005
bus;16;0.021
shoe;12;0.016
teddy;12;0.016
pram;8;0.011
mug;8;0.011
gate;4;0.005
cake;24;0.032
biscuit;4;0.005
light;8;0.011
fish;4;0.005
hat;4;0.005
milk;4;0.005
pencil;4;0.005
rain;4;0.005
tea;12;0.016
woman;4;0.005
doggy;20;0.026
comb;12;0.016
pear;4;0.005
apple;24;0.032
piggy;8;0.011
lady;12;0.016
puppy;4;0.005
mummie;8;0.011
stair;4;0.005
key;8;0.011
tongue;12;0.016
jam;8;0.011
nail;4;0.005
sun;12;0.016
table;4;0.005
rabbit;4;0.005
bath;4;0.005
bag;8;0.011
seesaw;12;0.016
egg;4;0.005
letter;4;0.005
road;4;0.005
all_gone;4;0.005
sock;4;0.005
eye;4;0.005
bib;4;0.005
birdie;8;0.011
sheep;4;0.005
pen;4;0.005
sweetie;4;0.005
Sandy;4;0.005
jug;4;0.005
Ribena;4;0.005
scarf;4;0.005
