word;quantity;frequency
fine;16;0.0
h;48;0.0
yeah;3060;0.02
a;3304;0.022
Nana;4;0.0
Mummy;312;0.002
Christopher;8;0.0
Christmas;48;0.0
uh;236;0.002
pull;56;0.0
uhhuh;180;0.001
navy;4;0.0
cowboy;4;0.0
okay;416;0.003
Kyle;12;0.0
think;256;0.002
wee;876;0.006
fit;88;0.001
fat;32;0.0
Mum;140;0.001
brown;28;0.0
asleep;12;0.0
as_well;80;0.001
O;608;0.004
change;20;0.0
nappie;8;0.0
doll;44;0.0
Rachel;24;0.0
have_to;288;0.002
dress;52;0.0
Daddy;220;0.001
upstairs;36;0.0
kitchen;16;0.0
close;56;0.0
rain;8;0.0
now;512;0.003
Aunty;8;0.0
cat;72;0.0
carpet;20;0.0
settee;4;0.0
seat;12;0.0
pink;20;0.0
towel;12;0.0
bath;28;0.0
sister;20;0.0
toilet;44;0.0
edge;4;0.0
sh;8;0.0
so_that;4;0.0
cot;4;0.0
table;40;0.0
round;68;0.0
into;112;0.001
super;4;0.0
school;116;0.001
stair;12;0.0
rotten;4;0.0
dinner;56;0.0
stupid;12;0.0
build;60;0.0
puppy;4;0.0
anywhere;12;0.0
allow;52;0.0
fell;252;0.002
ow;40;0.0
sleep;112;0.001
morning;28;0.0
nighttime;4;0.0
nothing;84;0.001
th;52;0.0
tidy;16;0.0
wash;32;0.0
dish;16;0.0
r;4;0.0
rest;60;0.0
dirty;12;0.0
tire;28;0.0
hungry;16;0.0
c;24;0.0
cover;16;0.0
book;88;0.001
paper;32;0.0
garden;28;0.0
free;20;0.0
sun;12;0.0
flower;52;0.0
gr;4;0.0
grow;60;0.0
b;48;0.0
lovely;56;0.0
place;20;0.0
four;76;0.0
seven;60;0.0
picture;56;0.0
father;8;0.0
gir;8;0.0
tha;16;0.0
window;68;0.0
sleepy;20;0.0
finish;100;0.001
Linda;24;0.0
Dad;60;0.0
keep;108;0.001
dentist;4;0.0
tooth;8;0.0
fill;12;0.0
downstairs;8;0.0
hide;40;0.0
eee;8;0.0
drawer;20;0.0
mummie;276;0.002
drive;28;0.0
hat;32;0.0
