word;quantity;frequency
h;108;0.0
Nana;9;0.0
Mummy;702;0.002
Christopher;18;0.0
uh;531;0.002
pull;126;0.0
uhhuh;405;0.001
navy;9;0.0
ha;108;0.0
cowboy;9;0.0
Kyle;27;0.0
wee;1971;0.006
head;261;0.001
would;306;0.001
fit;198;0.001
fat;72;0.0
Mum;315;0.001
brown;63;0.0
blue;207;0.001
asleep;27;0.0
as_well;180;0.001
O;1368;0.004
could;387;0.001
change;45;0.0
nappie;18;0.0
doll;99;0.0
house;531;0.002
Rachel;54;0.0
have_to;648;0.002
dress;117;0.0
Daddy;495;0.001
upstairs;81;0.0
dog;288;0.001
door;135;0.0
rain;18;0.0
an;612;0.002
Aunty;18;0.0
cat;162;0.0
carpet;45;0.0
settee;9;0.0
seat;27;0.0
pink;45;0.0
towel;27;0.0
bath;63;0.0
bed;459;0.001
toilet;99;0.0
edge;9;0.0
sh;18;0.0
car;450;0.001
so_that;9;0.0
cot;9;0.0
round;153;0.0
super;9;0.0
paint;99;0.0
top;135;0.0
stair;27;0.0
dinner;126;0.0
stupid;27;0.0
chair;135;0.0
build;135;0.0
puppy;9;0.0
anywhere;27;0.0
allow;117;0.0
saw;378;0.001
fell;567;0.002
ow;90;0.0
sleep;252;0.001
cause;882;0.003
nighttime;9;0.0
th;117;0.0
tidy;36;0.0
dish;36;0.0
before;63;0.0
r;9;0.0
rest;135;0.0
dirty;27;0.0
tire;63;0.0
hungry;36;0.0
c;54;0.0
cover;36;0.0
garden;63;0.0
free;45;0.0
flower;117;0.0
gr;9;0.0
grow;135;0.0
yet;81;0.0
b;108;0.0
lovely;126;0.0
toy;387;0.001
place;45;0.0
picture;126;0.0
gir;18;0.0
tha;36;0.0
window;153;0.0
through;63;0.0
sleepy;45;0.0
Linda;54;0.0
dentist;9;0.0
tooth;18;0.0
fill;27;0.0
downstairs;18;0.0
hide;90;0.0
eee;18;0.0
cannot;999;0.003
drawer;45;0.0
mummie;621;0.002
drive;63;0.0
hat;72;0.0
somewhere;63;0.0
special;54;0.0
alone;18;0.0
park;180;0.001
par;9;0.0
lay;9;0.0
owl;18;0.0
t;117;0.0
sk;9;0.0
pond;27;0.0
float;9;0.0
runned;54;0.0
bounce;9;0.0
tie;45;0.0
Pocahontas;63;0.0
video;108;0.0
Pocahontus;27;0.0
sock;54;0.0
Granpa;18;0.0
Pot;36;0.0
Grandpa;18;0.0
jigsaw;306;0.001
puzzle;72;0.0
Noddy;144;0.0
kill;117;0.0
Smith;18;0.0
bare;18;0.0
foot;72;0.0
tail;27;0.0
lipstick;63;0.0
lie;99;0.0
elephant;54;0.0
gettin;36;0.0
awful;54;0.0
makin;27;0.0
em;810;0.002
chil;9;0.0
child;90;0.0
spill;18;0.0
orange;27;0.0
trunk;27;0.0
breakfast;54;0.0
