word;quantity;frequency
fine;20;0.0
h;60;0.0
he;2420;0.013
boy;170;0.001
Nana;5;0.0
Mummy;390;0.002
get;2395;0.013
from;170;0.001
Christopher;10;0.0
too;295;0.002
much;40;0.0
for;820;0.004
Christmas;60;0.0
uh;295;0.002
do;5580;0.029
then;505;0.003
pull;70;0.0
up;1120;0.006
like;870;0.005
turn;140;0.001
uhhuh;225;0.001
navy;5;0.0
one;2550;0.013
ha;60;0.0
cowboy;5;0.0
okay;520;0.003
ah;220;0.001
Kyle;15;0.0
think;320;0.002
his;605;0.003
wee;1095;0.006
head;145;0.001
would;170;0.001
fit;110;0.001
there;3015;0.016
have;2250;0.012
big;795;0.004
fat;40;0.0
look;1005;0.005
Mum;175;0.001
but;485;0.003
brown;35;0.0
and;3845;0.02
blue;115;0.001
when;420;0.002
asleep;15;0.0
to;2290;0.012
me;1385;0.007
not;3870;0.02
know;1435;0.007
down;490;0.003
back;380;0.002
as_well;100;0.001
they;1385;0.007
O;760;0.004
well;375;0.002
could;215;0.001
change;25;0.0
nappie;10;0.0
just;375;0.002
doll;55;0.0
house;295;0.002
Rachel;30;0.0
have_to;360;0.002
dress;65;0.0
this;2380;0.012
come;1045;0.005
see;965;0.005
how;325;0.002
stuff;30;0.0
put;1245;0.007
Daddy;275;0.001
upstairs;45;0.0
dog;160;0.001
them;1500;0.008
kitchen;20;0.0
close;70;0.0
door;75;0.0
rain;10;0.0
now;640;0.003
an;340;0.002
Aunty;10;0.0
cat;90;0.0
with;730;0.004
carpet;25;0.0
settee;5;0.0
baby;240;0.001
seat;15;0.0
where;1105;0.006
oh;865;0.005
pink;25;0.0
towel;15;0.0
bath;35;0.0
bed;255;0.001
right;230;0.001
whole;45;0.0
lot;90;0.0
of;835;0.004
all;1195;0.006
sister;25;0.0
toilet;55;0.0
edge;5;0.0
sh;10;0.0
car;250;0.001
so_that;5;0.0
will;1330;0.007
cot;5;0.0
table;50;0.0
can;905;0.005
round;85;0.0
make;480;0.003
into;140;0.001
super;5;0.0
same;55;0.0
as;45;0.0
we;875;0.005
she;845;0.004
paint;55;0.0
at;515;0.003
school;145;0.001
today;55;0.0
play;755;0.004
day;165;0.001
top;75;0.0
stair;15;0.0
rotten;5;0.0
her;400;0.002
dinner;70;0.0
stupid;15;0.0
chair;75;0.0
build;75;0.0
need;235;0.001
these;335;0.002
puppy;5;0.0
anywhere;15;0.0
allow;65;0.0
saw;210;0.001
fell;315;0.002
ow;50;0.0
fall;170;0.001
sleep;140;0.001
um;395;0.002
morning;35;0.0
cause;490;0.003
nighttime;5;0.0
girl;190;0.001
nothing;105;0.001
th;65;0.0
tidy;20;0.0
wash;40;0.0
dish;20;0.0
before;35;0.0
sit;120;0.001
r;5;0.0
rest;75;0.0
still;65;0.0
dirty;15;0.0
tire;35;0.0
hungry;20;0.0
who;260;0.001
c;30;0.0
cover;20;0.0
book;110;0.001
paper;40;0.0
garden;35;0.0
free;25;0.0
sun;15;0.0
flower;65;0.0
gr;5;0.0
grow;75;0.0
yet;45;0.0
two;550;0.003
b;60;0.0
lovely;70;0.0
those;105;0.001
toy;215;0.001
place;25;0.0
never;170;0.001
three;275;0.001
four;95;0.0
seven;75;0.0
picture;70;0.0
father;10;0.0
gir;10;0.0
tha;20;0.0
window;85;0.0
through;35;0.0
side;55;0.0
sleepy;25;0.0
way;155;0.001
Linda;30;0.0
Dad;75;0.0
keep;135;0.001
dentist;5;0.0
tooth;10;0.0
fill;15;0.0
downstairs;10;0.0
hide;50;0.0
eee;10;0.0
cannot;555;0.003
which;85;0.0
bite;320;0.002
drawer;25;0.0
away;200;0.001
really;130;0.001
mummie;345;0.002
drive;35;0.0
another;330;0.002
hat;40;0.0
say;360;0.002
or;90;0.0
somewhere;35;0.0
else;175;0.001
call;240;0.001
very;55;0.0
special;30;0.0
read;115;0.001
leave;105;0.001
bear;70;0.0
alone;10;0.0
park;100;0.001
par;5;0.0
lay;5;0.0
owl;10;0.0
t;65;0.0
take;255;0.001
him;475;0.002
sk;5;0.0
so;355;0.002
let;485;0.003
pond;15;0.0
float;5;0.0
night;110;0.001
home;95;0.0
nice;55;0.0
runned;30;0.0
over;185;0.001
bounce;5;0.0
red;220;0.001
tie;25;0.0
only;75;0.0
little;80;0.0
Pocahontas;35;0.0
video;60;0.0
Pocahontus;15;0.0
sock;30;0.0
hello;110;0.001
Granpa;10;0.0
Pot;20;0.0
Grandpa;10;0.0
jigsaw;170;0.001
puzzle;40;0.0
Noddy;80;0.0
bad;70;0.0
man;155;0.001
kill;65;0.0
Smith;10;0.0
run;135;0.001
about;130;0.001
bare;10;0.0
foot;40;0.0
good;225;0.001
friend;215;0.001
tail;15;0.0
lipstick;35;0.0
use;50;0.0
lose;65;0.0
lie;55;0.0
water;205;0.001
elephant;30;0.0
gettin;20;0.0
awful;30;0.0
mess;90;0.0
show;150;0.001
kid;10;0.0
makin;15;0.0
start;70;0.0
other;550;0.003
em;450;0.002
chil;5;0.0
child;50;0.0
spill;10;0.0
orange;15;0.0
trunk;15;0.0
breakfast;30;0.0
egg;30;0.0
cup;30;0.0
throw;70;0.0
floor;25;0.0
smash;15;0.0
crash;80;0.0
banana;40;0.0
because;235;0.001
gown;10;0.0
roller;25;0.0
sort;55;0.0
thing;455;0.002
cloud;5;0.0
comin;25;0.0
pour;10;0.0
tea;55;0.0
drink;85;0.0
bubble;20;0.0
buy;155;0.001
Barbie;30;0.0
next;55;0.0
page;5;0.0
toothbrush;10;0.0
mornin;5;0.0
time;175;0.001
squeeze;15;0.0
naughty;10;0.0
clean;15;0.0
teeth;60;0.0
whistle;5;0.0
open;140;0.001
eye;65;0.0
silly;75;0.0
plump;5;0.0
pajama;100;0.001
cross;10;0.0
face;20;0.0
give;315;0.002
their;115;0.001
sure;45;0.0
Grandma;10;0.0
Jones;5;0.0
stick;35;0.0
kitten;5;0.0
telephone;20;0.0
eat;330;0.002
chocolate;40;0.0
tummy;10;0.0
biscuit;25;0.0
Wheatabix;20;0.0
porridge;20;0.0
huh;85;0.0
wantin;5;0.0
cake;40;0.0
recipe;5;0.0
cut;120;0.001
knee;10;0.0
hurt;85;0.0
sore;55;0.0
plaster;25;0.0
clock;70;0.0
ring;35;0.0
cold;60;0.0
sneeze;5;0.0
sandwich;5;0.0
phone;20;0.0
sausage;30;0.0
doin;25;0.0
playin;20;0.0
aw;20;0.0
yuck;10;0.0
rabbit;60;0.0
slipper;20;0.0
pair;5;0.0
Noddys;5;0.0
why;465;0.002
own;35;0.0
thank;50;0.0
find;175;0.001
piece;60;0.0
enough;50;0.0
room;125;0.001
again;240;0.001
nearly;45;0.0
feelin;5;0.0
bit;45;0.0
Dinah;10;0.0
got_to;5;0.0
yellow;165;0.001
hop;25;0.0
hoppin;5;0.0
watchin;5;0.0
Mister;25;0.0
Bean;5;0.0
Tweety;5;0.0
Pie;10;0.0
necklace;50;0.0
hers;10;0.0
newspaper;10;0.0
magazine;15;0.0
basket;15;0.0
bucket;20;0.0
rock;30;0.0
fire;80;0.0
burn;40;0.0
coal;5;0.0
durin;5;0.0
Santa;85;0.0
by;15;0.0
hear;70;0.0
nothin;30;0.0
goin;45;0.0
jumpy;15;0.0
jump;60;0.0
hoppy;15;0.0
wait;100;0.001
vest;10;0.0
button;45;0.0
tryin;10;0.0
pendant;5;0.0
out_of;100;0.001
your;475;0.002
doggy;25;0.0
eggie;50;0.0
noise;85;0.0
scratch;10;0.0
Buzz;15;0.0
Lightyear;10;0.0
Cathy;80;0.0
bone;45;0.0
sweetie;105;0.001
crisp;15;0.0
Pingu;10;0.0
learn;5;0.0
knit;10;0.0
bag;115;0.001
dolly;75;0.0
Cinders;5;0.0
Jill;5;0.0
Sarah;15;0.0
Lisa;15;0.0
Laura;15;0.0
any;120;0.001
juice;50;0.0
hm;65;0.0
last;80;0.0
mouth;15;0.0
draw;40;0.0
teddy;60;0.0
sittin;15;0.0
sill;5;0.0
shell;15;0.0
worm;5;0.0
feather;5;0.0
beach;35;0.0
cow;75;0.0
bird;5;0.0
sailin;5;0.0
boat;90;0.0
cheese;65;0.0
forget;75;0.0
love;85;0.0
smilin;5;0.0
itchy;10;0.0
bruise;25;0.0
lump;10;0.0
try;185;0.001
different;60;0.0
roll;20;0.0
five;105;0.001
six;70;0.0
eight;35;0.0
nine;40;0.0
ten;60;0.0
eleven;25;0.0
fourteen;25;0.0
number;15;0.0
straw;15;0.0
story;140;0.001
if;185;0.001
themselves;115;0.001
cloth;10;0.0
clothe;40;0.0
hair;130;0.001
smack;5;0.0
sweet;20;0.0
tap;5;0.0
mother;5;0.0
every;50;0.0
tall;5;0.0
wing;35;0.0
click;30;0.0
dr;5;0.0
granny;115;0.001
clown;15;0.0
brother;15;0.0
splash;110;0.001
everywhere;5;0.0
Jungle;25;0.0
Jims;5;0.0
