word;quantity;frequency
uh;4;0.001
wee;16;0.005
fell;4;0.001
out_of;8;0.002
yeah;44;0.013
feel;4;0.001
appetite;4;0.001
nope;4;0.001
nah;4;0.001
mister;16;0.005
Aunt;4;0.001
June;4;0.001
prince;4;0.001
a;92;0.027
puppy;4;0.001
bring;12;0.003
cage;44;0.013
Paddy;24;0.007
fat;16;0.005
br;4;0.001
d;12;0.003
case;12;0.003
stair;4;0.001
loft;4;0.001
dinosaur;4;0.001
O;56;0.016
rainy;8;0.002
favorite;4;0.001
Mummy;64;0.018
gelatin;16;0.005
strawberry;12;0.003
magic;8;0.002
w;4;0.001
break;4;0.001
giant;4;0.001
knee;4;0.001
oo;12;0.003
sorry;8;0.002
fair;4;0.001
greedy;8;0.002
thank_you;4;0.001
shark;8;0.002
picture;4;0.001
machine;4;0.001
eh;4;0.001
now;12;0.003
velociraptor;4;0.001
e;4;0.001
have_to;12;0.003
feed;4;0.001
spoon;8;0.002
milk;8;0.002
wow;8;0.002
pink;8;0.002
yellow;4;0.001
Cristopher;4;0.001
bang;4;0.001
wah;4;0.001
Hammy;8;0.002
hamster;4;0.001
outside;4;0.001
Power;8;0.002
Ranger;8;0.002
b;20;0.006
sword;8;0.002
white;4;0.001
sign;4;0.001
g;4;0.001
kill;4;0.001
hurt;4;0.001
pardon;4;0.001
knight;12;0.003
truth;4;0.001
beach;4;0.001
sea;4;0.001
think;4;0.001
Mum;4;0.001
thank;4;0.001
should;4;0.001
hm;4;0.001
stick;4;0.001
hard;4;0.001
Daddy;4;0.001
