word;quantity;frequency
hello;18;0.0
yeah;1014;0.016
soup;6;0.0
would;100;0.002
read;42;0.001
cause;412;0.007
mummie;104;0.002
busy;2;0.0
tidy;14;0.0
about;68;0.001
draw;46;0.001
story;18;0.0
kitchen;10;0.0
dough;2;0.0
box;20;0.0
somebody;12;0.0
thank_you;10;0.0
monkey;40;0.001
c;64;0.001
t;44;0.001
hard;42;0.001
word;4;0.0
cannot;142;0.002
Cathy;66;0.001
pram;16;0.0
doggie;12;0.0
park;32;0.001
toy;42;0.001
Kilty;2;0.0
Duke;4;0.0
wee;336;0.005
bird;10;0.0
build;72;0.001
tree;36;0.001
run;32;0.001
picnic;4;0.0
teeth;18;0.0
Tyrannosaurus;4;0.0
Rex;4;0.0
Tyrannosaur;2;0.0
stink;12;0.0
stinky;10;0.0
winky;6;0.0
throw;34;0.001
O;278;0.004
well;316;0.005
has_to;16;0.0
cowboy;6;0.0
giant;10;0.0
ah;68;0.001
vacuum;2;0.0
agh;4;0.0
explosive;8;0.0
man;96;0.002
castle;68;0.001
Mummy;88;0.001
horse;38;0.001
rock;10;0.0
fast;12;0.0
fell;56;0.001
from;60;0.001
r;18;0.0
robot;8;0.0
Conor;6;0.0
Craiglands;2;0.0
love;42;0.001
dinosaur;116;0.002
Daddy;42;0.001
school;52;0.001
work;70;0.001
nursery;14;0.0
doll;6;0.0
boy;76;0.001
bike;30;0.0
Matthew;2;0.0
shop;32;0.001
brother;12;0.0
bus;4;0.0
anymore;16;0.0
Playbus;2;0.0
snowy;6;0.0
jig;2;0.0
jigsaw;38;0.001
bear;12;0.0
zoo;8;0.0
scar;14;0.0
tiger;22;0.0
saw;50;0.001
Thomas;42;0.001
television;2;0.0
ask;14;0.0
hungry;18;0.0
wonder;8;0.0
if;62;0.001
snow;8;0.0
tv;16;0.0
kiss;2;0.0
d;62;0.001
sweet;22;0.0
book;40;0.001
noisy;6;0.0
tn;4;0.0
stair;20;0.0
til;6;0.0
have_to;112;0.002
minute;28;0.0
sweetie;6;0.0
leave;20;0.0
its;16;0.0
fix;30;0.0
very;62;0.001
silly;44;0.001
wrong;20;0.0
only;78;0.001
finger;14;0.0
uh;100;0.002
lose;32;0.001
pretend;34;0.001
em;126;0.002
a_lot_of;12;0.0
head;34;0.001
across;4;0.0
chat;2;0.0
talk;26;0.0
warm;2;0.0
cold;8;0.0
jump;40;0.001
chocolate;8;0.0
drink;22;0.0
Indians;2;0.0
wah;10;0.0
cry;18;0.0
grow;18;0.0
fly;22;0.0
near;6;0.0
sleep;40;0.001
w;46;0.001
settee;4;0.0
s;24;0.0
hurt;16;0.0
alright;12;0.0
h;50;0.001
uhhuh;34;0.001
horn;12;0.0
Sebastian;8;0.0
swing;8;0.0
handstand;4;0.0
sock;10;0.0
Kitkat;6;0.0
bunny;4;0.0
th;48;0.001
m;26;0.0
rabbit;4;0.0
floor;10;0.0
mhm;136;0.002
bring;112;0.002
banana;10;0.0
kick;10;0.0
Missus;4;0.0
Jack;8;0.0
Chloe;4;0.0
friend;38;0.001
huh;64;0.001
Indian;4;0.0
round;40;0.001
really;58;0.001
Bacchiosaurus;4;0.0
none;20;0.0
call;82;0.001
Diplocus;2;0.0
Stegosaurus;8;0.0
y;30;0.0
tail;10;0.0
nah;16;0.0
monster;36;0.001
raptor;32;0.001
nuh;14;0.0
still;32;0.001
bar;2;0.0
nope;10;0.0
reason;2;0.0
hate;20;0.0
Smarties;20;0.0
hit;50;0.001
smack;16;0.0
behave;6;0.0
yo;22;0.0
Christophers;2;0.0
mum;70;0.001
lemme;2;0.0
duck;34;0.001
haha;12;0.0
l;32;0.001
biscuit;16;0.0
pull;8;0.0
b;50;0.001
whooo;4;0.0
aye;16;0.0
Triceratops;6;0.0
eye;20;0.0
point;2;0.0
hor;4;0.0
close;22;0.0
mouth;18;0.0
stroke;2;0.0
tongue;2;0.0
j;10;0.0
um;168;0.003
hold;34;0.001
Adam;46;0.001
break;108;0.002
measure;2;0.0
cross;4;0.0
n;32;0.001
next;16;0.0
same;40;0.001
as;12;0.0
pussycat;4;0.0
bottom;12;0.0
joker;4;0.0
Frostie;4;0.0
snowman;2;0.0
miss;20;0.0
apple;6;0.0
kite;8;0.0
lion;42;0.001
giraffe;24;0.0
zebra;6;0.0
xylophone;2;0.0
track;4;0.0
walrus;8;0.0
nearly;8;0.0
finish;18;0.0
yup;156;0.002
Pingu;2;0.0
eh;26;0.0
roar;2;0.0
noise;14;0.0
pond;2;0.0
quack;8;0.0
Brontosaurus;2;0.0
live;26;0.0
place;6;0.0
prehistoric;2;0.0
hear;6;0.0
rac;2;0.0
race;6;0.0
outside;18;0.0
coat;8;0.0
muffin;2;0.0
forty;2;0.0
clock;8;0.0
Mars;2;0.0
Kathryn;14;0.0
smoke;6;0.0
oo;12;0.0
so_that;6;0.0
great;10;0.0
nod;2;0.0
their;38;0.001
before;22;0.0
boom;16;0.0
somewhere;14;0.0
tyrrano;2;0.0
Teradactyls;2;0.0
tyranno;2;0.0
P;46;0.001
tr;12;0.0
tri;2;0.0
fight;30;0.0
themselves;8;0.0
each_other;2;0.0
allow;34;0.001
Peter;24;0.0
naw;18;0.0
happen;4;0.0
Kinder;2;0.0
next_to;2;0.0
video;8;0.0
men;6;0.0
feel;32;0.001
belly;8;0.0
Pocket;4;0.0
Jumanji;6;0.0
scary;8;0.0
myself;14;0.0
picture;36;0.001
sweety;2;0.0
drum;2;0.0
animal;16;0.0
elephant;10;0.0
Sabretoothed;2;0.0
desert;2;0.0
scrap;2;0.0
ear;22;0.0
lie;10;0.0
bed;74;0.001
stick;12;0.0
rest;4;0.0
die;6;0.0
lift;20;0.0
grass;6;0.0
tractor;8;0.0
out_of;46;0.001
hole;8;0.0
trap;14;0.0
half;4;0.0
sc;4;0.0
share;4;0.0
spiky;2;0.0
Jurassic;22;0.0
sleepy;2;0.0
st;6;0.0
pl;4;0.0
Plodicus;6;0.0
Spiderman;4;0.0
Xman;2;0.0
after;28;0.0
Burger;10;0.0
King;4;0.0
dead;20;0.0
crocodile;10;0.0
alligator;10;0.0
you_all;4;0.0
together;12;0.0
engine;14;0.0
arm;28;0.0
cool;6;0.0
might;6;0.0
rat;2;0.0
g;30;0.0
pincher;2;0.0
inside;14;0.0
bone;6;0.0
Mc;2;0.0
Donalds;2;0.0
Sunday;10;0.0
pizza;4;0.0
badder;2;0.0
baddie;26;0.0
trip;2;0.0
shark;20;0.0
Billy;6;0.0
whale;10;0.0
Free;2;0.0
Willy;2;0.0
bad;58;0.001
ba;16;0.0
bat;8;0.0
knock;6;0.0
mouse;16;0.0
soft;8;0.0
ouch;4;0.0
Pocahontas;4;0.0
nightmare;6;0.0
witch;6;0.0
horr;2;0.0
horrible;4;0.0
tyra;2;0.0
Tyrannoxxx;2;0.0
soldier;22;0.0
nowhere;6;0.0
whole;12;0.0
Power;42;0.001
Rangers;26;0.0
Tommy;4;0.0
army;2;0.0
lizard;6;0.0
key;14;0.0
Ranger;14;0.0
Gretas;2;0.0
catch;28;0.0
garage;16;0.0
Action;8;0.0
card;6;0.0
Tyrrana;4;0.0
Tyranna;4;0.0
sharp;6;0.0
snap;10;0.0
pink;16;0.0
Batman;64;0.001
store;6;0.0
beside;38;0.001
wood;4;0.0
push;8;0.0
around;4;0.0
bang;8;0.0
climb;16;0.0
knight;4;0.0
cloak;4;0.0
super;2;0.0
sort;10;0.0
piece;16;0.0
plug;6;0.0
Essio;2;0.0
bath;8;0.0
killer;2;0.0
brush;4;0.0
Robin;2;0.0
buy;26;0.0
much;8;0.0
Tyrannodon;6;0.0
ty;2;0.0
meet;2;0.0
Flinstones;2;0.0
own;32;0.001
Patheosaurus;2;0.0
Batmans;2;0.0
Granny;38;0.001
flower;24;0.0
knife;2;0.0
kill;18;0.0
people;28;0.0
brilliant;8;0.0
uniform;2;0.0
Calvin;4;0.0
camera;8;0.0
night;26;0.0
parachute;4;0.0
toilet;18;0.0
seat;8;0.0
towel;2;0.0
ever;6;0.0
gettin;16;0.0
better;16;0.0
lovely;12;0.0
Dinoman;2;0.0
either;2;0.0
as_if;2;0.0
Terradon;2;0.0
Dinatron;2;0.0
meat;6;0.0
eater;4;0.0
slip;4;0.0
earthquake;2;0.0
wh;10;0.0
Dxxxtaurs;2;0.0
Dematrons;4;0.0
Dematron;2;0.0
alien;6;0.0
tha;16;0.0
into;32;0.001
tiny;10;0.0
idea;4;0.0
whee;18;0.0
Spike;2;0.0
slide;10;0.0
dry;4;0.0
stripy;2;0.0
christmas;2;0.0
dragon;6;0.0
flag;4;0.0
fort;2;0.0
dungeon;16;0.0
keep;40;0.001
nothing;24;0.0
goody;2;0.0
group;2;0.0
should;8;0.0
lock;12;0.0
snake;8;0.0
Robocops;4;0.0
downstairs;10;0.0
Robocop;12;0.0
Sasha;4;0.0
chum;8;0.0
everything;20;0.0
heap;4;0.0
September;6;0.0
change;20;0.0
tember;2;0.0
yeek;2;0.0
sandwich;8;0.0
mix;2;0.0
initial;2;0.0
Chr;2;0.0
Christopher;24;0.0
Michelle;4;0.0
Michelles;2;0.0
Stacie;14;0.0
Greta;20;0.0
yourselves;2;0.0
ra;2;0.0
tra;2;0.0
ge;2;0.0
old;22;0.0
di;4;0.0
smash;2;0.0
goat;2;0.0
himself;26;0.0
Rhinos;2;0.0
best;2;0.0
downhill;2;0.0
happy;26;0.0
Teradactyl;4;0.0
Terradaon;2;0.0
Terradons;4;0.0
under;28;0.0
giddyup;8;0.0
road;2;0.0
horsie;8;0.0
whoo;6;0.0
yeehah;2;0.0
eee;8;0.0
yee;2;0.0
even;12;0.0
Daniel;4;0.0
Jesus;16;0.0
winned;2;0.0
win;2;0.0
yours;32;0.001
every;6;0.0
aw;8;0.0
