word;quantity;frequency
book;4;0.011
toothbrush;6;0.016
brush;8;0.021
banana;4;0.011
flower;8;0.021
represent;2;0.005
noise;2;0.005
Daddy;6;0.016
spoon;6;0.016
cot;6;0.016
pig;2;0.005
nose;4;0.011
mouth;4;0.011
paper;16;0.042
byebye;2;0.005
plane;2;0.005
meow;2;0.005
boy;14;0.037
bus;8;0.021
teddy;6;0.016
pram;4;0.011
mug;4;0.011
gate;2;0.005
biscuit;2;0.005
pencil;2;0.005
rain;2;0.005
tea;6;0.016
woman;2;0.005
doggy;10;0.026
comb;6;0.016
pear;2;0.005
apple;12;0.032
piggy;4;0.011
lady;6;0.016
horse;2;0.005
puppy;2;0.005
duck;6;0.016
mummie;4;0.011
stair;2;0.005
key;4;0.011
tongue;6;0.016
bed;2;0.005
jam;4;0.011
nail;2;0.005
sun;6;0.016
tree;2;0.005
bird;2;0.005
rabbit;2;0.005
cup;4;0.011
bath;2;0.005
bag;4;0.011
seesaw;6;0.016
man;2;0.005
letter;2;0.005
road;2;0.005
all_gone;2;0.005
sock;2;0.005
eye;2;0.005
bib;2;0.005
birdie;4;0.011
sheep;2;0.005
pen;2;0.005
sweetie;2;0.005
Sandy;2;0.005
jug;2;0.005
Ribena;2;0.005
scarf;2;0.005
