word;quantity;frequency
yuck;75;0.0
uhhuh;300;0.0
puttin;6;0.0
ear;168;0.0
wait;363;0.0
show;204;0.0
uh;57;0.0
cup;417;0.0
cutter;30;0.0
whole;9;0.0
lot;297;0.0
injection;21;0.0
fall;1095;0.001
scissor;45;0.0
fell;249;0.0
Mum;2028;0.002
prescription;15;0.0
monster;264;0.0
bring;282;0.0
pension;6;0.0
saw;183;0.0
much;180;0.0
stayin;3;0.0
an;333;0.0
cry;351;0.0
lip;27;0.0
cryin;45;0.0
box;516;0.001
maybe;843;0.001
way;1011;0.001
Pauline;6;0.0
tell;195;0.0
only;432;0.0
playin;3;0.0
hat;609;0.001
all_gone;150;0.0
Johnston;6;0.0
try;486;0.001
again;1884;0.002
cornflakes;42;0.0
oh;14115;0.016
stick;732;0.001
stinkin;15;0.0
poo;240;0.0
Mummy;5388;0.006
ironin;12;0.0
markin;3;0.0
mark;39;0.0
finish;477;0.001
dolly;1152;0.001
stink;6;0.0
would;147;0.0
anything;57;0.0
hair;552;0.001
brush;84;0.0
cause;177;0.0
wee;738;0.001
have_to;909;0.001
hold;576;0.001
talc;3;0.0
gettin;9;0.0
walkin;3;0.0
tryin;12;0.0
though;33;0.0
ssh;42;0.0
drinkin;9;0.0
tea;867;0.001
set;66;0.0
jackal;3;0.0
Sleepy;27;0.0
Doc;18;0.0
hole;333;0.0
chick;72;0.0
wheel;420;0.0
trolley;18;0.0
Mister;27;0.0
Shaw;6;0.0
Noddy;156;0.0
everything;63;0.0
bye;471;0.001
station;294;0.0
morning;69;0.0
clock;51;0.0
clap;12;0.0
singin;6;0.0
clappin;6;0.0
mummie;615;0.001
daddy;2268;0.003
smell;60;0.0
clown;42;0.0
bus;279;0.0
round;1017;0.001
garden;132;0.0
lose;309;0.0
teddy;540;0.001
bear;207;0.0
step;141;0.0
eensie;21;0.0
weensie;21;0.0
spider;264;0.0
climb;90;0.0
drain;6;0.0
runnin;21;0.0
roll;387;0.0
hey;372;0.0
pea;159;0.0
dinosaur;96;0.0
soup;198;0.0
live;162;0.0
hear;141;0.0
thunder;6;0.0
child;114;0.0
Barney;36;0.0
himself;45;0.0
jumpin;9;0.0
smack;51;0.0
doctor;303;0.0
jump;477;0.001
sittin;3;0.0
change;48;0.0
pig;387;0.0
cover;159;0.0
bottle;168;0.0
four;837;0.001
five;504;0.001
once;15;0.0
catch;270;0.0
fish;414;0.0
alive;3;0.0
six;357;0.0
seven;273;0.0
eight;252;0.0
nine;249;0.0
ten;222;0.0
bite;2382;0.003
