word;quantity;frequency
soup;27;0.0
would;450;0.002
cause;1854;0.007
mummie;468;0.002
busy;9;0.0
tidy;63;0.0
story;81;0.0
dough;9;0.0
paint;27;0.0
box;90;0.0
sand;63;0.0
thank_you;45;0.0
monkey;180;0.001
c;288;0.001
t;198;0.001
cat;45;0.0
cannot;639;0.002
Cathy;297;0.001
pram;72;0.0
doggie;54;0.0
park;144;0.001
toy;189;0.001
Kilty;9;0.0
Duke;18;0.0
dog;72;0.0
wee;1512;0.005
stand;108;0.0
bird;45;0.0
build;324;0.001
tree;162;0.001
picnic;18;0.0
teeth;81;0.0
Tyrannosaurus;18;0.0
Rex;18;0.0
Tyrannosaur;9;0.0
stink;54;0.0
stinky;45;0.0
winky;27;0.0
O;1251;0.004
has_to;72;0.0
cowboy;27;0.0
spider;72;0.0
giant;45;0.0
vacuum;9;0.0
clean;18;0.0
agh;18;0.0
explosive;36;0.0
castle;306;0.001
Mummy;396;0.001
horse;171;0.001
fell;252;0.001
r;81;0.0
robot;36;0.0
Conor;27;0.0
Craiglands;9;0.0
dinosaur;522;0.002
Daddy;189;0.001
nursery;63;0.0
doll;27;0.0
bike;135;0.0
Matthew;9;0.0
shop;144;0.001
brother;54;0.0
bus;18;0.0
anymore;72;0.0
Playbus;9;0.0
snowy;27;0.0
jig;9;0.0
jigsaw;171;0.001
zoo;36;0.0
scar;63;0.0
tiger;99;0.0
saw;225;0.001
Thomas;189;0.001
television;9;0.0
could;396;0.001
hungry;81;0.0
wonder;36;0.0
snow;36;0.0
tv;72;0.0
kiss;9;0.0
d;279;0.001
train;72;0.0
sweet;99;0.0
noisy;27;0.0
tn;18;0.0
stair;90;0.0
til;27;0.0
have_to;504;0.002
sweetie;27;0.0
its;72;0.0
fix;135;0.0
silly;198;0.001
finger;63;0.0
uh;450;0.002
pretend;153;0.001
em;567;0.002
a_lot_of;54;0.0
head;153;0.001
across;18;0.0
leg;72;0.0
chat;9;0.0
house;450;0.002
warm;9;0.0
jump;180;0.001
chocolate;36;0.0
drink;99;0.0
Indians;9;0.0
wah;45;0.0
grow;81;0.0
fly;99;0.0
near;27;0.0
sleep;180;0.001
w;207;0.001
settee;18;0.0
s;108;0.0
chair;54;0.0
hurt;72;0.0
h;225;0.001
uhhuh;153;0.001
horn;54;0.0
Sebastian;36;0.0
swing;36;0.0
handstand;18;0.0
sock;45;0.0
shoe;198;0.001
ha;36;0.0
Kitkat;27;0.0
blue;234;0.001
bunny;18;0.0
th;216;0.001
m;117;0.0
rabbit;18;0.0
floor;45;0.0
mhm;612;0.002
banana;45;0.0
Missus;18;0.0
Jack;36;0.0
Chloe;18;0.0
Indian;18;0.0
round;180;0.001
an;243;0.001
Bacchiosaurus;18;0.0
none;90;0.0
Diplocus;9;0.0
Stegosaurus;36;0.0
y;135;0.0
tail;45;0.0
nah;72;0.0
monster;162;0.001
raptor;144;0.001
nuh;63;0.0
bar;9;0.0
nope;45;0.0
reason;9;0.0
Smarties;90;0.0
smack;72;0.0
behave;27;0.0
yo;99;0.0
Christophers;9;0.0
mum;315;0.001
