word;quantity;frequency
uh;8;0.001
who;24;0.003
thing;16;0.002
fly;8;0.001
well;72;0.01
only;32;0.005
try;8;0.001
open;8;0.001
wee;32;0.005
other;8;0.001
toy;16;0.002
fell;8;0.001
out_of;16;0.002
um;80;0.012
yeah;88;0.013
feel;8;0.001
no;112;0.016
what;208;0.03
appetite;8;0.001
nope;8;0.001
nah;8;0.001
mister;32;0.005
June;8;0.001
prince;8;0.001
mean;24;0.003
puppy;8;0.001
bring;24;0.003
cage;88;0.013
where;48;0.007
from;8;0.001
Paddy;48;0.007
why;32;0.005
would;40;0.006
just;16;0.002
fat;32;0.005
br;8;0.001
him;24;0.003
hold;8;0.001
how;40;0.006
d;24;0.003
case;24;0.003
your;8;0.001
stair;8;0.001
loft;8;0.001
dinosaur;8;0.001
O;112;0.016
rainy;16;0.002
cause;24;0.003
pick;8;0.001
Mummy;128;0.018
gelatin;32;0.005
strawberry;24;0.003
magic;16;0.002
bite;8;0.001
w;8;0.001
break;8;0.001
or;8;0.001
giant;8;0.001
look;16;0.002
knee;8;0.001
hi;8;0.001
oo;24;0.003
cannot;8;0.001
any;16;0.002
more;16;0.002
sorry;16;0.002
fair;8;0.001
greedy;16;0.002
thank_you;8;0.001
yes;40;0.006
shark;16;0.002
picture;8;0.001
machine;8;0.001
eh;8;0.001
huh;16;0.002
now;24;0.003
velociraptor;8;0.001
e;8;0.001
have_to;24;0.003
feed;8;0.001
spoon;16;0.002
milk;16;0.002
ah;24;0.003
wow;16;0.002
pink;16;0.002
yellow;8;0.001
blue;8;0.001
Cristopher;8;0.001
bang;8;0.001
wah;8;0.001
Hammy;16;0.002
hamster;8;0.001
Power;16;0.002
Ranger;16;0.002
b;40;0.006
sword;16;0.002
red;8;0.001
white;8;0.001
tell;16;0.002
sign;8;0.001
g;8;0.001
kill;8;0.001
hurt;8;0.001
pardon;8;0.001
knight;24;0.003
bad;16;0.002
right;8;0.001
truth;8;0.001
down;8;0.001
beach;8;0.001
away;8;0.001
sea;8;0.001
think;8;0.001
Mum;8;0.001
baby;8;0.001
thank;8;0.001
oh;8;0.001
both;8;0.001
these;24;0.003
should;8;0.001
hm;8;0.001
juice;8;0.001
stick;8;0.001
hard;8;0.001
Daddy;8;0.001
