word;quantity;frequency
book;10;0.011
toothbrush;15;0.016
brush;20;0.021
banana;10;0.011
flower;20;0.021
represent;5;0.005
car;20;0.021
noise;5;0.005
Daddy;15;0.016
spoon;15;0.016
cot;15;0.016
door;20;0.021
pig;5;0.005
nose;10;0.011
chair;40;0.042
mouth;10;0.011
paper;40;0.042
byebye;5;0.005
plane;5;0.005
cow;10;0.011
meow;5;0.005
boy;35;0.037
ball;30;0.032
bus;20;0.021
shoe;15;0.016
teddy;15;0.016
pram;10;0.011
mug;10;0.011
gate;5;0.005
cake;30;0.032
biscuit;5;0.005
light;10;0.011
baby;35;0.037
fish;5;0.005
hat;5;0.005
down;5;0.005
milk;5;0.005
pencil;5;0.005
rain;5;0.005
tea;15;0.016
woman;5;0.005
doggy;25;0.026
comb;15;0.016
pear;5;0.005
apple;30;0.032
piggy;10;0.011
lady;15;0.016
horse;5;0.005
tell;5;0.005
puppy;5;0.005
water;15;0.016
duck;15;0.016
mummie;10;0.011
stair;5;0.005
key;10;0.011
tongue;15;0.016
bed;5;0.005
jam;10;0.011
nail;5;0.005
sun;15;0.016
table;5;0.005
tree;5;0.005
bird;5;0.005
rabbit;5;0.005
cup;10;0.011
of;5;0.005
bath;5;0.005
bag;10;0.011
seesaw;15;0.016
egg;5;0.005
man;5;0.005
letter;5;0.005
road;5;0.005
all_gone;5;0.005
sock;5;0.005
eye;5;0.005
bib;5;0.005
birdie;10;0.011
girl;5;0.005
sheep;5;0.005
pen;5;0.005
sweetie;5;0.005
Sandy;5;0.005
jug;5;0.005
Ribena;5;0.005
scarf;5;0.005
