word;quantity;frequency
cake;70;0.002
birdie;28;0.001
pencil;3;0.0
boat;91;0.002
bus;52;0.001
chair;36;0.001
table;35;0.001
train;230;0.006
lady;82;0.002
kiss;17;0.0
down;265;0.007
ring;15;0.0
bucket;7;0.0
all_gone;76;0.002
teddy;139;0.003
tea;63;0.002
tongue;2;0.0
spoon;18;0.0
apple;83;0.002
orange;102;0.003
light;15;0.0
chocolate;22;0.001
Marmite;5;0.0
milk;42;0.001
biscuit;66;0.002
bib;10;0.0
medicine;1;0.0
mug;2;0.0
bottle;11;0.0
mouse;20;0.0
cotton;1;0.0
lap;1;0.0
story;2;0.0
cardigan;4;0.0
toothbrush;2;0.0
parcel;5;0.0
lunch;6;0.0
shoe;105;0.003
balloon;8;0.0
duck;66;0.002
please;72;0.002
mummie;65;0.002
Daddy;407;0.01
toast;21;0.001
crispies;6;0.0
lounge;1;0.0
sweetie;26;0.001
banana;22;0.001
crocodile;4;0.0
supper;3;0.0
ready;8;0.0
pepper;2;0.0
water;67;0.002
tree;51;0.001
beer;9;0.0
Mummy;647;0.016
Mini;1;0.0
pocket;9;0.0
byebye;54;0.001
Sally;2;0.0
yellow;90;0.002
boy;50;0.001
way;68;0.002
toe;20;0.0
away;102;0.003
kakaka;1;0.0
nice;46;0.001
other;33;0.001
bike;22;0.001
glass;8;0.0
meow;4;0.0
Jenny;18;0.0
another;142;0.004
baby;327;0.008
buy;6;0.0
grape;27;0.001
piece;9;0.0
more;330;0.008
bread;11;0.0
work;27;0.001
lion;64;0.002
ups_a_daisy;3;0.0
wipe;5;0.0
reindeer;2;0.0
hat;139;0.003
behind;2;0.0
Suki;4;0.0
where;472;0.012
pottie;10;0.0
bear;32;0.001
onion;5;0.0
kitchen;3;0.0
back;88;0.002
top;22;0.001
paper;36;0.001
hello;121;0.003
curler;3;0.0
quack;14;0.0
bacon;5;0.0
Kipper;3;0.0
fish;158;0.004
doggy;19;0.0
bone;7;0.0
prune;3;0.0
God;1;0.0
bless;1;0.0
swim;20;0.0
dummy;4;0.0
girl;9;0.0
night_night;18;0.0
give;6;0.0
hand;52;0.001
pudding;5;0.0
run;12;0.0
bum;2;0.0
night;8;0.0
umbrella;6;0.0
clinic;1;0.0
lawn;1;0.0
grass;38;0.001
wine;1;0.0
rhubarb;4;0.0
dress;20;0.0
gown;1;0.0
doo;1;0.0
cannot;13;0.0
Maria;2;0.0
Lulu;8;0.0
letter;6;0.0
bottom;6;0.0
sunny;1;0.0
mind;9;0.0
sore;3;0.0
map;2;0.0
chin;1;0.0
finish;11;0.0
cushion;10;0.0
John;3;0.0
sugar;13;0.0
window;30;0.001
cry;46;0.001
sick;1;0.0
