word;quantity;frequency
yeah;2982;0.033
bag;24;0.0
crisp;21;0.0
Noddy;9;0.0
jumper;6;0.0
wet;12;0.0
cause;51;0.001
toast;18;0.0
somebody;48;0.001
daddy;102;0.001
uhhuh;96;0.001
oh;597;0.007
fudge;6;0.0
mummie;72;0.001
buy;18;0.0
clown;18;0.0
Santa;30;0.0
another;138;0.002
hat;36;0.0
pinch;6;0.0
wee;231;0.003
bird;18;0.0
basket;15;0.0
color;66;0.001
digger;3;0.0
teddy;48;0.001
bear;90;0.001
behind;21;0.0
blind;6;0.0
live;45;0.001
birdie;6;0.0
pacifier;21;0.0
jammies;3;0.0
magical;3;0.0
sleigh;3;0.0
yo;3;0.0
ho;6;0.0
gingerbread;3;0.0
snowman;6;0.0
chimney;39;0.0
block;6;0.0
bobble;3;0.0
Christmas;6;0.0
jump;87;0.001
fall;63;0.001
chocolate;42;0.0
ale;3;0.0
beer;15;0.0
couple;9;0.0
phone;21;0.0
find;132;0.001
sofa;3;0.0
cow;111;0.001
seal;9;0.0
sea;9;0.0
sweetie;12;0.0
sore;12;0.0
smoke;3;0.0
kick;9;0.0
again;87;0.001
bike;24;0.0
scissor;21;0.0
tractor;18;0.0
butterfly;6;0.0
man;39;0.0
blow;39;0.0
balloon;9;0.0
Abbeycentre;6;0.0
clock;12;0.0
past;6;0.0
eight;12;0.0
blue;75;0.001
trouser;3;0.0
high;27;0.0
climb;15;0.0
slide;75;0.001
whee;6;0.0
ah;66;0.001
bless;3;0.0
O;69;0.001
uh;36;0.0
huh;9;0.0
well;78;0.001
shop;21;0.0
anyhow;3;0.0
save;6;0.0
any;57;0.001
hassle;3;0.0
try;51;0.001
em;48;0.001
yet;60;0.001
black;81;0.001
Rachel;12;0.0
skip;6;0.0
pencil;21;0.0
have_to;150;0.002
paper;12;0.0
Cathy;18;0.0
Linda;15;0.0
day;18;0.0
hiccup;18;0.0
cut;36;0.0
maybe;24;0.0
m;9;0.0
nice;42;0.0
Mickey;6;0.0
mou;3;0.0
mouse;6;0.0
n;21;0.0
brown;15;0.0
very;66;0.001
hard;30;0.0
pink;78;0.001
break;153;0.002
sharp;3;0.0
sharpen;3;0.0
toilet;18;0.0
ye;12;0.0
Hunch;3;0.0
Hunchback;3;0.0
cannot;462;0.005
round;99;0.001
radio;3;0.0
moo;30;0.0
change;24;0.0
its;45;0.001
nappie;12;0.0
fee;21;0.0
way;117;0.001
box;21;0.0
green;51;0.001
anyway;9;0.0
circus;6;0.0
photo;3;0.0
touch;12;0.0
movin;9;0.0
Adam;9;0.0
nothing;63;0.001
doin;3;0.0
homework;6;0.0
only;144;0.002
coffee;21;0.0
sugar;9;0.0
Coke;3;0.0
freezer;12;0.0
beep;9;0.0
cream;111;0.001
alright;12;0.0
creamy;6;0.0
stripy;6;0.0
wha;9;0.0
finish;36;0.0
bread;24;0.0
ba;6;0.0
stuff;3;0.0
while;6;0.0
whole;18;0.0
lot;96;0.001
lovely;6;0.0
Laura;3;0.0
