word;quantity;frequency
toothbrush;18;0.016
brush;24;0.021
banana;12;0.011
flower;24;0.021
represent;6;0.005
noise;6;0.005
Daddy;18;0.016
spoon;18;0.016
cot;18;0.016
door;24;0.021
pig;6;0.005
nose;12;0.011
chair;48;0.042
mouth;12;0.011
paper;48;0.042
byebye;6;0.005
plane;6;0.005
cow;12;0.011
meow;6;0.005
bus;24;0.021
teddy;18;0.016
pram;12;0.011
mug;12;0.011
gate;6;0.005
cake;36;0.032
biscuit;6;0.005
light;12;0.011
fish;6;0.005
milk;6;0.005
pencil;6;0.005
rain;6;0.005
tea;18;0.016
woman;6;0.005
doggy;30;0.026
comb;18;0.016
pear;6;0.005
piggy;12;0.011
lady;18;0.016
horse;6;0.005
puppy;6;0.005
water;18;0.016
duck;18;0.016
mummie;12;0.011
stair;6;0.005
key;12;0.011
tongue;18;0.016
bed;6;0.005
jam;12;0.011
nail;6;0.005
sun;18;0.016
table;6;0.005
tree;6;0.005
bird;6;0.005
rabbit;6;0.005
cup;12;0.011
bath;6;0.005
bag;12;0.011
seesaw;18;0.016
egg;6;0.005
letter;6;0.005
road;6;0.005
all_gone;6;0.005
sock;6;0.005
eye;6;0.005
bib;6;0.005
birdie;12;0.011
girl;6;0.005
sheep;6;0.005
pen;6;0.005
sweetie;6;0.005
Sandy;6;0.005
jug;6;0.005
Ribena;6;0.005
scarf;6;0.005
