word;quantity;frequency
uh;1;0.001
who;3;0.003
fly;1;0.001
only;4;0.005
try;1;0.001
open;1;0.001
wee;4;0.005
other;1;0.001
toy;2;0.002
fell;1;0.001
out_of;2;0.002
um;10;0.012
yeah;11;0.013
feel;1;0.001
appetite;1;0.001
nope;1;0.001
nah;1;0.001
back;2;0.002
mister;4;0.005
Aunt;1;0.001
June;1;0.001
prince;1;0.001
mean;3;0.003
puppy;1;0.001
bring;3;0.003
cage;11;0.013
where;6;0.007
Paddy;6;0.007
why;4;0.005
fat;4;0.005
br;1;0.001
him;3;0.003
hold;1;0.001
he;7;0.008
d;3;0.003
case;3;0.003
stair;1;0.001
loft;1;0.001
dinosaur;1;0.001
O;14;0.016
rainy;2;0.002
cause;3;0.003
pick;1;0.001
Mummy;16;0.018
gelatin;4;0.005
strawberry;3;0.003
magic;2;0.002
bite;1;0.001
w;1;0.001
next;3;0.003
break;1;0.001
giant;1;0.001
look;2;0.002
knee;1;0.001
hi;1;0.001
oo;3;0.003
cannot;1;0.001
any;2;0.002
more;2;0.002
sorry;2;0.002
fair;1;0.001
greedy;2;0.002
give;1;0.001
thank_you;1;0.001
shark;2;0.002
machine;1;0.001
eh;1;0.001
huh;2;0.002
velociraptor;1;0.001
e;1;0.001
have_to;3;0.003
feed;1;0.001
spoon;2;0.002
milk;2;0.002
ah;3;0.003
wow;2;0.002
pink;2;0.002
yellow;1;0.001
blue;1;0.001
Cristopher;1;0.001
bang;1;0.001
wah;1;0.001
Hammy;2;0.002
hamster;1;0.001
Power;2;0.002
Ranger;2;0.002
b;5;0.006
sword;2;0.002
red;1;0.001
white;1;0.001
sign;1;0.001
g;1;0.001
kill;1;0.001
hurt;1;0.001
pardon;1;0.001
knight;3;0.003
bad;2;0.002
right;1;0.001
truth;1;0.001
say;2;0.002
down;1;0.001
beach;1;0.001
away;1;0.001
Mum;1;0.001
baby;1;0.001
thank;1;0.001
buy;1;0.001
oh;1;0.001
both;1;0.001
these;3;0.003
should;1;0.001
hm;1;0.001
juice;1;0.001
nice;1;0.001
stick;1;0.001
hard;1;0.001
Daddy;1;0.001
