word;quantity;frequency
yeah;14772;0.028
jelly;48;0.0
doggie;130;0.0
uhhuh;14;0.0
book;466;0.001
about;108;0.0
lion;196;0.0
clown;84;0.0
caravan;12;0.0
foal;6;0.0
og;2;0.0
frog;122;0.0
wee;460;0.001
drink;632;0.001
Coke;20;0.0
Daddy;1812;0.003
Milky;4;0.0
would;34;0.0
paper;138;0.0
video;44;0.0
O;192;0.0
ring;114;0.0
duck;430;0.001
quack;56;0.0
nap;4;0.0
swan;8;0.0
ten;108;0.0
sock;256;0.0
Mummy;5430;0.01
boy;442;0.001
work;298;0.001
brekkie;2;0.0
sausage;178;0.0
hot;532;0.001
bobble;36;0.0
sleep;974;0.002
present;54;0.0
toy;922;0.002
candle;54;0.0
Tots;30;0.0
tv;6;0.0
Bangor;4;0.0
bang;476;0.001
morrow;4;0.0
ho;2;0.0
love;22;0.0
Mmn;2;0.0
beside;10;0.0
bone;74;0.0
pacifier;24;0.0
count;42;0.0
teddy;414;0.001
bear;262;0.0
mummie;358;0.001
into;8;0.0
drawer;10;0.0
nothing;80;0.0
page;124;0.0
clothe;184;0.0
bath;248;0.0
nice;410;0.001
sponge;6;0.0
soap;20;0.0
swim;190;0.0
pool;36;0.0
Ruth;4;0.0
wrong;138;0.0
uh;28;0.0
mhm;5860;0.011
six;288;0.001
Bianca;14;0.0
aye;22;0.0
brick;724;0.001
cause;4;0.0
match;10;0.0
break;896;0.002
man;1110;0.002
box;836;0.002
Pingan;2;0.0
nose;202;0.0
huh;1404;0.003
head;366;0.001
aya;2;0.0
vix;2;0.0
Aunty;8;0.0
Cathy;2;0.0
soon;76;0.0
apple;340;0.001
eh;18;0.0
kick;68;0.0
mouse;106;0.0
l;16;0.0
bickie;16;0.0
buggy;16;0.0
d;84;0.0
e;94;0.0
um;1838;0.003
Mini;18;0.0
hm;20;0.0
grocery;2;0.0
park;158;0.0
slide;222;0.0
upstairs;154;0.0
terrible;4;0.0
smell;6;0.0
husband;2;0.0
bottom;198;0.0
read;380;0.001
carrot;86;0.0
grape;360;0.001
fee;42;0.0
bird;136;0.0
people;158;0.0
elephant;364;0.001
oops;2;0.0
eye;484;0.001
funny;104;0.0
body;34;0.0
fix;638;0.001
tractor;384;0.001
bike;142;0.0
digger;310;0.001
Arthur;10;0.0
bucket;86;0.0
dumper;54;0.0
truck;924;0.002
tipper;4;0.0
muck;12;0.0
crab;38;0.0
bounce;24;0.0
sea;64;0.0
air;8;0.0
cup;306;0.001
tea;654;0.001
crash;806;0.002
Sticklebricks;10;0.0
ach;2;0.0
dear;988;0.002
Gung_gung;12;0.0
granny;108;0.0
Duplo;104;0.0
bowl;54;0.0
phone;118;0.0
ladder;114;0.0
anymore;52;0.0
naughty;452;0.001
very;310;0.001
chug;4;0.0
whole;4;0.0
day;122;0.0
pottie;100;0.0
boot;60;0.0
walk;180;0.0
hee;2;0.0
haw;2;0.0
ear;140;0.0
clock;58;0.0
fly;270;0.001
birdie;70;0.0
piggie;12;0.0
sore;100;0.0
gate;248;0.0
cry;234;0.0
buzz;10;0.0
coat;76;0.0
chip;430;0.001
brush;102;0.0
Scott;2;0.0
crisp;88;0.0
neenaw;16;0.0
bee;58;0.0
excavator;2;0.0
dump;56;0.0
draw;586;0.001
helicopter;114;0.0
pig;522;0.001
horsie;254;0.0
sheep;232;0.0
baa;138;0.0
engine;172;0.0
minute;184;0.0
Christmas;104;0.0
tree;264;0.0
lipstick;30;0.0
nail;28;0.0
polish;2;0.0
kitchen;62;0.0
cannot;1996;0.004
touch;66;0.0
tiny;92;0.0
face;132;0.0
dollie;2;0.0
trouser;188;0.0
pant;130;0.0
towel;56;0.0
dry;110;0.0
comb;52;0.0
swing;62;0.0
outside;220;0.0
puppy;42;0.0
motor;32;0.0
pink;282;0.001
Spain;6;0.0
feets;24;0.0
bed;388;0.001
key;154;0.0
toilet;26;0.0
sweetie;50;0.0
doll;348;0.001
Blobby;2;0.0
pen;120;0.0
Ernie;4;0.0
out_of;146;0.0
shop;456;0.001
dock;6;0.0
hickory_dickory_dock;4;0.0
Snow;36;0.0
Cinderella;2;0.0
Godmother;2;0.0
angel;16;0.0
pocket;100;0.0
full;30;0.0
begin;20;0.0
sing;148;0.0
doydoydoy;2;0.0
king;76;0.0
bread;148;0.0
hang;24;0.0
c;74;0.0
peck;32;0.0
oo;46;0.0
monkey;488;0.001
chicken;302;0.001
hen;124;0.0
Pingu;164;0.0
Peggy;6;0.0
Patch;4;0.0
Poppy;28;0.0
all_gone;380;0.001
Jenny;72;0.0
Ben;162;0.0
sick;62;0.0
moo;162;0.0
cuddle;68;0.0
meringue;10;0.0
pudding;18;0.0
sucker;26;0.0
wood;14;0.0
night_night;90;0.0
Marmite;10;0.0
crust;10;0.0
supper;10;0.0
mouth;140;0.0
tummy;124;0.0
biscuit;254;0.0
buy;338;0.001
flower;64;0.0
nut;90;0.0
starling;6;0.0
corner;96;0.0
ups_a_daisy;32;0.0
honey;22;0.0
toast;120;0.0
jam;44;0.0
tart;10;0.0
plate;120;0.0
hello;614;0.001
Lulu;76;0.0
finish;224;0.0
tire;140;0.0
sorry;232;0.0
toe;234;0.0
darling;28;0.0
Jane;16;0.0
scooter;2;0.0
penny;112;0.0
byebye;250;0.0
Beryl;2;0.0
road;160;0.0
leave;236;0.0
thank_you;310;0.001
only;80;0.0
gooseberry;4;0.0
pie;118;0.0
Sovereign;2;0.0
rain;222;0.0
sandal;8;0.0
nappie;52;0.0
downstairs;102;0.0
comfy;4;0.0
squirrel;8;0.0
beer;28;0.0
frighten;16;0.0
cage;12;0.0
Minor;2;0.0
Lucky;120;0.0
dirty;178;0.0
