word;quantity;frequency
birdie;56;0.001
pencil;6;0.0
bus;104;0.001
lady;164;0.002
kiss;34;0.0
ring;30;0.0
bucket;14;0.0
all_gone;152;0.002
teddy;278;0.003
tea;126;0.002
tongue;4;0.0
spoon;36;0.0
apple;166;0.002
chocolate;44;0.001
Marmite;10;0.0
biscuit;132;0.002
bib;20;0.0
medicine;2;0.0
mug;4;0.0
bottle;22;0.0
mouse;40;0.0
cotton;2;0.0
lap;2;0.0
shop;88;0.001
story;4;0.0
cardigan;8;0.0
toothbrush;4;0.0
parcel;10;0.0
balloon;16;0.0
duck;132;0.002
mummie;130;0.002
Daddy;814;0.01
toast;42;0.001
crispies;12;0.0
lounge;2;0.0
sweetie;52;0.001
banana;44;0.001
crocodile;8;0.0
supper;6;0.0
pepper;4;0.0
tree;102;0.001
pen;64;0.001
beer;18;0.0
Mummy;1294;0.016
Mini;2;0.0
pocket;18;0.0
byebye;108;0.001
Sally;4;0.0
boy;100;0.001
toe;40;0.0
book;184;0.002
kakaka;2;0.0
nice;92;0.001
bike;44;0.001
glass;16;0.0
meow;8;0.0
Jenny;36;0.0
buy;12;0.0
grape;54;0.001
piece;18;0.0
bread;22;0.0
work;54;0.001
kind;2;0.0
lion;128;0.002
ups_a_daisy;6;0.0
wipe;10;0.0
dear;638;0.008
reindeer;4;0.0
Lucky;2;0.0
behind;4;0.0
Suki;8;0.0
pottie;20;0.0
bear;64;0.001
onion;10;0.0
kitchen;6;0.0
paper;72;0.001
hello;242;0.003
curler;6;0.0
quack;28;0.0
bacon;10;0.0
Kipper;6;0.0
doggy;38;0.0
bone;14;0.0
prune;6;0.0
love;10;0.0
God;2;0.0
bless;2;0.0
swim;40;0.0
dummy;8;0.0
night_night;36;0.0
pudding;10;0.0
run;24;0.0
bum;4;0.0
night;16;0.0
umbrella;12;0.0
clinic;2;0.0
lawn;2;0.0
grass;76;0.001
wine;2;0.0
rhubarb;8;0.0
dress;40;0.0
gown;2;0.0
doo;2;0.0
cannot;26;0.0
Maria;4;0.0
Lulu;16;0.0
letter;12;0.0
bottom;12;0.0
sunny;2;0.0
mind;18;0.0
sore;6;0.0
map;4;0.0
chin;2;0.0
finish;22;0.0
cushion;20;0.0
John;6;0.0
sugar;26;0.0
window;60;0.001
cry;92;0.001
sick;2;0.0
Tim;2;0.0
wait;4;0.0
naughty;72;0.001
climb;40;0.0
belt;2;0.0
fly;36;0.0
lorry;38;0.0
library;2;0.0
boot;10;0.0
cough;2;0.0
upstairs;14;0.0
tie;10;0.0
moo;22;0.0
dirty;30;0.0
leaf;2;0.0
finger;10;0.0
jam;10;0.0
pig;78;0.001
seat;18;0.0
sun;52;0.001
eye;86;0.001
ear;50;0.001
mouth;34;0.0
chicken;52;0.001
gate;2;0.0
kettle;4;0.0
lolly;10;0.0
tart;2;0.0
doctor;6;0.0
dark;4;0.0
carry;32;0.0
cup;38;0.0
nose;72;0.001
handkerchief;4;0.0
doggie;40;0.0
dolly;176;0.002
seesaw;54;0.001
wireless;4;0.0
truck;248;0.003
pram;96;0.001
bunny;14;0.0
Jaffa;2;0.0
dustbin;4;0.0
man;520;0.006
button;28;0.0
holly;4;0.0
gorilla;22;0.0
pinkie;2;0.0
break;216;0.003
pink;64;0.001
bye;34;0.0
Lucy;18;0.0
sleep;150;0.002
own;2;0.0
cuddle;36;0.0
knife;26;0.0
peg;2;0.0
ride;26;0.0
corner;22;0.0
tit;8;0.0
animal;8;0.0
basket;30;0.0
polar;6;0.0
shy;2;0.0
busy;2;0.0
fight;4;0.0
leave;32;0.0
alone;4;0.0
bag;82;0.001
key;12;0.0
wear;12;0.0
enough;8;0.0
horse;134;0.002
curtain;16;0.0
heavy;12;0.0
tin;28;0.0
Lockett;2;0.0
bark;4;0.0
careful;6;0.0
hot;76;0.001
clip;12;0.0
cupboard;12;0.0
com;2;0.0
course;2;0.0
Easter;2;0.0
better;30;0.0
pip;4;0.0
thank_you;42;0.001
macaroni;2;0.0
thumb;4;0.0
tricycle;2;0.0
Grandpa;40;0.0
peepo;4;0.0
jump;92;0.001
floor;30;0.0
outside;12;0.0
inside;22;0.0
starling;4;0.0
robin;4;0.0
jelly;10;0.0
boil;4;0.0
around;18;0.0
cream;14;0.0
poof;2;0.0
goosie;4;0.0
gander;2;0.0
crumb;2;0.0
round;110;0.001
rain;10;0.0
slipper;16;0.0
Chandley;2;0.0
foal;2;0.0
drink;154;0.002
crust;4;0.0
cheese;74;0.001
carrot;16;0.0
Jack;2;0.0
last;4;0.0
slide;42;0.001
afternoon;2;0.0
slip;4;0.0
ice;60;0.001
change;2;0.0
nappie;8;0.0
cornflakes;2;0.0
nearly;4;0.0
never;14;0.0
wake;16;0.0
cook;12;0.0
drop;24;0.0
none;8;0.0
piggy;14;0.0
read;58;0.001
comb;4;0.0
mend;22;0.0
tick;62;0.001
fancy;2;0.0
downstairs;12;0.0
fit;266;0.003
push;112;0.001
Anne;264;0.003
choo;290;0.004
tip;34;0.0
sweep;4;0.0
mess;40;0.0
yeah;1626;0.02
bath;18;0.0
sheep;64;0.001
baa;24;0.0
spade;18;0.0
strawberry;62;0.001
tummy;28;0.0
teeth;14;0.0
brush;24;0.0
stick;298;0.004
peekaboo;64;0.001
bowl;4;0.0
reach;8;0.0
mhm;362;0.004
Ellie;2;0.0
Alistair;12;0.0
Davey;2;0.0
lid;20;0.0
dinner;16;0.0
pussy;2;0.0
shirt;20;0.0
pant;24;0.0
head;70;0.001
trouser;40;0.0
quickly;2;0.0
clothe;70;0.001
Jill;20;0.0
James;66;0.001
whose;4;0.0
bed;82;0.001
cover;42;0.001
ta;18;0.0
miss;24;0.0
um;238;0.003
lose;26;0.0
tissue;18;0.0
bin;24;0.0
tower;92;0.001
step;40;0.0
fishy;2;0.0
ah;32;0.0
Grandad;4;0.0
Grandma;10;0.0
whoops_a_daisy;16;0.0
next;14;0.0
sky;74;0.001
toy;204;0.003
late;4;0.0
hooray;6;0.0
Humpty;12;0.0
t;4;0.0
Humpty_Dumpty;4;0.0
Dumpty;6;0.0
write;30;0.0
comfy;4;0.0
swing;24;0.0
football;8;0.0
clever;10;0.0
funny;12;0.0
wee;80;0.001
toilet;18;0.0
happy;24;0.0
sleepy;28;0.0
cot;4;0.0
hiya;4;0.0
paddle;2;0.0
pool;2;0.0
face;42;0.001
Pooh_Bear;16;0.0
poly;2;0.0
tiger;136;0.002
whoopsie;2;0.0
fishie;6;0.0
whale;56;0.001
yummy;54;0.001
giraffe;94;0.001
uhoh;14;0.0
penguin;72;0.001
drive;74;0.001
hippo;32;0.0
soup;4;0.0
chip;88;0.001
tuck;10;0.0
tomato;16;0.0
yum;48;0.001
sausage;20;0.0
melon;4;0.0
alright;10;0.0
elephant;152;0.002
pickle;4;0.0
bean;16;0.0
pick;2;0.0
tellie;14;0.0
Thomas;456;0.006
tidy;20;0.0
sorry;24;0.0
morning;16;0.0
pardon;2;0.0
beepbeep;6;0.0
hurt;10;0.0
land;2;0.0
helicopter;12;0.0
Mum;104;0.001
whee;152;0.002
pop;8;0.0
monkey;142;0.002
lie;40;0.0
rabbit;88;0.001
box;86;0.001
tire;6;0.0
chase;90;0.001
gently;12;0.0
quiet;18;0.0
tasty;2;0.0
err;22;0.0
crisp;8;0.0
fork;6;0.0
horrid;2;0.0
garden;8;0.0
wrong;20;0.0
wall;8;0.0
field;44;0.001
bench;6;0.0
clipclop;2;0.0
happen;110;0.001
tunnel;16;0.0
brilliant;2;0.0
brumm;350;0.004
panda;86;0.001
squeaky;4;0.0
squeaksqueak;2;0.0
Caroline;30;0.0
pretend;16;0.0
pear;32;0.0
meat;2;0.0
pinch;8;0.0
fat;2;0.0
bang;202;0.002
muddle;2;0.0
parrot;20;0.0
snake;50;0.001
tail;62;0.001
well;20;0.0
horsie;62;0.001
Carl;238;0.003
Ryan;2;0.0
nursery;2;0.0
asleep;30;0.0
dance;12;0.0
frog;22;0.0
settee;12;0.0
set;4;0.0
pajama;4;0.0
breakfast;10;0.0
bridge;226;0.003
crash;216;0.003
mieow;22;0.0
wing;18;0.0
atechoo;4;0.0
pull;30;0.0
quick;10;0.0
hmm;102;0.001
smarties;2;0.0
pan;2;0.0
spill;8;0.0
yep;6;0.0
catch;78;0.001
throw;42;0.001
Paddington;4;0.0
cart;2;0.0
ow;98;0.001
arm;26;0.0
coke;2;0.0
shoulder;4;0.0
quackquack;2;0.0
Duplo;6;0.0
shark;2;0.0
space;16;0.0
high;14;0.0
wow;18;0.0
cob;2;0.0
celery;2;0.0
pineapple;8;0.0
zoo;8;0.0
shall;2;0.0
brum;258;0.003
steady;6;0.0
seaside;2;0.0
town;4;0.0
goodness;8;0.0
sneeze;2;0.0
Granddad;124;0.002
further;2;0.0
Kirsty;2;0.0
Emily;8;0.0
Gran;4;0.0
sock;44;0.001
page;58;0.001
Momma;2;0.0
snail;12;0.0
cold;14;0.0
snow;12;0.0
splash;12;0.0
sandwich;4;0.0
shush;2;0.0
blow;4;0.0
weed;4;0.0
poo;26;0.0
bubble;14;0.0
present;6;0.0
road;4;0.0
silly;6;0.0
Mum_Mum;4;0.0
closer;2;0.0
Rachel;10;0.0
close;4;0.0
press;32;0.0
lovely;4;0.0
Da_bear;6;0.0
