word;quantity;frequency
uh;7;0.0012
do;273;0.045
not;161;0.0266
know;91;0.015
who;21;0.0035
and;147;0.0242
then;49;0.0081
all;35;0.0058
thing;14;0.0023
come;28;0.0046
out;35;0.0058
the;98;0.0162
fly;7;0.0012
well;63;0.0104
I;189;0.0312
be;441;0.0727
only;28;0.0046
try;7;0.0012
to;21;0.0035
open;7;0.0012
this;21;0.0035
but;14;0.0023
it;147;0.0242
wee;28;0.0046
other;7;0.0012
toy;14;0.0023
fell;7;0.0012
out_of;14;0.0023
um;70;0.0115
yeah;77;0.0127
feel;7;0.0012
like;42;0.0069
no;98;0.0162
what;182;0.03
appetite;7;0.0012
nope;7;0.0012
nah;7;0.0012
when;7;0.0012
they;105;0.0173
back;14;0.0023
we;35;0.0058
mister;28;0.0046
Aunt;7;0.0012
June;7;0.0012
prince;7;0.0012
mean;21;0.0035
a;161;0.0266
puppy;7;0.0012
can;21;0.0035
you;266;0.0439
bring;21;0.0035
them;77;0.0127
in;112;0.0185
cage;77;0.0127
big;105;0.0173
dog;21;0.0035
my;35;0.0058
where;42;0.0069
get;77;0.0127
from;7;0.0012
have;56;0.0092
for;42;0.0069
Paddy;42;0.0069
why;28;0.0046
would;35;0.0058
just;14;0.0023
fat;28;0.0046
br;7;0.0012
him;21;0.0035
hold;7;0.0012
he;49;0.0081
will;21;0.0035
how;35;0.0058
d;21;0.0035
case;21;0.0035
your;7;0.0012
up;21;0.0035
stair;7;0.0012
loft;7;0.0012
one;42;0.0069
put;28;0.0046
house;7;0.0012
dinosaur;7;0.0012
O;98;0.0162
there;91;0.015
on;42;0.0069
rainy;14;0.0023
day;14;0.0023
cause;21;0.0035
pick;7;0.0012
of;35;0.0058
favorite;7;0.0012
Mummy;112;0.0185
go;154;0.0254
gelatin;28;0.0046
that;147;0.0242
strawberry;21;0.0035
magic;14;0.0023
bite;7;0.0012
w;7;0.0012
next;21;0.0035
break;7;0.0012
or;7;0.0012
me;35;0.0058
giant;7;0.0012
look;14;0.0023
at;7;0.0012
knee;7;0.0012
hi;7;0.0012
oo;21;0.0035
cannot;7;0.0012
eat;42;0.0069
any;14;0.0023
more;14;0.0023
sorry;14;0.0023
fair;7;0.0012
greedy;14;0.0023
give;7;0.0012
thank_you;7;0.0012
yes;35;0.0058
shark;14;0.0023
picture;7;0.0012
machine;7;0.0012
eh;7;0.0012
huh;14;0.0023
now;21;0.0035
velociraptor;7;0.0012
e;7;0.0012
have_to;21;0.0035
feed;7;0.0012
spoon;14;0.0023
milk;14;0.0023
ah;21;0.0035
wow;14;0.0023
pink;14;0.0023
yellow;7;0.0012
blue;7;0.0012
Cristopher;7;0.0012
bang;7;0.0012
wah;7;0.0012
Hammy;14;0.0023
hamster;7;0.0012
play;14;0.0023
outside;7;0.0012
Power;14;0.0023
Ranger;14;0.0023
with;7;0.0012
b;35;0.0058
sword;14;0.0023
red;7;0.0012
white;7;0.0012
tell;14;0.0023
sign;7;0.0012
g;7;0.0012
kill;7;0.0012
hurt;7;0.0012
pardon;7;0.0012
knight;21;0.0035
bad;14;0.0023
some;28;0.0046
right;7;0.0012
truth;7;0.0012
say;14;0.0023
down;7;0.0012
beach;7;0.0012
away;7;0.0012
sea;7;0.0012
think;7;0.0012
Mum;7;0.0012
baby;7;0.0012
thank;7;0.0012
buy;7;0.0012
oh;7;0.0012
both;7;0.0012
these;21;0.0035
want;7;0.0012
should;7;0.0012
hm;7;0.0012
juice;7;0.0012
very;7;0.0012
nice;7;0.0012
stick;7;0.0012
hard;7;0.0012
Daddy;7;0.0012
