word;quantity;frequency
I;10110;0.044
be;15240;0.0663
fine;24;0.0001
h;72;0.0003
yeah;4590;0.02
he;2904;0.0126
a;4956;0.0216
boy;204;0.0009
no;3696;0.0161
my;2064;0.009
Nana;6;0.0
Mummy;468;0.002
get;2874;0.0125
it;6420;0.0279
from;204;0.0009
Christopher;12;0.0001
too;354;0.0015
much;48;0.0002
for;984;0.0043
Christmas;72;0.0003
uh;354;0.0015
do;6696;0.0291
then;606;0.0026
pull;84;0.0004
up;1344;0.0058
like;1044;0.0045
turn;168;0.0007
uhhuh;270;0.0012
yes;1620;0.0071
navy;6;0.0
one;3060;0.0133
ha;72;0.0003
cowboy;6;0.0
okay;624;0.0027
that;5736;0.025
mine;216;0.0009
ah;264;0.0011
Kyle;18;0.0001
think;384;0.0017
his;726;0.0032
wee;1314;0.0057
head;174;0.0008
would;204;0.0009
fit;132;0.0006
in;3048;0.0133
there;3618;0.0157
have;2700;0.0118
big;954;0.0042
fat;48;0.0002
look;1206;0.0052
Mum;210;0.0009
but;582;0.0025
brown;42;0.0002
and;4614;0.0201
blue;138;0.0006
when;504;0.0022
asleep;18;0.0001
go;4398;0.0191
to;2748;0.012
me;1662;0.0072
not;4644;0.0202
know;1722;0.0075
down;588;0.0026
on;1830;0.008
back;456;0.002
as_well;120;0.0005
they;1662;0.0072
O;912;0.004
well;450;0.002
could;258;0.0011
change;30;0.0001
nappie;12;0.0001
just;450;0.002
doll;66;0.0003
house;354;0.0015
Rachel;36;0.0002
you;5886;0.0256
have_to;432;0.0019
dress;78;0.0003
this;2856;0.0124
come;1254;0.0055
see;1158;0.005
how;390;0.0017
the;6630;0.0289
stuff;36;0.0002
put;1494;0.0065
Daddy;330;0.0014
upstairs;54;0.0002
dog;192;0.0008
them;1800;0.0078
kitchen;24;0.0001
close;84;0.0004
door;90;0.0004
rain;12;0.0001
now;768;0.0033
an;408;0.0018
Aunty;12;0.0001
cat;108;0.0005
with;876;0.0038
carpet;30;0.0001
settee;6;0.0
here;1206;0.0052
baby;288;0.0013
seat;18;0.0001
where;1326;0.0058
oh;1038;0.0045
pink;30;0.0001
towel;18;0.0001
bath;42;0.0002
bed;306;0.0013
right;276;0.0012
whole;54;0.0002
lot;108;0.0005
of;1002;0.0044
all;1434;0.0062
sister;30;0.0001
toilet;66;0.0003
edge;6;0.0
sh;12;0.0001
car;300;0.0013
so_that;6;0.0
will;1596;0.0069
cot;6;0.0
table;60;0.0003
can;1086;0.0047
round;102;0.0004
make;576;0.0025
into;168;0.0007
super;6;0.0
same;66;0.0003
as;54;0.0002
we;1050;0.0046
she;1014;0.0044
paint;66;0.0003
at;618;0.0027
school;174;0.0008
today;66;0.0003
play;906;0.0039
day;198;0.0009
out;510;0.0022
top;90;0.0004
stair;18;0.0001
rotten;6;0.0
her;480;0.0021
dinner;84;0.0004
stupid;18;0.0001
chair;90;0.0004
build;90;0.0004
need;282;0.0012
these;402;0.0017
puppy;6;0.0
anywhere;18;0.0001
allow;78;0.0003
saw;252;0.0011
fell;378;0.0016
off;468;0.002
ow;60;0.0003
fall;204;0.0009
sleep;168;0.0007
um;474;0.0021
morning;42;0.0002
cause;588;0.0026
nighttime;6;0.0
girl;228;0.001
nothing;126;0.0005
th;78;0.0003
tidy;24;0.0001
wash;48;0.0002
dish;24;0.0001
before;42;0.0002
sit;144;0.0006
r;6;0.0
rest;90;0.0004
still;78;0.0003
dirty;18;0.0001
tire;42;0.0002
hungry;24;0.0001
who;312;0.0014
c;36;0.0002
cover;24;0.0001
book;132;0.0006
paper;48;0.0002
garden;42;0.0002
free;30;0.0001
sun;18;0.0001
some;462;0.002
flower;78;0.0003
gr;6;0.0
grow;90;0.0004
yet;54;0.0002
two;660;0.0029
b;72;0.0003
lovely;84;0.0004
those;126;0.0005
toy;258;0.0011
place;30;0.0001
never;204;0.0009
three;330;0.0014
four;114;0.0005
seven;90;0.0004
picture;84;0.0004
father;12;0.0001
gir;12;0.0001
tha;24;0.0001
window;102;0.0004
what;3336;0.0145
through;42;0.0002
side;66;0.0003
sleepy;30;0.0001
way;186;0.0008
finish;150;0.0007
Linda;36;0.0002
Dad;90;0.0004
keep;162;0.0007
dentist;6;0.0
tooth;12;0.0001
fill;18;0.0001
downstairs;12;0.0001
hide;60;0.0003
eee;12;0.0001
cannot;666;0.0029
which;102;0.0004
bite;384;0.0017
help;252;0.0011
drawer;30;0.0001
away;240;0.001
really;156;0.0007
mummie;414;0.0018
drive;42;0.0002
another;396;0.0017
hat;48;0.0002
say;432;0.0019
or;108;0.0005
somewhere;42;0.0002
else;210;0.0009
call;288;0.0013
very;66;0.0003
special;36;0.0002
read;138;0.0006
leave;126;0.0005
bear;84;0.0004
alone;12;0.0001
park;120;0.0005
par;6;0.0
lay;6;0.0
owl;12;0.0001
t;78;0.0003
take;306;0.0013
him;570;0.0025
sk;6;0.0
so;426;0.0019
let;582;0.0025
pond;18;0.0001
float;6;0.0
night;132;0.0006
