word;quantity;frequency
cake;350;0.0017
birdie;140;0.0007
pencil;15;0.0001
boat;455;0.0022
bus;260;0.0013
chair;180;0.0009
table;175;0.0009
train;1150;0.0057
lady;410;0.002
kiss;85;0.0004
down;1325;0.0065
ring;75;0.0004
bucket;35;0.0002
all_gone;380;0.0019
teddy;695;0.0034
tea;315;0.0016
tongue;10;0.0
spoon;90;0.0004
apple;415;0.002
orange;510;0.0025
light;75;0.0004
go;3150;0.0155
chocolate;110;0.0005
Marmite;25;0.0001
milk;210;0.001
biscuit;330;0.0016
bib;50;0.0002
medicine;5;0.0
up;885;0.0044
mug;10;0.0
bottle;55;0.0003
mouse;100;0.0005
time;25;0.0001
cotton;5;0.0
lap;5;0.0
shop;220;0.0011
story;10;0.0
cardigan;20;0.0001
toothbrush;10;0.0
parcel;25;0.0001
lunch;30;0.0001
shoe;525;0.0026
balloon;40;0.0002
duck;330;0.0016
please;360;0.0018
mummie;325;0.0016
Daddy;2035;0.01
toast;105;0.0005
crispies;30;0.0001
lounge;5;0.0
sweetie;130;0.0006
no;7360;0.0363
banana;110;0.0005
crocodile;20;0.0001
supper;15;0.0001
ready;40;0.0002
pepper;10;0.0
water;335;0.0017
tree;255;0.0013
pen;160;0.0008
beer;45;0.0002
Mummy;3235;0.016
be;6515;0.0321
in;2720;0.0134
the;5570;0.0275
Mini;5;0.0
pocket;45;0.0002
byebye;270;0.0013
Sally;10;0.0
yellow;450;0.0022
one;4035;0.0199
boy;250;0.0012
way;340;0.0017
toe;100;0.0005
book;460;0.0023
away;510;0.0025
kakaka;5;0.0
nice;230;0.0011
other;165;0.0008
bike;110;0.0005
glass;40;0.0002
meow;20;0.0001
Jenny;90;0.0004
another;710;0.0035
baby;1635;0.0081
buy;30;0.0001
grape;135;0.0007
piece;45;0.0002
more;1650;0.0081
bread;55;0.0003
work;135;0.0007
kind;5;0.0
lion;320;0.0016
ups_a_daisy;15;0.0001
there;8880;0.0438
wipe;25;0.0001
yes;1050;0.0052
dear;1595;0.0079
reindeer;10;0.0
hat;695;0.0034
on;2620;0.0129
Lucky;5;0.0
behind;10;0.0
Suki;20;0.0001
where;2360;0.0116
pottie;50;0.0002
bear;160;0.0008
onion;25;0.0001
kitchen;15;0.0001
back;440;0.0022
top;110;0.0005
can;25;0.0001
paper;180;0.0009
hello;605;0.003
like;330;0.0016
curler;15;0.0001
quack;70;0.0003
bacon;25;0.0001
Kipper;15;0.0001
come;420;0.0021
fish;790;0.0039
I;1385;0.0068
some;330;0.0016
doggy;95;0.0005
bone;35;0.0002
prune;15;0.0001
we;50;0.0002
love;25;0.0001
God;5;0.0
bless;5;0.0
swim;100;0.0005
dummy;20;0.0001
a;5645;0.0278
good;75;0.0004
girl;45;0.0002
night_night;90;0.0004
give;30;0.0001
me;170;0.0008
your;50;0.0002
hand;260;0.0013
pudding;25;0.0001
run;60;0.0003
bum;10;0.0
night;40;0.0002
umbrella;30;0.0001
clinic;5;0.0
lawn;5;0.0
grass;190;0.0009
wine;5;0.0
rhubarb;20;0.0001
dress;100;0.0005
gown;5;0.0
doo;5;0.0
cannot;65;0.0003
Maria;10;0.0
Lulu;40;0.0002
letter;30;0.0001
bottom;30;0.0001
do;1825;0.009
it;3920;0.0193
sunny;5;0.0
mind;45;0.0002
sore;15;0.0001
map;10;0.0
get;665;0.0033
chin;5;0.0
finish;55;0.0003
cushion;50;0.0002
John;15;0.0001
sugar;65;0.0003
big;460;0.0023
window;150;0.0007
cry;230;0.0011
sick;5;0.0
again;910;0.0045
look;795;0.0039
Tim;5;0.0
wait;10;0.0
naughty;180;0.0009
spider;165;0.0008
climb;100;0.0005
over;180;0.0009
now;255;0.0013
belt;5;0.0
fly;90;0.0004
too;125;0.0006
turn;115;0.0006
lorry;95;0.0005
library;5;0.0
boot;25;0.0001
cough;5;0.0
upstairs;35;0.0002
tie;25;0.0001
moo;55;0.0003
cow;525;0.0026
dirty;75;0.0004
leaf;5;0.0
door;360;0.0018
egg;755;0.0037
finger;25;0.0001
leg;135;0.0007
jam;25;0.0001
pig;195;0.001
seat;45;0.0002
sun;130;0.0006
eye;215;0.0011
ear;125;0.0006
mouth;85;0.0004
chicken;130;0.0006
gate;5;0.0
kettle;10;0.0
lolly;25;0.0001
tart;5;0.0
doctor;15;0.0001
dark;10;0.0
carry;80;0.0004
oh;8160;0.0402
cup;95;0.0005
nose;180;0.0009
sure;15;0.0001
boo;25;0.0001
hi;130;0.0006
handkerchief;10;0.0
doggie;100;0.0005
dolly;440;0.0022
seesaw;135;0.0007
wireless;10;0.0
truck;620;0.0031
pram;240;0.0012
bunny;35;0.0002
fire;50;0.0002
Jaffa;5;0.0
dustbin;10;0.0
man;1300;0.0064
button;70;0.0003
all;515;0.0025
right;585;0.0029
holly;10;0.0
gorilla;55;0.0003
pinkie;5;0.0
foot;235;0.0012
break;540;0.0027
pink;160;0.0008
red;540;0.0027
bye;85;0.0004
Lucy;45;0.0002
sleep;375;0.0018
of;140;0.0007
own;5;0.0
cuddle;90;0.0004
knife;65;0.0003
peg;5;0.0
ride;65;0.0003
corner;55;0.0003
blue;650;0.0032
tit;20;0.0001
butter;45;0.0002
animal;20;0.0001
basket;75;0.0004
polar;15;0.0001
shy;5;0.0
busy;5;0.0
fight;10;0.0
leave;80;0.0004
alone;10;0.0
bag;205;0.001
key;30;0.0001
wear;30;0.0001
out;495;0.0024
enough;20;0.0001
