word;quantity;frequency
yeah;7952;0.0334
what;2088;0.0088
be;14152;0.0595
that;5952;0.025
toy;192;0.0008
in;3664;0.0154
there;4256;0.0179
bag;64;0.0003
look;1776;0.0075
crisp;56;0.0002
Noddy;24;0.0001
I;8384;0.0353
take;480;0.002
my;2192;0.0092
jumper;16;0.0001
off;384;0.0016
because;376;0.0016
it;7056;0.0297
all;760;0.0032
wet;32;0.0001
now;1344;0.0057
have;3040;0.0128
get;3552;0.0149
this;3552;0.0149
one;2960;0.0124
on;1792;0.0075
cause;136;0.0006
do;5272;0.0222
why;640;0.0027
and;4832;0.0203
toast;48;0.0002
somebody;128;0.0005
at;576;0.0024
the;7384;0.0311
door;320;0.0013
go;4312;0.0181
to;3912;0.0165
help;152;0.0006
them;1304;0.0055
for;1056;0.0044
no;4976;0.0209
daddy;272;0.0011
too;472;0.002
hot;152;0.0006
uhhuh;256;0.0011
oh;1592;0.0067
a;5384;0.0226
fudge;16;0.0001
she;664;0.0028
where;1696;0.0071
mummie;192;0.0008
buy;48;0.0002
me;2048;0.0086
clown;48;0.0002
Santa;80;0.0003
baby;400;0.0017
another;368;0.0015
his;440;0.0019
hat;96;0.0004
sleep;224;0.0009
pinch;16;0.0001
with;760;0.0032
wee;616;0.0026
bird;48;0.0002
see;640;0.0027
basket;40;0.0002
color;176;0.0007
they;1080;0.0045
not;4608;0.0194
digger;8;0.0
he;2640;0.0111
bed;448;0.0019
about;96;0.0004
teddy;128;0.0005
bear;240;0.001
sit;280;0.0012
behind;56;0.0002
blind;16;0.0001
out;984;0.0041
live;120;0.0005
room;72;0.0003
can;2096;0.0088
birdie;16;0.0001
want;2120;0.0089
you;4688;0.0197
pacifier;56;0.0002
tire;48;0.0002
bath;80;0.0003
put;1416;0.006
her;472;0.002
jammies;8;0.0
could;104;0.0004
come;1152;0.0048
magical;8;0.0
sleigh;8;0.0
yo;8;0.0
ho;16;0.0001
boy;168;0.0007
gingerbread;8;0.0
snowman;16;0.0001
give;304;0.0013
some;1104;0.0046
of;784;0.0033
book;160;0.0007
chimney;104;0.0004
block;16;0.0001
up;1360;0.0057
table;88;0.0004
bobble;8;0.0
Christmas;16;0.0001
when;192;0.0008
house;576;0.0024
jump;232;0.001
fall;168;0.0007
chocolate;112;0.0005
ale;8;0.0
beer;40;0.0002
couple;24;0.0001
phone;56;0.0002
find;352;0.0015
our;72;0.0003
sofa;8;0.0
cow;296;0.0012
seal;24;0.0001
sea;24;0.0001
two;568;0.0024
sock;32;0.0001
eat;808;0.0034
sweetie;32;0.0001
him;816;0.0034
sore;32;0.0001
smoke;8;0.0
kick;24;0.0001
read;56;0.0002
again;232;0.001
stay;104;0.0004
know;1200;0.005
bike;64;0.0003
scissor;56;0.0002
tractor;48;0.0002
three;304;0.0013
butterfly;16;0.0001
who;112;0.0005
man;104;0.0004
blow;104;0.0004
balloon;24;0.0001
yes;1128;0.0047
Abbeycentre;16;0.0001
clock;32;0.0001
past;16;0.0001
eight;32;0.0001
let;576;0.0024
here;1696;0.0071
blue;200;0.0008
trouser;8;0.0
big;688;0.0029
school;104;0.0004
high;72;0.0003
climb;40;0.0002
slide;200;0.0008
down;600;0.0025
whee;16;0.0001
ah;176;0.0007
bless;8;0.0
O;184;0.0008
uh;96;0.0004
huh;24;0.0001
then;472;0.002
well;208;0.0009
shop;56;0.0002
anyhow;8;0.0
so;288;0.0012
save;16;0.0001
any;152;0.0006
hassle;8;0.0
try;136;0.0006
em;128;0.0005
play;920;0.0039
yet;160;0.0007
black;216;0.0009
shoe;136;0.0006
will;1008;0.0042
just;640;0.0027
like;1232;0.0052
Rachel;32;0.0001
