word;quantity;frequency
yeah;5964;0.0334
what;1566;0.0088
be;10614;0.0595
that;4464;0.025
toy;144;0.0008
in;2748;0.0154
there;3192;0.0179
bag;48;0.0003
look;1332;0.0075
crisp;42;0.0002
Noddy;18;0.0001
I;6288;0.0353
take;360;0.002
my;1644;0.0092
jumper;12;0.0001
off;288;0.0016
because;282;0.0016
it;5292;0.0297
all;570;0.0032
wet;24;0.0001
now;1008;0.0057
have;2280;0.0128
get;2664;0.0149
this;2664;0.0149
one;2220;0.0124
on;1344;0.0075
cause;102;0.0006
do;3954;0.0222
why;480;0.0027
and;3624;0.0203
toast;36;0.0002
somebody;96;0.0005
at;432;0.0024
the;5538;0.0311
door;240;0.0013
go;3234;0.0181
to;2934;0.0165
help;114;0.0006
them;978;0.0055
for;792;0.0044
no;3732;0.0209
daddy;204;0.0011
too;354;0.002
hot;114;0.0006
uhhuh;192;0.0011
oh;1194;0.0067
a;4038;0.0226
fudge;12;0.0001
she;498;0.0028
where;1272;0.0071
mummie;144;0.0008
buy;36;0.0002
me;1536;0.0086
clown;36;0.0002
Santa;60;0.0003
baby;300;0.0017
another;276;0.0015
his;330;0.0019
hat;72;0.0004
sleep;168;0.0009
pinch;12;0.0001
with;570;0.0032
wee;462;0.0026
bird;36;0.0002
see;480;0.0027
basket;30;0.0002
color;132;0.0007
they;810;0.0045
not;3456;0.0194
digger;6;0.0
he;1980;0.0111
bed;336;0.0019
about;72;0.0004
teddy;96;0.0005
bear;180;0.001
sit;210;0.0012
behind;42;0.0002
blind;12;0.0001
out;738;0.0041
live;90;0.0005
room;54;0.0003
can;1572;0.0088
birdie;12;0.0001
want;1590;0.0089
you;3516;0.0197
pacifier;42;0.0002
tire;36;0.0002
bath;60;0.0003
put;1062;0.006
her;354;0.002
jammies;6;0.0
could;78;0.0004
come;864;0.0048
magical;6;0.0
sleigh;6;0.0
yo;6;0.0
ho;12;0.0001
boy;126;0.0007
gingerbread;6;0.0
snowman;12;0.0001
give;228;0.0013
some;828;0.0046
of;588;0.0033
book;120;0.0007
chimney;78;0.0004
block;12;0.0001
up;1020;0.0057
table;66;0.0004
bobble;6;0.0
Christmas;12;0.0001
when;144;0.0008
house;432;0.0024
jump;174;0.001
fall;126;0.0007
chocolate;84;0.0005
ale;6;0.0
beer;30;0.0002
couple;18;0.0001
phone;42;0.0002
find;264;0.0015
our;54;0.0003
sofa;6;0.0
cow;222;0.0012
seal;18;0.0001
sea;18;0.0001
two;426;0.0024
sock;24;0.0001
eat;606;0.0034
sweetie;24;0.0001
him;612;0.0034
sore;24;0.0001
smoke;6;0.0
kick;18;0.0001
read;42;0.0002
again;174;0.001
stay;78;0.0004
know;900;0.005
bike;48;0.0003
scissor;42;0.0002
tractor;36;0.0002
three;228;0.0013
butterfly;12;0.0001
who;84;0.0005
man;78;0.0004
blow;78;0.0004
balloon;18;0.0001
yes;846;0.0047
Abbeycentre;12;0.0001
clock;24;0.0001
past;12;0.0001
eight;24;0.0001
let;432;0.0024
here;1272;0.0071
blue;150;0.0008
trouser;6;0.0
big;516;0.0029
school;78;0.0004
high;54;0.0003
climb;30;0.0002
slide;150;0.0008
down;450;0.0025
whee;12;0.0001
ah;132;0.0007
bless;6;0.0
O;138;0.0008
uh;72;0.0004
huh;18;0.0001
then;354;0.002
well;156;0.0009
shop;42;0.0002
anyhow;6;0.0
so;216;0.0012
save;12;0.0001
any;114;0.0006
hassle;6;0.0
try;102;0.0006
em;96;0.0005
play;690;0.0039
yet;120;0.0007
black;162;0.0009
shoe;102;0.0006
will;756;0.0042
just;480;0.0027
like;924;0.0052
Rachel;24;0.0001
skip;12;0.0001
we;1068;0.006
pencil;42;0.0002
these;432;0.0024
have_to;300;0.0017
paper;24;0.0001
Cathy;36;0.0002
Linda;30;0.0002
day;36;0.0002
hiccup;36;0.0002
cut;72;0.0004
maybe;48;0.0003
m;18;0.0001
nice;84;0.0005
Mickey;12;0.0001
mou;6;0.0
mouse;12;0.0001
n;42;0.0002
brown;30;0.0002
very;132;0.0007
hard;60;0.0003
need;510;0.0029
pink;156;0.0009
break;306;0.0017
sharp;6;0.0
sharpen;6;0.0
toilet;36;0.0002
ye;24;0.0001
pant;12;0.0001
Hunch;6;0.0
Hunchback;6;0.0
cannot;924;0.0052
turn;48;0.0003
round;198;0.0011
your;606;0.0034
radio;6;0.0
moo;60;0.0003
change;48;0.0003
its;90;0.0005
nappie;24;0.0001
fee;42;0.0002
other;300;0.0017
way;234;0.0013
box;42;0.0002
