word;quantity;frequency
yeah;44316;0.0278
jelly;144;0.0001
no;53172;0.0333
want;20166;0.0126
you;12360;0.0077
what;10572;0.0066
be;73992;0.0464
that;50310;0.0315
yes;10962;0.0069
look;9036;0.0057
a;41166;0.0258
doggie;390;0.0002
uhhuh;42;0.0
book;1398;0.0009
like;6390;0.004
why;666;0.0004
about;324;0.0002
one;29280;0.0184
lion;588;0.0004
clown;252;0.0002
caravan;36;0.0
foal;18;0.0
I;47208;0.0296
take;2772;0.0017
this;18306;0.0115
og;6;0.0
frog;366;0.0002
wee;1380;0.0009
drink;1896;0.0012
of;1620;0.001
Coke;60;0.0
come;8256;0.0052
on;29220;0.0183
it;50832;0.0319
Daddy;5436;0.0034
all;3510;0.0022
up;7638;0.0048
Milky;12;0.0
Way;2568;0.0016
would;102;0.0001
put;8886;0.0056
the;35286;0.0221
paper;414;0.0003
video;132;0.0001
O;576;0.0004
ring;342;0.0002
duck;1290;0.0008
quack;168;0.0001
nap;12;0.0
swan;24;0.0
ten;324;0.0002
sock;768;0.0005
Mummy;16290;0.0102
and;13524;0.0085
boy;1326;0.0008
who;1056;0.0007
at;1386;0.0009
work;894;0.0006
they;2484;0.0016
brekkie;6;0.0
sausage;534;0.0003
too;2472;0.0015
hot;1596;0.001
bobble;108;0.0001
go;41532;0.026
sleep;2922;0.0018
fall;2952;0.0019
out;8586;0.0054
present;162;0.0001
toy;2766;0.0017
cake;1434;0.0009
candle;162;0.0001
get;23994;0.015
Tots;90;0.0001
tv;18;0.0
me;11190;0.007
Bangor;12;0.0
bang;1428;0.0009
away;3570;0.0022
stay;444;0.0003
back;4572;0.0029
again;5274;0.0033
morrow;12;0.0
boat;1134;0.0007
hi;60;0.0
ho;6;0.0
to;9252;0.0058
give;396;0.0002
love;66;0.0
Mmn;6;0.0
beside;30;0.0
bone;222;0.0001
pacifier;72;0.0
she;738;0.0005
show;240;0.0002
how;270;0.0002
good;888;0.0006
count;126;0.0001
teddy;1242;0.0008
bear;786;0.0005
mummie;1074;0.0007
do;19896;0.0125
them;1698;0.0011
into;24;0.0
drawer;30;0.0
door;1710;0.0011
there;54876;0.0344
nothing;240;0.0002
in;26484;0.0166
page;372;0.0002
now;5070;0.0032
her;1254;0.0008
clothe;552;0.0003
down;9618;0.006
have;8262;0.0052
bath;744;0.0005
he;8682;0.0054
wash;828;0.0005
his;1464;0.0009
hand;1152;0.0007
hair;966;0.0006
baby;5118;0.0032
girl;540;0.0003
nice;1230;0.0008
sponge;18;0.0
soap;60;0.0
swim;570;0.0004
pool;108;0.0001
Ruth;12;0.0
for;2496;0.0016
bite;3072;0.0019
wrong;414;0.0003
uh;84;0.0001
where;10134;0.0064
two;6516;0.0041
mhm;17580;0.011
six;864;0.0005
five;1452;0.0009
Bianca;42;0.0
aye;66;0.0
car;9708;0.0061
brick;2172;0.0014
play;3816;0.0024
money;882;0.0006
ball;1032;0.0006
oh;32616;0.0205
cause;12;0.0
match;30;0.0
milk;1482;0.0009
right;1578;0.001
break;2688;0.0017
man;3330;0.0021
box;2508;0.0016
Pingan;6;0.0
my;13050;0.0082
nose;606;0.0004
off;6288;0.0039
over;2790;0.0017
huh;4212;0.0026
head;1098;0.0007
here;9882;0.0062
aya;6;0.0
vix;6;0.0
will;1014;0.0006
Aunty;24;0.0
Cathy;6;0.0
soon;228;0.0001
not;17970;0.0113
apple;1020;0.0006
eh;54;0.0
kick;204;0.0001
mouse;318;0.0002
l;48;0.0
bickie;48;0.0
three;2580;0.0016
buggy;48;0.0
d;252;0.0002
e;282;0.0002
um;5514;0.0035
Mini;54;0.0
hm;60;0.0
grocery;6;0.0
park;474;0.0003
slide;666;0.0004
other;1872;0.0012
upstairs;462;0.0003
but;60;0.0
terrible;12;0.0
smell;18;0.0
