word;quantity;frequency
uh;3;0.0012
do;117;0.045
not;69;0.0266
know;39;0.015
who;9;0.0035
and;63;0.0242
then;21;0.0081
all;15;0.0058
thing;6;0.0023
come;12;0.0046
out;15;0.0058
the;42;0.0162
fly;3;0.0012
well;27;0.0104
I;81;0.0312
be;189;0.0727
only;12;0.0046
try;3;0.0012
to;9;0.0035
open;3;0.0012
this;9;0.0035
but;6;0.0023
it;63;0.0242
wee;12;0.0046
other;3;0.0012
toy;6;0.0023
fell;3;0.0012
out_of;6;0.0023
um;30;0.0115
yeah;33;0.0127
feel;3;0.0012
like;18;0.0069
no;42;0.0162
what;78;0.03
appetite;3;0.0012
nope;3;0.0012
nah;3;0.0012
when;3;0.0012
they;45;0.0173
back;6;0.0023
we;15;0.0058
mister;12;0.0046
Aunt;3;0.0012
June;3;0.0012
prince;3;0.0012
mean;9;0.0035
a;69;0.0266
puppy;3;0.0012
can;9;0.0035
you;114;0.0439
bring;9;0.0035
them;33;0.0127
in;48;0.0185
cage;33;0.0127
big;45;0.0173
dog;9;0.0035
my;15;0.0058
where;18;0.0069
get;33;0.0127
from;3;0.0012
have;24;0.0092
for;18;0.0069
Paddy;18;0.0069
why;12;0.0046
would;15;0.0058
just;6;0.0023
fat;12;0.0046
br;3;0.0012
him;9;0.0035
hold;3;0.0012
he;21;0.0081
will;9;0.0035
how;15;0.0058
d;9;0.0035
case;9;0.0035
your;3;0.0012
up;9;0.0035
stair;3;0.0012
loft;3;0.0012
one;18;0.0069
put;12;0.0046
house;3;0.0012
dinosaur;3;0.0012
O;42;0.0162
there;39;0.015
on;18;0.0069
rainy;6;0.0023
day;6;0.0023
cause;9;0.0035
pick;3;0.0012
of;15;0.0058
favorite;3;0.0012
Mummy;48;0.0185
go;66;0.0254
gelatin;12;0.0046
that;63;0.0242
strawberry;9;0.0035
magic;6;0.0023
bite;3;0.0012
w;3;0.0012
next;9;0.0035
break;3;0.0012
or;3;0.0012
me;15;0.0058
giant;3;0.0012
look;6;0.0023
at;3;0.0012
knee;3;0.0012
hi;3;0.0012
oo;9;0.0035
cannot;3;0.0012
eat;18;0.0069
any;6;0.0023
more;6;0.0023
sorry;6;0.0023
fair;3;0.0012
greedy;6;0.0023
give;3;0.0012
thank_you;3;0.0012
yes;15;0.0058
shark;6;0.0023
picture;3;0.0012
machine;3;0.0012
eh;3;0.0012
huh;6;0.0023
now;9;0.0035
velociraptor;3;0.0012
e;3;0.0012
have_to;9;0.0035
feed;3;0.0012
spoon;6;0.0023
milk;6;0.0023
ah;9;0.0035
wow;6;0.0023
pink;6;0.0023
yellow;3;0.0012
blue;3;0.0012
Cristopher;3;0.0012
bang;3;0.0012
wah;3;0.0012
Hammy;6;0.0023
hamster;3;0.0012
play;6;0.0023
outside;3;0.0012
Power;6;0.0023
Ranger;6;0.0023
with;3;0.0012
b;15;0.0058
sword;6;0.0023
red;3;0.0012
white;3;0.0012
tell;6;0.0023
sign;3;0.0012
g;3;0.0012
kill;3;0.0012
hurt;3;0.0012
pardon;3;0.0012
knight;9;0.0035
bad;6;0.0023
some;12;0.0046
right;3;0.0012
truth;3;0.0012
say;6;0.0023
down;3;0.0012
beach;3;0.0012
away;3;0.0012
sea;3;0.0012
think;3;0.0012
Mum;3;0.0012
baby;3;0.0012
thank;3;0.0012
buy;3;0.0012
oh;3;0.0012
both;3;0.0012
these;9;0.0035
want;3;0.0012
should;3;0.0012
hm;3;0.0012
juice;3;0.0012
very;3;0.0012
nice;3;0.0012
stick;3;0.0012
hard;3;0.0012
Daddy;3;0.0012
