word;quantity;frequency
yeah;59088;0.0278
jelly;192;0.0001
no;70896;0.0333
want;26888;0.0126
you;16480;0.0077
what;14096;0.0066
be;98656;0.0464
that;67080;0.0315
yes;14616;0.0069
look;12048;0.0057
a;54888;0.0258
doggie;520;0.0002
uhhuh;56;0.0
book;1864;0.0009
like;8520;0.004
why;888;0.0004
about;432;0.0002
one;39040;0.0184
lion;784;0.0004
clown;336;0.0002
caravan;48;0.0
foal;24;0.0
I;62944;0.0296
take;3696;0.0017
this;24408;0.0115
og;8;0.0
frog;488;0.0002
wee;1840;0.0009
drink;2528;0.0012
of;2160;0.001
Coke;80;0.0
come;11008;0.0052
on;38960;0.0183
it;67776;0.0319
Daddy;7248;0.0034
all;4680;0.0022
up;10184;0.0048
Milky;16;0.0
Way;3424;0.0016
would;136;0.0001
put;11848;0.0056
the;47048;0.0221
paper;552;0.0003
video;176;0.0001
O;768;0.0004
ring;456;0.0002
duck;1720;0.0008
quack;224;0.0001
nap;16;0.0
swan;32;0.0
ten;432;0.0002
sock;1024;0.0005
Mummy;21720;0.0102
and;18032;0.0085
boy;1768;0.0008
who;1408;0.0007
at;1848;0.0009
work;1192;0.0006
they;3312;0.0016
brekkie;8;0.0
sausage;712;0.0003
too;3296;0.0015
hot;2128;0.001
bobble;144;0.0001
go;55376;0.026
sleep;3896;0.0018
fall;3936;0.0019
out;11448;0.0054
present;216;0.0001
toy;3688;0.0017
cake;1912;0.0009
candle;216;0.0001
get;31992;0.015
Tots;120;0.0001
tv;24;0.0
me;14920;0.007
Bangor;16;0.0
bang;1904;0.0009
away;4760;0.0022
stay;592;0.0003
back;6096;0.0029
again;7032;0.0033
morrow;16;0.0
boat;1512;0.0007
hi;80;0.0
ho;8;0.0
to;12336;0.0058
give;528;0.0002
love;88;0.0
Mmn;8;0.0
beside;40;0.0
bone;296;0.0001
pacifier;96;0.0
she;984;0.0005
show;320;0.0002
how;360;0.0002
good;1184;0.0006
count;168;0.0001
teddy;1656;0.0008
bear;1048;0.0005
mummie;1432;0.0007
do;26528;0.0125
them;2264;0.0011
into;32;0.0
drawer;40;0.0
door;2280;0.0011
there;73168;0.0344
nothing;320;0.0002
in;35312;0.0166
page;496;0.0002
now;6760;0.0032
her;1672;0.0008
clothe;736;0.0003
down;12824;0.006
have;11016;0.0052
bath;992;0.0005
he;11576;0.0054
wash;1104;0.0005
his;1952;0.0009
hand;1536;0.0007
hair;1288;0.0006
baby;6824;0.0032
girl;720;0.0003
nice;1640;0.0008
sponge;24;0.0
soap;80;0.0
