word;quantity;frequency
look;3954;0.0066
will;1922;0.0032
I;23580;0.0395
open;590;0.001
me;3846;0.0064
yuck;50;0.0001
uhhuh;200;0.0003
they;2274;0.0038
be;33522;0.0562
that;15128;0.0253
for;2368;0.004
puttin;4;0.0
on;7236;0.0121
your;1462;0.0024
ear;112;0.0002
wait;242;0.0004
show;136;0.0002
you;11256;0.0189
uh;38;0.0001
it;18844;0.0316
a;15382;0.0258
good;368;0.0006
cup;278;0.0005
where;3978;0.0067
cutter;20;0.0
to;7554;0.0127
see;1728;0.0029
this;8404;0.0141
whole;6;0.0
lot;198;0.0003
injection;14;0.0
at;1048;0.0018
the;12350;0.0207
put;3780;0.0063
no;13878;0.0233
come;2766;0.0046
off;1640;0.0027
fall;730;0.0012
all;1942;0.0033
time;284;0.0005
and;11026;0.0185
then;764;0.0013
back;1126;0.0019
these;1378;0.0023
scissor;30;0.0001
fell;166;0.0003
my;5846;0.0098
Mum;1352;0.0023
prescription;10;0.0
monster;176;0.0003
we;3030;0.0051
go;18156;0.0304
bring;188;0.0003
pension;4;0.0
what;5578;0.0093
saw;122;0.0002
baby;1722;0.0029
there;10086;0.0169
too;1006;0.0017
much;120;0.0002
stayin;2;0.0
something;412;0.0007
do;12966;0.0217
an;222;0.0004
cry;234;0.0004
doll;112;0.0002
lip;18;0.0
she;766;0.0013
cryin;30;0.0001
tire;150;0.0003
food;286;0.0005
in;7488;0.0125
box;344;0.0006
maybe;562;0.0009
hungry;114;0.0002
way;674;0.0011
he;5286;0.0089
away;780;0.0013
out;1988;0.0033
Pauline;4;0.0
with;1330;0.0022
tell;130;0.0002
them;2044;0.0034
get;9448;0.0158
only;288;0.0005
playin;2;0.0
let;1078;0.0018
him;1054;0.0018
his;936;0.0016
hat;406;0.0007
have;5840;0.0098
all_gone;100;0.0002
Johnston;4;0.0
try;324;0.0005
again;1256;0.0021
not;11448;0.0192
take;1184;0.002
cornflakes;28;0.0
some;3582;0.006
of;1238;0.0021
mine;1090;0.0018
oh;9410;0.0158
stick;488;0.0008
know;1536;0.0026
stinkin;10;0.0
poo;160;0.0003
want;7620;0.0128
Mummy;3592;0.006
ironin;8;0.0
markin;2;0.0
mark;26;0.0
finish;318;0.0005
if;170;0.0003
dolly;768;0.0013
stink;4;0.0
but;526;0.0009
would;98;0.0002
anything;38;0.0001
need;1082;0.0018
hair;368;0.0006
brush;56;0.0001
cause;118;0.0002
her;1180;0.002
wee;492;0.0008
give;402;0.0007
stay;214;0.0004
here;4050;0.0068
have_to;606;0.001
hold;384;0.0006
talc;2;0.0
gettin;6;0.0
walkin;2;0.0
tryin;8;0.0
walk;186;0.0003
though;22;0.0
ssh;28;0.0
drinkin;6;0.0
milk;350;0.0006
tea;578;0.001
set;44;0.0001
now;3884;0.0065
jackal;2;0.0
Sleepy;18;0.0
Doc;12;0.0
hole;222;0.0004
hand;388;0.0007
chick;48;0.0001
wheel;280;0.0005
trolley;12;0.0
can;4092;0.0069
home;430;0.0007
Mister;18;0.0
Shaw;4;0.0
Noddy;104;0.0002
one;10480;0.0176
everything;42;0.0001
their;76;0.0001
bye;314;0.0005
station;196;0.0003
morning;46;0.0001
clock;34;0.0001
happy;132;0.0002
clap;8;0.0
why;1972;0.0033
singin;4;0.0
clappin;4;0.0
mummie;410;0.0007
daddy;1512;0.0025
shoe;280;0.0005
smell;40;0.0001
clown;28;0.0
bus;186;0.0003
round;678;0.0011
garden;88;0.0001
lose;206;0.0003
teddy;360;0.0006
bear;138;0.0002
step;94;0.0002
two;2318;0.0039
eensie;14;0.0
weensie;14;0.0
spider;176;0.0003
climb;60;0.0001
up;2376;0.004
drain;4;0.0
runnin;14;0.0
sit;1008;0.0017
roll;258;0.0004
over;914;0.0015
hey;248;0.0004
three;940;0.0016
bed;538;0.0009
little;1656;0.0028
say;934;0.0016
pea;106;0.0002
dinosaur;64;0.0001
soup;132;0.0002
live;108;0.0002
hear;94;0.0002
thunder;4;0.0
school;80;0.0001
play;1616;0.0027
child;76;0.0001
Barney;24;0.0
himself;30;0.0001
jumpin;6;0.0
smack;34;0.0001
doctor;202;0.0003
jump;318;0.0005
sittin;2;0.0
room;162;0.0003
change;32;0.0001
pig;258;0.0004
wash;238;0.0004
sleep;550;0.0009
cover;106;0.0002
drink;484;0.0008
bottle;112;0.0002
four;558;0.0009
five;336;0.0006
once;10;0.0
catch;180;0.0003
fish;276;0.0005
alive;2;0.0
six;238;0.0004
seven;182;0.0003
eight;168;0.0003
nine;166;0.0003
ten;148;0.0002
bite;1588;0.0027
finger;238;0.0004
so;388;0.0007
which;198;0.0003
right;860;0.0014
sick;138;0.0002
makin;2;0.0
better;386;0.0006
Calpol;2;0.0
yum;212;0.0004
wrong;154;0.0003
sore;74;0.0001
mouth;154;0.0003
cream;152;0.0003
lipstick;38;0.0001
lovely;80;0.0001
please;836;0.0014
yeah;16230;0.0272
dirty;134;0.0002
waken;6;0.0
water;432;0.0007
more;1264;0.0021
us;62;0.0001
black;276;0.0005
fee;42;0.0001
first;190;0.0003
big;2186;0.0037
smile;24;0.0
longer;12;0.0
yours;320;0.0005
cherry;16;0.0
stop;522;0.0009
down;1758;0.0029
street;10;0.0
rollin;12;0.0
just;2040;0.0034
Barbara;10;0.0
outside;172;0.0003
herself;18;0.0
door;484;0.0008
Granny;54;0.0001
McAteer;2;0.0
without;6;0.0
