word;quantity;frequency
I;15165;0.044
be;22860;0.0663
fine;36;0.0001
h;108;0.0003
yeah;6885;0.02
he;4356;0.0126
a;7434;0.0216
boy;306;0.0009
no;5544;0.0161
my;3096;0.009
Nana;9;0.0
Mummy;702;0.002
get;4311;0.0125
it;9630;0.0279
from;306;0.0009
Christopher;18;0.0001
too;531;0.0015
much;72;0.0002
for;1476;0.0043
Christmas;108;0.0003
uh;531;0.0015
do;10044;0.0291
then;909;0.0026
pull;126;0.0004
up;2016;0.0058
like;1566;0.0045
turn;252;0.0007
uhhuh;405;0.0012
yes;2430;0.0071
navy;9;0.0
one;4590;0.0133
ha;108;0.0003
cowboy;9;0.0
okay;936;0.0027
that;8604;0.025
mine;324;0.0009
ah;396;0.0011
Kyle;27;0.0001
think;576;0.0017
his;1089;0.0032
wee;1971;0.0057
head;261;0.0008
would;306;0.0009
fit;198;0.0006
in;4572;0.0133
there;5427;0.0157
have;4050;0.0118
big;1431;0.0042
fat;72;0.0002
look;1809;0.0052
Mum;315;0.0009
but;873;0.0025
brown;63;0.0002
and;6921;0.0201
blue;207;0.0006
when;756;0.0022
asleep;27;0.0001
go;6597;0.0191
to;4122;0.012
me;2493;0.0072
not;6966;0.0202
know;2583;0.0075
down;882;0.0026
on;2745;0.008
back;684;0.002
as_well;180;0.0005
they;2493;0.0072
O;1368;0.004
well;675;0.002
could;387;0.0011
change;45;0.0001
nappie;18;0.0001
just;675;0.002
doll;99;0.0003
house;531;0.0015
Rachel;54;0.0002
you;8829;0.0256
have_to;648;0.0019
dress;117;0.0003
this;4284;0.0124
come;1881;0.0055
see;1737;0.005
how;585;0.0017
the;9945;0.0289
stuff;54;0.0002
put;2241;0.0065
Daddy;495;0.0014
upstairs;81;0.0002
dog;288;0.0008
them;2700;0.0078
kitchen;36;0.0001
close;126;0.0004
door;135;0.0004
rain;18;0.0001
now;1152;0.0033
an;612;0.0018
Aunty;18;0.0001
cat;162;0.0005
with;1314;0.0038
carpet;45;0.0001
settee;9;0.0
here;1809;0.0052
baby;432;0.0013
seat;27;0.0001
where;1989;0.0058
oh;1557;0.0045
pink;45;0.0001
towel;27;0.0001
bath;63;0.0002
bed;459;0.0013
right;414;0.0012
whole;81;0.0002
lot;162;0.0005
of;1503;0.0044
all;2151;0.0062
sister;45;0.0001
toilet;99;0.0003
edge;9;0.0
sh;18;0.0001
car;450;0.0013
so_that;9;0.0
will;2394;0.0069
cot;9;0.0
table;90;0.0003
can;1629;0.0047
round;153;0.0004
make;864;0.0025
into;252;0.0007
super;9;0.0
same;99;0.0003
as;81;0.0002
